EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 27-04-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 QQ   : daily Global radiation in W/m2
23-27 Q_QQ : quality code for QQ (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station UNITED KINGDOM, HEATHROW (STAID: 1860).
Blended and updated with sources: 210187 903772 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   QQ, Q_QQ
210187,19770102,   19,    0
210187,19770103,   52,    0
210187,19770104,   26,    0
210187,19770105,   13,    0
210187,19770106,   13,    0
210187,19770107,   49,    0
210187,19770108,   13,    0
210187,19770109,   21,    0
210187,19770110,   14,    0
210187,19770111,   27,    0
210187,19770112,   14,    0
210187,19770113,   14,    0
210187,19770114,   14,    0
210187,19770115,   15,    0
210187,19770116,   41,    0
210187,19770117,   26,    0
210187,19770118,   15,    0
210187,19770119,   18,    0
210187,19770120,   25,    0
210187,19770121,   23,    0
210187,19770122,   16,    0
210187,19770123,   20,    0
210187,19770124,   29,    0
210187,19770125,   17,    0
210187,19770126,   28,    0
210187,19770127,   18,    0
210187,19770128,   18,    0
210187,19770129,   56,    0
210187,19770130,   34,    0
210187,19770131,   75,    0
210187,19770201,   42,    0
210187,19770202,   20,    0
210187,19770203,   41,    0
210187,19770204,   20,    0
210187,19770205,   62,    0
210187,19770206,   39,    0
210187,19770207,   34,    0
210187,19770208,   71,    0
210187,19770209,   22,    0
210187,19770210,   35,    0
210187,19770211,   75,    0
210187,19770212,   38,    0
210187,19770213,   73,    0
210187,19770214,   95,    0
210187,19770215,   25,    0
210187,19770216,   93,    0
210187,19770217,   29,    0
210187,19770218,   39,    0
210187,19770219,  102,    0
210187,19770220,   54,    0
210187,19770221,   65,    0
210187,19770222,   52,    0
210187,19770223,   75,    0
210187,19770224,   33,    0
210187,19770225,   30,    0
210187,19770226,  117,    0
210187,19770227,   85,    0
210187,19770228,  120,    0
210187,19770301,   35,    0
210187,19770302,   89,    0
210187,19770303,  109,    0
210187,19770304,  138,    0
210187,19770305,   95,    0
210187,19770306,   38,    0
210187,19770307,   97,    0
210187,19770308,   84,    0
210187,19770309,  130,    0
210187,19770310,   76,    0
210187,19770311,  127,    0
210187,19770312,  144,    0
210187,19770313,   71,    0
210187,19770314,  127,    0
210187,19770315,   43,    0
210187,19770316,   52,    0
210187,19770317,  131,    0
210187,19770318,  104,    0
210187,19770319,  164,    0
210187,19770320,   99,    0
210187,19770321,   47,    0
210187,19770322,   48,    0
210187,19770323,   53,    0
210187,19770324,   54,    0
210187,19770325,  140,    0
210187,19770326,   50,    0
210187,19770327,   51,    0
210187,19770328,  195,    0
210187,19770329,  169,    0
210187,19770330,  148,    0
210187,19770331,   53,    0
210187,19770401,  127,    0
210187,19770402,  179,    0
210187,19770403,  186,    0
210187,19770404,  193,    0
210187,19770405,   62,    0
210187,19770406,   63,    0
210187,19770407,  136,    0
210187,19770408,  206,    0
210187,19770409,  185,    0
210187,19770410,  115,    0
210187,19770411,  192,    0
210187,19770412,   85,    0
210187,19770413,  177,    0
210187,19770414,  240,    0
210187,19770415,  164,    0
210187,19770416,  205,    0
210187,19770417,  174,    0
210187,19770418,  133,    0
210187,19770419,  189,    0
210187,19770420,   65,    0
210187,19770421,   72,    0
210187,19770422,  101,    0
210187,19770423,  166,    0
210187,19770424,  237,    0
210187,19770425,  110,    0
210187,19770426,   97,    0
210187,19770427,  280,    0
210187,19770428,  112,    0
210187,19770429,  206,    0
210187,19770430,  221,    0
210187,19770501,  207,    0
210187,19770502,  208,    0
210187,19770503,  135,    0
210187,19770504,   94,    0
210187,19770505,   97,    0
210187,19770506,  218,    0
210187,19770507,  211,    0
210187,19770508,   74,    0
210187,19770509,  113,    0
210187,19770510,  144,    0
210187,19770511,  123,    0
210187,19770512,  184,    0
210187,19770513,  163,    0
210187,19770514,  229,    0
210187,19770515,  237,    0
210187,19770516,   84,    0
210187,19770517,  161,    0
210187,19770518,  318,    0
210187,19770519,  314,    0
210187,19770520,  204,    0
210187,19770521,  264,    0
210187,19770522,  333,    0
210187,19770523,  292,    0
210187,19770524,  286,    0
210187,19770525,  268,    0
210187,19770526,  307,    0
210187,19770527,  336,    0
210187,19770528,  316,    0
210187,19770529,  305,    0
210187,19770530,  145,    0
210187,19770531,  152,    0
210187,19770601,  326,    0
210187,19770602,  232,    0
210187,19770603,  256,    0
210187,19770604,  253,    0
210187,19770605,   88,    0
210187,19770606,  134,    0
210187,19770607,  229,    0
210187,19770608,  256,    0
210187,19770609,  102,    0
210187,19770610,  151,    0
210187,19770611,  231,    0
210187,19770612,  194,    0
210187,19770613,  122,    0
210187,19770614,   81,    0
210187,19770615,   81,    0
210187,19770616,  274,    0
210187,19770617,   81,    0
210187,19770618,   81,    0
210187,19770619,   81,    0
210187,19770620,   81,    0
210187,19770621,   81,    0
210187,19770622,  266,    0
210187,19770623,  286,    0
210187,19770624,  214,    0
210187,19770625,  127,    0
210187,19770626,  275,    0
210187,19770627,  238,    0
210187,19770628,  106,    0
210187,19770629,  197,    0
210187,19770630,  252,    0
210187,19770701,  129,    0
210187,19770702,  346,    0
210187,19770703,  335,    0
210187,19770704,  320,    0
210187,19770705,  330,    0
210187,19770706,  298,    0
210187,19770707,  330,    0
210187,19770708,  229,    0
210187,19770709,  221,    0
210187,19770710,  240,    0
210187,19770711,  269,    0
210187,19770712,  202,    0
210187,19770713,   78,    0
210187,19770714,  171,    0
210187,19770715,  252,    0
210187,19770716,  192,    0
210187,19770717,  130,    0
210187,19770718,  265,    0
210187,19770719,  221,    0
210187,19770720,  224,    0
210187,19770721,  104,    0
210187,19770722,   76,    0
210187,19770723,  230,    0
210187,19770724,  134,    0
210187,19770725,  171,    0
210187,19770726,  186,    0
210187,19770727,  111,    0
210187,19770728,  101,    0
210187,19770729,  247,    0
210187,19770730,  299,    0
210187,19770731,  240,    0
210187,19770801,  221,    0
210187,19770802,  208,    0
210187,19770803,  180,    0
210187,19770804,  270,    0
210187,19770805,  149,    0
210187,19770806,   70,    0
210187,19770807,   82,    0
210187,19770808,   69,    0
210187,19770809,  141,    0
210187,19770810,  261,    0
210187,19770811,  280,    0
210187,19770812,  199,    0
210187,19770813,   98,    0
210187,19770814,   66,    0
210187,19770815,   78,    0
210187,19770816,  116,    0
210187,19770817,   77,    0
210187,19770818,   64,    0
210187,19770819,   64,    0
210187,19770820,  147,    0
210187,19770821,  199,    0
210187,19770822,  119,    0
210187,19770823,  236,    0
210187,19770824,   61,    0
210187,19770825,  179,    0
210187,19770826,  198,    0
210187,19770827,  148,    0
210187,19770828,  249,    0
210187,19770829,  250,    0
210187,19770830,  119,    0
210187,19770831,   64,    0
210187,19770901,  149,    0
210187,19770902,   56,    0
210187,19770903,  223,    0
210187,19770904,  208,    0
210187,19770905,   80,    0
210187,19770906,   63,    0
210187,19770907,  148,    0
210187,19770908,   68,    0
210187,19770909,  200,    0
210187,19770910,  162,    0
210187,19770911,  129,    0
210187,19770912,  166,    0
210187,19770913,  184,    0
210187,19770914,  187,    0
210187,19770915,  151,    0
210187,19770916,  130,    0
210187,19770917,   64,    0
210187,19770918,  123,    0
210187,19770919,   64,    0
210187,19770920,   59,    0
210187,19770921,   50,    0
210187,19770922,   58,    0
210187,19770923,   86,    0
210187,19770924,   43,    0
210187,19770925,  102,    0
210187,19770926,   96,    0
210187,19770927,  104,    0
210187,19770928,   55,    0
210187,19770929,   99,    0
210187,19770930,   39,    0
210187,19771001,  146,    0
210187,19771002,  119,    0
210187,19771003,   57,    0
210187,19771004,   76,    0
210187,19771005,   41,    0
210187,19771006,   36,    0
210187,19771007,   83,    0
210187,19771008,   46,    0
210187,19771009,  117,    0
210187,19771010,  119,    0
210187,19771011,  114,    0
210187,19771012,  114,    0
210187,19771013,  102,    0
210187,19771014,  112,    0
210187,19771015,  100,    0
210187,19771016,   75,    0
210187,19771017,   70,    0
210187,19771018,   67,    0
210187,19771019,   42,    0
210187,19771020,   46,    0
210187,19771021,   36,    0
210187,19771022,   74,    0
210187,19771023,   84,    0
210187,19771024,   58,    0
210187,19771025,   82,    0
210187,19771026,   31,    0
210187,19771027,   64,    0
210187,19771028,   92,    0
210187,19771029,   57,    0
210187,19771030,   49,    0
210187,19771031,   50,    0
210187,19771101,   51,    0
210187,19771102,   26,    0
210187,19771103,   62,    0
210187,19771104,   75,    0
210187,19771105,   61,    0
210187,19771106,   69,    0
210187,19771107,   30,    0
210187,19771108,   37,    0
210187,19771109,   23,    0
210187,19771110,   60,    0
210187,19771111,   63,    0
210187,19771112,   59,    0
210187,19771113,   59,    0
210187,19771114,   18,    0
210187,19771115,   68,    0
210187,19771116,   37,    0
210187,19771117,   24,    0
210187,19771118,   31,    0
210187,19771119,   41,    0
210187,19771120,   52,    0
210187,19771121,   19,    0
210187,19771122,   54,    0
210187,19771123,   16,    0
210187,19771124,   43,    0
210187,19771125,   54,    0
210187,19771126,   37,    0
210187,19771127,   54,    0
210187,19771128,   44,    0
210187,19771129,   37,    0
210187,19771130,   14,    0
210187,19771201,   14,    0
210187,19771202,   41,    0
210187,19771203,   33,    0
210187,19771204,   47,    0
210187,19771205,   13,    0
210187,19771206,   13,    0
210187,19771207,   13,    0
210187,19771208,   13,    0
210187,19771209,   40,    0
210187,19771210,   21,    0
210187,19771211,   29,    0
210187,19771212,   21,    0
210187,19771213,   12,    0
210187,19771214,   32,    0
210187,19771215,   27,    0
210187,19771216,   12,    0
210187,19771217,   12,    0
210187,19771218,   15,    0
210187,19771219,   12,    0
210187,19771220,   16,    0
210187,19771221,   32,    0
210187,19771222,   16,    0
210187,19771223,   12,    0
210187,19771224,   25,    0
210187,19771225,   19,    0
210187,19771226,   26,    0
210187,19771227,   33,    0
210187,19771228,   26,    0
210187,19771229,   12,    0
210187,19771230,   14,    0
210187,19771231,   16,    0
210187,19780101,   13,    0
210187,19780102,   25,    0
210187,19780103,   34,    0
210187,19780104,   35,    0
210187,19780105,   15,    0
210187,19780106,   13,    0
210187,19780107,   28,    0
210187,19780108,   17,    0
210187,19780109,   22,    0
210187,19780110,   23,    0
210187,19780111,   14,    0
210187,19780112,   32,    0
210187,19780113,   47,    0
210187,19780114,   14,    0
210187,19780115,   15,    0
210187,19780116,   15,    0
210187,19780117,   29,    0
210187,19780118,   15,    0
210187,19780119,   24,    0
210187,19780120,   60,    0
210187,19780121,   32,    0
210187,19780122,   40,    0
210187,19780123,   17,    0
210187,19780124,   46,    0
210187,19780125,   70,    0
210187,19780126,   54,    0
210187,19780127,   18,    0
210187,19780128,   23,    0
210187,19780129,   18,    0
210187,19780130,   34,    0
210187,19780131,   19,    0
210187,19780201,   28,    0
210187,19780202,   24,    0
210187,19780203,   24,    0
210187,19780204,   20,    0
210187,19780205,   44,    0
210187,19780206,   40,    0
210187,19780207,   39,    0
210187,19780208,   25,    0
210187,19780209,   58,    0
210187,19780210,   84,    0
210187,19780211,   86,    0
210187,19780212,   24,    0
210187,19780213,   67,    0
210187,19780214,   34,    0
210187,19780215,   35,    0
210187,19780216,   50,    0
210187,19780217,   81,    0
210187,19780218,   26,    0
210187,19780219,   27,    0
210187,19780220,   41,    0
210187,19780221,   28,    0
210187,19780222,   28,    0
210187,19780223,   63,    0
210187,19780224,   47,    0
210187,19780225,   30,    0
210187,19780226,   34,    0
210187,19780227,   45,    0
210187,19780228,   48,    0
210187,19780301,   46,    0
210187,19780302,   35,    0
210187,19780303,   96,    0
210187,19780304,   93,    0
210187,19780305,  148,    0
210187,19780306,  153,    0
210187,19780307,  133,    0
210187,19780308,   62,    0
210187,19780309,   84,    0
210187,19780310,   98,    0
210187,19780311,   99,    0
210187,19780312,   63,    0
210187,19780313,  111,    0
210187,19780314,   74,    0
210187,19780315,  104,    0
210187,19780316,   83,    0
210187,19780317,   89,    0
210187,19780318,  139,    0
210187,19780319,   46,    0
210187,19780320,   46,    0
210187,19780321,  130,    0
210187,19780322,   56,    0
210187,19780323,  141,    0
210187,19780324,  128,    0
210187,19780325,   86,    0
210187,19780326,  181,    0
210187,19780327,  110,    0
210187,19780328,   51,    0
210187,19780329,  146,    0
210187,19780330,  185,    0
210187,19780331,   59,    0
210187,19780401,   76,    0
210187,19780402,  133,    0
210187,19780403,   55,    0
210187,19780404,   56,    0
210187,19780405,  189,    0
210187,19780406,  220,    0
210187,19780407,  223,    0
210187,19780408,   58,    0
210187,19780409,   59,    0
210187,19780410,  153,    0
210187,19780411,  191,    0
210187,19780412,  106,    0
210187,19780413,   61,    0
210187,19780414,  229,    0
210187,19780415,  217,    0
210187,19780416,   79,    0
210187,19780417,  188,    0
210187,19780418,   64,    0
210187,19780419,  127,    0
210187,19780420,  184,    0
210187,19780421,   66,    0
210187,19780422,   73,    0
210187,19780423,  261,    0
210187,19780424,  263,    0
210187,19780425,   68,    0
210187,19780426,   68,    0
210187,19780427,   69,    0
210187,19780428,  129,    0
210187,19780429,  106,    0
210187,19780430,  161,    0
210187,19780501,   71,    0
210187,19780502,   71,    0
210187,19780503,  208,    0
210187,19780504,  180,    0
210187,19780505,   73,    0
210187,19780506,  172,    0
210187,19780507,  211,    0
210187,19780508,   74,    0
210187,19780509,  288,    0
210187,19780510,  296,    0
210187,19780511,   97,    0
210187,19780512,  226,    0
210187,19780513,   98,    0
210187,19780514,   92,    0
210187,19780515,   92,    0
210187,19780516,  260,    0
210187,19780517,  275,    0
210187,19780518,  208,    0
210187,19780519,  170,    0
210187,19780520,  274,    0
210187,19780521,  169,    0
210187,19780522,   87,    0
210187,19780523,  319,    0
210187,19780524,   87,    0
210187,19780525,  338,    0
210187,19780526,  324,    0
210187,19780527,  319,    0
210187,19780528,  319,    0
210187,19780529,  329,    0
210187,19780530,  315,    0
210187,19780531,  315,    0
210187,19780601,  244,    0
210187,19780602,  218,    0
210187,19780603,  313,    0
210187,19780604,  248,    0
210187,19780605,  129,    0
210187,19780606,  134,    0
210187,19780607,  169,    0
210187,19780608,  218,    0
210187,19780609,  335,    0
210187,19780610,  202,    0
210187,19780611,  309,    0
210187,19780612,  151,    0
210187,19780613,  103,    0
210187,19780614,   94,    0
210187,19780615,  106,    0
210187,19780616,  250,    0
210187,19780617,  229,    0
210187,19780618,  346,    0
210187,19780619,  306,    0
210187,19780620,  297,    0
210187,19780621,  187,    0
210187,19780622,  130,    0
210187,19780623,  201,    0
210187,19780624,  278,    0
210187,19780625,  211,    0
210187,19780626,   89,    0
210187,19780627,  192,    0
210187,19780628,  222,    0
210187,19780629,   89,    0
210187,19780630,  219,    0
210187,19780701,  134,    0
210187,19780702,   89,    0
210187,19780703,  180,    0
210187,19780704,  221,    0
210187,19780705,   93,    0
210187,19780706,  112,    0
210187,19780707,  261,    0
210187,19780708,   88,    0
210187,19780709,  221,    0
210187,19780710,  297,    0
210187,19780711,  218,    0
210187,19780712,   79,    0
210187,19780713,  186,    0
210187,19780714,  284,    0
210187,19780715,  204,    0
210187,19780716,  233,    0
210187,19780717,  232,    0
210187,19780718,  207,    0
210187,19780719,  108,    0
210187,19780720,   85,    0
210187,19780721,  157,    0
210187,19780722,  146,    0
210187,19780723,   84,    0
210187,19780724,  217,    0
210187,19780725,  309,    0
210187,19780726,  207,    0
210187,19780727,  257,    0
210187,19780728,  244,    0
210187,19780729,  205,    0
210187,19780730,   97,    0
210187,19780731,   73,    0
210187,19780801,  188,    0
210187,19780802,   85,    0
210187,19780803,  165,    0
210187,19780804,  166,    0
210187,19780805,  157,    0
210187,19780806,  208,    0
210187,19780807,  157,    0
210187,19780808,  117,    0
210187,19780809,  123,    0
210187,19780810,  176,    0
210187,19780811,  243,    0
210187,19780812,  118,    0
210187,19780813,  247,    0
210187,19780814,  197,    0
210187,19780815,  192,    0
210187,19780816,  237,    0
210187,19780817,  247,    0
210187,19780818,  273,    0
210187,19780819,  269,    0
210187,19780820,  228,    0
210187,19780821,  247,    0
210187,19780822,  150,    0
210187,19780823,  193,    0
210187,19780824,  204,    0
210187,19780825,  147,    0
210187,19780826,  121,    0
210187,19780827,  186,    0
210187,19780828,   95,    0
210187,19780829,  125,    0
210187,19780830,  202,    0
210187,19780831,   64,    0
210187,19780901,  110,    0
210187,19780902,  144,    0
210187,19780903,  211,    0
210187,19780904,  163,    0
210187,19780905,  117,    0
210187,19780906,  127,    0
210187,19780907,  105,    0
210187,19780908,   91,    0
210187,19780909,  150,    0
210187,19780910,  107,    0
210187,19780911,  143,    0
210187,19780912,  199,    0
210187,19780913,  125,    0
210187,19780914,  149,    0
210187,19780915,  130,    0
210187,19780916,  190,    0
210187,19780917,  163,    0
210187,19780918,  161,    0
210187,19780919,  151,    0
210187,19780920,  158,    0
210187,19780921,  142,    0
210187,19780922,  124,    0
210187,19780923,  168,    0
210187,19780924,  148,    0
210187,19780925,  118,    0
210187,19780926,  132,    0
210187,19780927,  118,    0
210187,19780928,   45,    0
210187,19780929,  108,    0
210187,19780930,   44,    0
210187,19781001,  111,    0
210187,19781002,  102,    0
210187,19781003,   64,    0
210187,19781004,  124,    0
210187,19781005,   52,    0
210187,19781006,   90,    0
210187,19781007,  141,    0
210187,19781008,  108,    0
210187,19781009,   41,    0
210187,19781010,   75,    0
210187,19781011,   99,    0
210187,19781012,  105,    0
210187,19781013,   82,    0
210187,19781014,   84,    0
210187,19781015,   41,    0
210187,19781016,   41,    0
210187,19781017,   64,    0
210187,19781018,  110,    0
210187,19781019,   29,    0
210187,19781020,   32,    0
210187,19781021,   93,    0
210187,19781022,   65,    0
210187,19781023,  108,    0
210187,19781024,   63,    0
210187,19781025,   66,    0
210187,19781026,   25,    0
210187,19781027,   31,    0
210187,19781028,   35,    0
210187,19781029,   61,    0
210187,19781030,   32,    0
210187,19781031,   41,    0
210187,19781101,   46,    0
210187,19781102,   39,    0
210187,19781103,   46,    0
210187,19781104,   31,    0
210187,19781105,   40,    0
210187,19781106,   26,    0
210187,19781107,   69,    0
210187,19781108,   54,    0
210187,19781109,   36,    0
210187,19781110,   19,    0
210187,19781111,   19,    0
210187,19781112,   50,    0
210187,19781113,   48,    0
210187,19781114,   30,    0
210187,19781115,   18,    0
210187,19781116,   61,    0
210187,19781117,   46,    0
210187,19781118,   17,    0
210187,19781119,   17,    0
210187,19781120,   68,    0
210187,19781121,   22,    0
210187,19781122,   29,    0
210187,19781123,   40,    0
210187,19781124,   16,    0
210187,19781125,   62,    0
210187,19781126,   63,    0
210187,19781127,   61,    0
210187,19781128,   57,    0
210187,19781129,   45,    0
210187,19781130,   47,    0
210187,19781201,   39,    0
210187,19781202,   13,    0
210187,19781203,   13,    0
210187,19781204,   16,    0
210187,19781205,   13,    0
210187,19781206,   42,    0
210187,19781207,   13,    0
210187,19781208,   19,    0
210187,19781209,   41,    0
210187,19781210,   12,    0
210187,19781211,   12,    0
210187,19781212,   23,    0
210187,19781213,   32,    0
210187,19781214,   28,    0
210187,19781215,   20,    0
210187,19781216,   29,    0
210187,19781217,   15,    0
210187,19781218,   34,    0
210187,19781219,   36,    0
210187,19781220,   12,    0
210187,19781221,   12,    0
210187,19781222,   12,    0
210187,19781223,   12,    0
210187,19781224,   12,    0
210187,19781225,   35,    0
210187,19781226,   12,    0
210187,19781227,   12,    0
210187,19781228,   17,    0
210187,19781229,   17,    0
210187,19781230,   25,    0
210187,19781231,   13,    0
210187,19790101,   52,    0
210187,19790102,   27,    0
210187,19790103,   13,    0
210187,19790104,   13,    0
210187,19790105,   29,    0
210187,19790106,   39,    0
210187,19790107,   13,    0
210187,19790108,   15,    0
210187,19790109,   50,    0
210187,19790110,   30,    0
210187,19790111,   55,    0
210187,19790112,   54,    0
210187,19790113,   57,    0
210187,19790114,   14,    0
210187,19790115,   15,    0
210187,19790116,   15,    0
210187,19790117,   15,    0
210187,19790118,   15,    0
210187,19790119,   16,    0
210187,19790120,   16,    0
210187,19790121,   16,    0
210187,19790122,   16,    0
210187,19790123,   17,    0
210187,19790124,   54,    0
210187,19790125,   17,    0
210187,19790126,   42,    0
210187,19790127,   39,    0
210187,19790128,   47,    0
210187,19790129,   31,    0
210187,19790130,   30,    0
210187,19790131,   38,    0
210187,19790201,   19,    0
210187,19790202,   37,    0
210187,19790203,   85,    0
210187,19790204,   23,    0
210187,19790205,   33,    0
210187,19790206,   78,    0
210187,19790207,   21,    0
210187,19790208,   45,    0
210187,19790209,   22,    0
210187,19790210,   23,    0
210187,19790211,   23,    0
210187,19790212,   27,    0
210187,19790213,   24,    0
210187,19790214,   54,    0
210187,19790215,   25,    0
210187,19790216,   25,    0
210187,19790217,   26,    0
210187,19790218,   26,    0
210187,19790219,   27,    0
210187,19790220,   27,    0
210187,19790221,   28,    0
210187,19790222,   63,    0
210187,19790223,  104,    0
210187,19790224,   58,    0
210187,19790225,  112,    0
210187,19790226,   82,    0
210187,19790227,   85,    0
210187,19790228,   64,    0
210187,19790301,  115,    0
210187,19790302,   35,    0
210187,19790303,   40,    0
210187,19790304,  140,    0
210187,19790305,  121,    0
210187,19790306,   95,    0
210187,19790307,  133,    0
210187,19790308,  113,    0
210187,19790309,   72,    0
210187,19790310,   40,    0
210187,19790311,   48,    0
210187,19790312,  115,    0
210187,19790313,   42,    0
210187,19790314,   43,    0
210187,19790315,   43,    0
210187,19790316,   44,    0
210187,19790317,  116,    0
210187,19790318,  119,    0
210187,19790319,   54,    0
210187,19790320,  116,    0
210187,19790321,  149,    0
210187,19790322,  143,    0
210187,19790323,  194,    0
210187,19790324,  158,    0
210187,19790325,   70,    0
210187,19790326,   85,    0
210187,19790327,  148,    0
210187,19790328,  114,    0
210187,19790329,   74,    0
210187,19790330,   53,    0
210187,19790331,   62,    0
210187,19790401,  112,    0
210187,19790402,  124,    0
210187,19790403,  121,    0
210187,19790404,  116,    0
210187,19790405,  107,    0
210187,19790406,   63,    0
210187,19790407,  112,    0
210187,19790408,   58,    0
210187,19790409,  105,    0
210187,19790410,   96,    0
210187,19790411,  159,    0
210187,19790412,  156,    0
210187,19790413,  173,    0
210187,19790414,  219,    0
210187,19790415,  205,    0
210187,19790416,  228,    0
210187,19790417,   64,    0
210187,19790418,  243,    0
210187,19790419,   90,    0
210187,19790420,  126,    0
210187,19790421,   80,    0
210187,19790422,  160,    0
210187,19790423,   84,    0
210187,19790424,  139,    0
210187,19790425,  186,    0
210187,19790426,  182,    0
210187,19790427,  139,    0
210187,19790428,   98,    0
210187,19790429,   76,    0
210187,19790430,  204,    0
210187,19790501,   86,    0
210187,19790502,  214,    0
210187,19790503,  245,    0
210187,19790504,  252,    0
210187,19790505,  243,    0
210187,19790506,  240,    0
210187,19790507,  199,    0
210187,19790508,  156,    0
210187,19790509,  237,    0
210187,19790510,   97,    0
210187,19790511,   82,    0
210187,19790512,  188,    0
210187,19790513,  301,    0
210187,19790514,  317,    0
210187,19790515,  308,    0
210187,19790516,  219,    0
210187,19790517,  266,    0
210187,19790518,  276,    0
210187,19790519,  323,    0
210187,19790520,   79,    0
210187,19790521,  216,    0
210187,19790522,  252,    0
210187,19790523,  212,    0
210187,19790524,  271,    0
210187,19790525,  251,    0
210187,19790526,  115,    0
210187,19790527,  168,    0
210187,19790528,  126,    0
210187,19790529,  169,    0
210187,19790530,  136,    0
210187,19790531,  108,    0
210187,19790601,  230,    0
210187,19790602,  216,    0
210187,19790603,  145,    0
210187,19790604,   80,    0
210187,19790605,  222,    0
210187,19790606,  239,    0
210187,19790607,  157,    0
210187,19790608,  182,    0
210187,19790609,   98,    0
210187,19790610,  157,    0
210187,19790611,   94,    0
210187,19790612,   81,    0
210187,19790613,  110,    0
210187,19790614,  127,    0
210187,19790615,  172,    0
210187,19790616,  218,    0
210187,19790617,  110,    0
210187,19790618,  224,    0
210187,19790619,  277,    0
210187,19790620,  297,    0
210187,19790621,  110,    0
210187,19790622,  343,    0
210187,19790623,  223,    0
210187,19790624,  213,    0
210187,19790625,  260,    0
210187,19790626,  244,    0
210187,19790627,  219,    0
210187,19790628,  269,    0
210187,19790629,  212,    0
210187,19790630,   89,    0
210187,19790701,  179,    0
210187,19790702,  198,    0
210187,19790703,  236,    0
210187,19790704,  224,    0
210187,19790705,  310,    0
210187,19790706,  256,    0
210187,19790707,  210,    0
210187,19790708,  212,    0
210187,19790709,  249,    0
210187,19790710,  256,    0
210187,19790711,  107,    0
210187,19790712,  313,    0
210187,19790713,  278,    0
210187,19790714,  289,    0
210187,19790715,  190,    0
210187,19790716,  165,    0
210187,19790717,  296,    0
210187,19790718,  105,    0
210187,19790719,  108,    0
210187,19790720,  252,    0
210187,19790721,  170,    0
210187,19790722,   84,    0
210187,19790723,   97,    0
210187,19790724,  145,    0
210187,19790725,  206,    0
210187,19790726,  274,    0
210187,19790727,  280,    0
210187,19790728,  204,    0
210187,19790729,  110,    0
210187,19790730,  103,    0
210187,19790731,  203,    0
210187,19790801,  205,    0
210187,19790802,  192,    0
210187,19790803,  174,    0
210187,19790804,  219,    0
210187,19790805,  251,    0
210187,19790806,  192,    0
210187,19790807,  153,    0
210187,19790808,  144,    0
210187,19790809,  154,    0
210187,19790810,  188,    0
210187,19790811,  187,    0
210187,19790812,  116,    0
210187,19790813,   79,    0
210187,19790814,  220,    0
210187,19790815,  232,    0
210187,19790816,  192,    0
210187,19790817,   93,    0
210187,19790818,   72,    0
210187,19790819,   89,    0
210187,19790820,  190,    0
210187,19790821,  233,    0
210187,19790822,  210,    0
210187,19790823,  173,    0
210187,19790824,  130,    0
210187,19790825,  126,    0
210187,19790826,  196,    0
210187,19790827,  205,    0
210187,19790828,  251,    0
210187,19790829,  244,    0
210187,19790830,  227,    0
210187,19790831,   86,    0
210187,19790901,  145,    0
210187,19790902,  166,    0
210187,19790903,   97,    0
210187,19790904,  182,    0
210187,19790905,  215,    0
210187,19790906,  185,    0
210187,19790907,  184,    0
210187,19790908,  153,    0
210187,19790909,  124,    0
210187,19790910,  125,    0
210187,19790911,  187,    0
210187,19790912,  102,    0
210187,19790913,  187,    0
210187,19790914,  157,    0
210187,19790915,  190,    0
210187,19790916,  194,    0
210187,19790917,  132,    0
210187,19790918,   46,    0
210187,19790919,   46,    0
210187,19790920,  184,    0
210187,19790921,  139,    0
210187,19790922,  166,    0
210187,19790923,   59,    0
210187,19790924,  149,    0
210187,19790925,   60,    0
210187,19790926,   73,    0
210187,19790927,  131,    0
210187,19790928,  138,    0
210187,19790929,  132,    0
210187,19790930,   71,    0
210187,19791001,  107,    0
210187,19791002,  122,    0
210187,19791003,   55,    0
210187,19791004,   71,    0
210187,19791005,  141,    0
210187,19791006,  108,    0
210187,19791007,  109,    0
210187,19791008,  104,    0
210187,19791009,   90,    0
210187,19791010,   33,    0
210187,19791011,  115,    0
210187,19791012,  105,    0
210187,19791013,   70,    0
210187,19791014,   96,    0
210187,19791015,   71,    0
210187,19791016,   74,    0
210187,19791017,   58,    0
210187,19791018,  121,    0
210187,19791019,   93,    0
210187,19791020,   41,    0
210187,19791021,   74,    0
210187,19791022,   74,    0
210187,19791023,   77,    0
210187,19791024,   58,    0
210187,19791025,   26,    0
210187,19791026,   25,    0
210187,19791027,   85,    0
210187,19791028,   71,    0
210187,19791029,   95,    0
210187,19791030,   24,    0
210187,19791031,   76,    0
210187,19791101,   62,    0
210187,19791102,   87,    0
210187,19791103,   22,    0
210187,19791104,   22,    0
210187,19791105,   67,    0
210187,19791106,   24,    0
210187,19791107,   21,    0
210187,19791108,   20,    0
210187,19791109,   67,    0
210187,19791110,   77,    0
210187,19791111,   24,    0
