EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 22-04-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 PP   : daily Sea level pressure in 0.1 hPa
23-27 Q_PP : quality code for PP (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, KASSEL (STAID: 480).
Blended and updated with sources: 102275 910438 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   PP, Q_PP
102275,19511218,10267,    0
102275,19511219,10290,    0
102275,19511220,10265,    0
102275,19511221,10342,    0
102275,19511222,10325,    0
102275,19511223,10265,    0
102275,19511224,10159,    0
102275,19511225,10019,    0
102275,19511226,10025,    0
102275,19511227,10069,    0
102275,19511228,10034,    0
102275,19511229,10050,    0
102275,19511230,10156,    0
102275,19511231,10160,    0
102275,19520101,10055,    0
102275,19520102,10019,    0
102275,19520103,10028,    0
102275,19520104,10155,    0
102275,19520105,10216,    0
102275,19520106,10367,    0
102275,19520107,10394,    0
102275,19520108,10321,    0
102275,19520109,10140,    0
102275,19520110,10009,    0
102275,19520111, 9829,    0
102275,19520112, 9924,    0
102275,19520113,10150,    0
102275,19520114,10179,    0
102275,19520115,10186,    0
102275,19520116,10141,    0
102275,19520117,10014,    0
102275,19520118, 9943,    0
102275,19520119,10068,    0
102275,19520120,10142,    0
102275,19520121,10206,    0
102275,19520122,10270,    0
102275,19520123,10203,    0
102275,19520124,10082,    0
102275,19520125,10003,    0
102275,19520126,10013,    0
102275,19520127, 9991,    0
102275,19520128,10098,    0
102275,19520129,10122,    0
102275,19520130,10147,    0
102275,19520131, 9970,    0
102275,19520201, 9893,    0
102275,19520202, 9985,    0
102275,19520203,10022,    0
102275,19520204,10134,    0
102275,19520205,10299,    0
102275,19520206,10329,    0
102275,19520207,10183,    0
102275,19520208,10013,    0
102275,19520209,10057,    0
102275,19520210,10072,    0
102275,19520211, 9968,    0
102275,19520212,10055,    0
102275,19520213,10126,    0
102275,19520214,10114,    0
102275,19520215,10165,    0
102275,19520216,10247,    0
102275,19520217,10222,    0
102275,19520218,10212,    0
102275,19520219,10211,    0
102275,19520220,10233,    0
102275,19520221,10260,    0
102275,19520222,10263,    0
102275,19520223,10264,    0
102275,19520224,10293,    0
102275,19520225,10322,    0
102275,19520226,10300,    0
102275,19520227,10274,    0
102275,19520228,10284,    0
102275,19520229,10217,    0
102275,19520301,10226,    0
102275,19520302,10150,    0
102275,19520303,10110,    0
102275,19520304,10114,    0
102275,19520305,10116,    0
102275,19520306,10223,    0
102275,19520307,10258,    0
102275,19520308,10249,    0
102275,19520309,10195,    0
102275,19520310,10155,    0
102275,19520311,10183,    0
102275,19520312,10156,    0
102275,19520313,10155,    0
102275,19520314,10268,    0
102275,19520315,10220,    0
102275,19520316,10151,    0
102275,19520317,10171,    0
102275,19520318,10182,    0
102275,19520319,10181,    0
102275,19520320,10113,    0
102275,19520321,10099,    0
102275,19520322,10068,    0
102275,19520323,10130,    0
102275,19520324,10075,    0
102275,19520325,10044,    0
102275,19520326,10082,    0
102275,19520327,10127,    0
102275,19520328,10079,    0
102275,19520329, 9993,    0
102275,19520330, 9968,    0
102275,19520331, 9984,    0
102275,19520401,10019,    0
102275,19520402,10103,    0
102275,19520403,10233,    0
102275,19520404,10281,    0
102275,19520405,10226,    0
102275,19520406,10180,    0
102275,19520407,10199,    0
102275,19520408,10231,    0
102275,19520409,10203,    0
102275,19520410,10156,    0
102275,19520411,10163,    0
102275,19520412,10182,    0
102275,19520413,10215,    0
102275,19520414,10245,    0
102275,19520415,10210,    0
102275,19520416,10194,    0
102275,19520417,10227,    0
102275,19520418,10226,    0
102275,19520419,10168,    0
102275,19520420,10104,    0
102275,19520421,10064,    0
102275,19520422,10062,    0
102275,19520423,10146,    0
102275,19520424,10186,    0
102275,19520425,10235,    0
102275,19520426,10250,    0
102275,19520427,10193,    0
102275,19520428,10165,    0
102275,19520429,10177,    0
102275,19520430,10126,    0
102275,19520501,10095,    0
102275,19520502,10122,    0
102275,19520503,10075,    0
102275,19520504,10004,    0
102275,19520505,10031,    0
102275,19520506,10099,    0
102275,19520507,10144,    0
102275,19520508,10204,    0
102275,19520509,10162,    0
102275,19520510,10163,    0
102275,19520511,10147,    0
102275,19520512,10172,    0
102275,19520513,10210,    0
102275,19520514,10224,    0
102275,19520515,10203,    0
102275,19520516,10202,    0
102275,19520517,10245,    0
102275,19520518,10197,    0
102275,19520519,10169,    0
102275,19520520,10248,    0
102275,19520521,10290,    0
102275,19520522,10293,    0
102275,19520523,10286,    0
102275,19520524,10262,    0
102275,19520525,10246,    0
102275,19520526,10192,    0
102275,19520527,10191,    0
102275,19520528,10108,    0
102275,19520529,10107,    0
102275,19520530,10166,    0
102275,19520531,10143,    0
102275,19520601,10121,    0
102275,19520602,10172,    0
102275,19520603,10248,    0
102275,19520604,10303,    0
102275,19520605,10242,    0
102275,19520606,10144,    0
102275,19520607,10123,    0
102275,19520608,10210,    0
102275,19520609,10213,    0
102275,19520610,10203,    0
102275,19520611,10151,    0
102275,19520612,10174,    0
102275,19520613,10133,    0
102275,19520614,10091,    0
102275,19520615,10078,    0
102275,19520616,10134,    0
102275,19520617,10137,    0
102275,19520618,10100,    0
102275,19520619,10180,    0
