EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 23-04-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 RR   : daily Precipitation amount in 0.1 mm
23-27 Q_RR : quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SWEDEN, STOCKHOLM_A (STAID: 5464).
Blended and updated with sources: 138884 138886 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   RR, Q_RR
138884,18590803,    3,    0
138884,18590804,    0,    0
138884,18590805,    1,    0
138884,18590806,    0,    0
138884,18590807,    0,    0
138884,18590808,    0,    0
138884,18590809,   35,    0
138884,18590810,    3,    0
138884,18590811,    0,    0
138884,18590812,    0,    0
138884,18590813,    0,    0
138884,18590814,    0,    0
138884,18590815,    0,    0
138884,18590816,    0,    0
138884,18590817,    0,    0
138884,18590818,    0,    0
138884,18590819,    0,    0
138884,18590820,    0,    0
138884,18590821,    0,    0
138884,18590822,    0,    0
138884,18590823,    0,    0
138884,18590824,    0,    0
138884,18590825,    0,    0
138884,18590826,    0,    0
138884,18590827,   85,    0
138884,18590828,   34,    0
138884,18590829,   57,    0
138884,18590830,    0,    0
138884,18590831,    0,    0
138884,18590901,  122,    0
138884,18590902,   12,    0
138884,18590903,   17,    0
138884,18590904,   69,    0
138884,18590905,    0,    0
138884,18590906,    0,    0
138884,18590907,    0,    0
138884,18590908,    0,    0
138884,18590909,    1,    0
138884,18590910,   48,    0
138884,18590911,    0,    0
138884,18590912,  105,    0
138884,18590913,    0,    0
138884,18590914,   74,    0
138884,18590915,    1,    0
138884,18590916,    0,    0
138884,18590917,    8,    0
138884,18590918,   15,    0
138884,18590919,    0,    0
138884,18590920,    1,    0
138884,18590921,    0,    0
138884,18590922,   94,    0
138884,18590923,    0,    0
138884,18590924,    0,    0
138884,18590925,    0,    0
138884,18590926,  155,    0
138884,18590927,   12,    0
138884,18590928,    0,    0
138884,18590929,    0,    0
138884,18590930,   48,    0
138884,18591001,    0,    0
138884,18591002,    0,    0
138884,18591003,   19,    0
138884,18591004,    1,    0
138884,18591005,    1,    0
138884,18591006,    0,    0
138884,18591007,    0,    0
138884,18591008,    0,    0
138884,18591009,    1,    0
138884,18591010,    0,    0
138884,18591011,    1,    0
138884,18591012,   23,    0
138884,18591013,    0,    0
138884,18591014,    0,    0
138884,18591015,    0,    0
138884,18591016,    0,    0
138884,18591017,    1,    0
138884,18591018,    0,    0
138884,18591019,    0,    0
138884,18591020,   53,    0
138884,18591021,   54,    0
138884,18591022,    0,    0
138884,18591023,    0,    0
138884,18591024,    1,    0
138884,18591025,   54,    0
138884,18591026,    0,    0
138884,18591027,   12,    0
138884,18591028,    0,    0
138884,18591029,    0,    0
138884,18591030,   23,    0
138884,18591031,    0,    0
138884,18591101,    0,    0
138884,18591102,   12,    0
138884,18591103,    0,    0
138884,18591104,    0,    0
138884,18591105,  178,    0
138884,18591106,    0,    0
138884,18591107,    1,    0
138884,18591108,    1,    0
138884,18591109,    0,    0
138884,18591110,    0,    0
138884,18591111,    0,    0
138884,18591112,    0,    0
138884,18591113,    0,    0
138884,18591114,    0,    0
138884,18591115,    4,    0
138884,18591116,    0,    0
138884,18591117,    0,    0
138884,18591118,    0,    0
138884,18591119,    0,    0
138884,18591120,  173,    0
138884,18591121,    0,    0
138884,18591122,    0,    0
138884,18591123,    0,    0
138884,18591124,    0,    0
138884,18591125,    0,    0
138884,18591126,    0,    0
138884,18591127,   32,    0
138884,18591128,    0,    0
138884,18591129,   16,    0
138884,18591130,    0,    0
138884,18591201,    0,    0
138884,18591202,    0,    0
138884,18591203,    0,    0
138884,18591204,    0,    0
138884,18591205,    0,    0
138884,18591206,   36,    0
138884,18591207,  105,    0
138884,18591208,    0,    0
138884,18591209,    0,    0
138884,18591210,    0,    0
138884,18591211,    0,    0
138884,18591212,   36,    0
138884,18591213,    0,    0
138884,18591214,    0,    0
138884,18591215,    0,    0
138884,18591216,    0,    0
138884,18591217,    0,    0
138884,18591218,    0,    0
138884,18591219,    0,    0
138884,18591220,    0,    0
138884,18591221,    0,    0
138884,18591222,   29,    0
138884,18591223,   13,    0
138884,18591224,    0,    0
138884,18591225,    2,    0
138884,18591226,   54,    0
138884,18591227,   14,    0
138884,18591228,    0,    0
138884,18591229,    0,    0
138884,18591230,    3,    0
138884,18591231,    0,    0
138884,18600101,    3,    0
138884,18600102,  118,    0
138884,18600103,   25,    0
138884,18600104,   40,    0
138884,18600105,    0,    0
138884,18600106,   32,    0
138884,18600107,   12,    0
138884,18600108,    0,    0
138884,18600109,    1,    0
138884,18600110,    0,    0
138884,18600111,    0,    0
138884,18600112,    0,    0
138884,18600113,    0,    0
138884,18600114,    0,    0
138884,18600115,    0,    0
138884,18600116,    2,    0
138884,18600117,    0,    0
138884,18600118,    1,    0
138884,18600119,    1,    0
138884,18600120,   18,    0
138884,18600121,    0,    0
138884,18600122,   24,    0
138884,18600123,   15,    0
138884,18600124,    3,    0
138884,18600125,   27,    0
138884,18600126,    0,    0
138884,18600127,    0,    0
138884,18600128,   38,    0
138884,18600129,   15,    0
138884,18600130,   22,    0
138884,18600131,    4,    0
138884,18600201,    7,    0
