EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 27-04-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 CC   : daily Cloud cover in oktas
23-27 Q_CC : quality code for CC (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SLOVENIA, LJUBLJANA BEZIGRAD (STAID: 228).
Blended and updated with sources: 105699 914015 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   CC, Q_CC
105699,19000802,    0,    0
105699,19000803,    4,    0
105699,19000804,    6,    0
105699,19000805,    8,    0
105699,19000806,    3,    0
105699,19000807,    4,    0
105699,19000808,    5,    0
105699,19000809,    6,    0
105699,19000810,    3,    0
105699,19000811,    4,    0
105699,19000812,    3,    0
105699,19000813,    1,    0
105699,19000814,    5,    0
105699,19000815,    8,    0
105699,19000816,    8,    0
105699,19000817,    7,    0
105699,19000818,    4,    0
105699,19000819,    1,    0
105699,19000820,    4,    0
105699,19000821,    3,    0
105699,19000822,    4,    0
105699,19000823,    4,    0
105699,19000824,    3,    0
105699,19000825,    3,    0
105699,19000826,    2,    0
105699,19000827,    2,    0
105699,19000828,    3,    0
105699,19000829,    6,    0
105699,19000830,    1,    0
105699,19000831,    1,    0
105699,19000901,    2,    0
105699,19000902,    8,    0
105699,19000903,    6,    0
105699,19000904,    4,    0
105699,19000905,    3,    0
105699,19000906,    4,    0
105699,19000907,    2,    0
105699,19000908,    7,    0
105699,19000909,    6,    0
105699,19000910,    4,    0
105699,19000911,    8,    0
105699,19000912,    7,    0
105699,19000913,    3,    0
105699,19000914,    4,    0
105699,19000915,    3,    0
105699,19000916,    3,    0
105699,19000917,    3,    0
105699,19000918,    6,    0
105699,19000919,    5,    0
105699,19000920,    8,    0
105699,19000921,    6,    0
105699,19000922,    4,    0
105699,19000923,    2,    0
105699,19000924,    2,    0
105699,19000925,    2,    0
105699,19000926,    1,    0
105699,19000927,    0,    0
105699,19000928,    2,    0
105699,19000929,    1,    0
105699,19000930,    5,    0
105699,19001001,    2,    0
105699,19001002,    1,    0
105699,19001003,    8,    0
105699,19001004,    8,    0
105699,19001005,    2,    0
105699,19001006,    2,    0
105699,19001007,    2,    0
105699,19001008,    2,    0
105699,19001009,    2,    0
105699,19001010,    2,    0
105699,19001011,    6,    0
105699,19001012,    8,    0
105699,19001013,    6,    0
105699,19001014,    7,    0
105699,19001015,    8,    0
105699,19001016,    4,    0
105699,19001017,    8,    0
105699,19001018,    8,    0
105699,19001019,    7,    0
105699,19001020,    8,    0
105699,19001021,    8,    0
105699,19001022,    6,    0
105699,19001023,    7,    0
105699,19001024,    3,    0
105699,19001025,    2,    0
105699,19001026,    6,    0
105699,19001027,    6,    0
105699,19001028,    2,    0
105699,19001029,    6,    0
105699,19001030,    8,    0
105699,19001031,    5,    0
105699,19001101,    6,    0
105699,19001102,    8,    0
105699,19001103,    8,    0
105699,19001104,    8,    0
105699,19001105,    6,    0
105699,19001106,    8,    0
105699,19001107,    3,    0
105699,19001108,    8,    0
105699,19001109,    8,    0
105699,19001110,    8,    0
105699,19001111,    8,    0
105699,19001112,    8,    0
105699,19001113,    8,    0
105699,19001114,    8,    0
105699,19001115,    8,    0
105699,19001116,    6,    0
105699,19001117,    7,    0
105699,19001118,    8,    0
105699,19001119,    7,    0
105699,19001120,    8,    0
105699,19001121,    8,    0
105699,19001122,    6,    0
105699,19001123,    8,    0
105699,19001124,    8,    0
105699,19001125,    6,    0
105699,19001126,    8,    0
105699,19001127,    8,    0
105699,19001128,    8,    0
105699,19001129,    8,    0
105699,19001130,    8,    0
105699,19001201,    6,    0
105699,19001202,    6,    0
105699,19001203,    6,    0
105699,19001204,    8,    0
105699,19001205,    8,    0
105699,19001206,    8,    0
105699,19001207,    7,    0
105699,19001208,    0,    0
105699,19001209,    0,    0
105699,19001210,    1,    0
105699,19001211,    2,    0
105699,19001212,    8,    0
105699,19001213,    8,    0
105699,19001214,    8,    0
105699,19001215,    8,    0
105699,19001216,    6,    0
105699,19001217,    8,    0
105699,19001218,    6,    0
105699,19001219,    6,    0
105699,19001220,    8,    0
105699,19001221,    4,    0
105699,19001222,    2,    0
105699,19001223,    8,    0
105699,19001224,    8,    0
105699,19001225,    8,    0
105699,19001226,    8,    0
105699,19001227,    7,    0
105699,19001228,    8,    0
105699,19001229,    8,    0
105699,19001230,    6,    0
105699,19001231,    8,    0
105699,19010101,    7,    0
105699,19010102,    2,    0
105699,19010103,    0,    0
105699,19010104,    6,    0
105699,19010105,    6,    0
105699,19010106,    8,    0
105699,19010107,    0,    0
105699,19010108,    8,    0
105699,19010109,    6,    0
105699,19010110,    8,    0
105699,19010111,    2,    0
105699,19010112,    6,    0
105699,19010113,    7,    0
105699,19010114,    0,    0
105699,19010115,    6,    0
105699,19010116,    0,    0
105699,19010117,    2,    0
105699,19010118,    2,    0
105699,19010119,    2,    0
105699,19010120,    4,    0
105699,19010121,    3,    0
105699,19010122,    6,    0
105699,19010123,    0,    0
105699,19010124,    3,    0
105699,19010125,    3,    0
105699,19010126,    8,    0
105699,19010127,    2,    0
105699,19010128,    4,    0
105699,19010129,    7,    0
105699,19010130,    8,    0
105699,19010131,    8,    0
105699,19010201,    8,    0
105699,19010202,    8,    0
105699,19010203,    7,    0
105699,19010204,    7,    0
