EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 22-04-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 FX   : daily Wind gust in 0.1 m/s
23-27 Q_FX : quality code for FX (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station NETHERLANDS, MAASTRICHT (STAID: 168).
Blended and updated with sources: 113660 906380 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   FX, Q_FX
113660,19060314,-9999,    9
113660,19060315,-9999,    9
113660,19060316,-9999,    9
113660,19060317,-9999,    9
113660,19060318,-9999,    9
113660,19060319,-9999,    9
113660,19060320,-9999,    9
113660,19060321,-9999,    9
113660,19060322,-9999,    9
113660,19060323,-9999,    9
113660,19060324,-9999,    9
113660,19060325,-9999,    9
113660,19060326,-9999,    9
113660,19060327,-9999,    9
113660,19060328,-9999,    9
113660,19060329,-9999,    9
113660,19060330,-9999,    9
113660,19060331,-9999,    9
113660,19060401,-9999,    9
113660,19060402,-9999,    9
113660,19060403,-9999,    9
113660,19060404,-9999,    9
113660,19060405,-9999,    9
113660,19060406,-9999,    9
113660,19060407,-9999,    9
113660,19060408,-9999,    9
113660,19060409,-9999,    9
113660,19060410,-9999,    9
113660,19060411,-9999,    9
113660,19060412,-9999,    9
113660,19060413,-9999,    9
113660,19060414,-9999,    9
113660,19060415,-9999,    9
113660,19060416,-9999,    9
113660,19060417,-9999,    9
113660,19060418,-9999,    9
113660,19060419,-9999,    9
113660,19060420,-9999,    9
113660,19060421,-9999,    9
113660,19060422,-9999,    9
113660,19060423,-9999,    9
113660,19060424,-9999,    9
113660,19060425,-9999,    9
113660,19060426,-9999,    9
113660,19060427,-9999,    9
113660,19060428,-9999,    9
113660,19060429,-9999,    9
113660,19060430,-9999,    9
113660,19060501,-9999,    9
113660,19060502,-9999,    9
113660,19060503,-9999,    9
113660,19060504,-9999,    9
113660,19060505,-9999,    9
113660,19060506,-9999,    9
113660,19060507,-9999,    9
113660,19060508,-9999,    9
113660,19060509,-9999,    9
113660,19060510,-9999,    9
113660,19060511,-9999,    9
113660,19060512,-9999,    9
113660,19060513,-9999,    9
113660,19060514,-9999,    9
113660,19060515,-9999,    9
113660,19060516,-9999,    9
113660,19060517,-9999,    9
113660,19060518,-9999,    9
113660,19060519,-9999,    9
113660,19060520,-9999,    9
113660,19060521,-9999,    9
113660,19060522,-9999,    9
113660,19060523,-9999,    9
113660,19060524,-9999,    9
113660,19060525,-9999,    9
113660,19060526,-9999,    9
113660,19060527,-9999,    9
113660,19060528,-9999,    9
113660,19060529,-9999,    9
113660,19060530,-9999,    9
113660,19060531,-9999,    9
113660,19060601,-9999,    9
113660,19060602,-9999,    9
113660,19060603,-9999,    9
113660,19060604,-9999,    9
113660,19060605,-9999,    9
113660,19060606,-9999,    9
113660,19060607,-9999,    9
113660,19060608,-9999,    9
113660,19060609,-9999,    9
113660,19060610,-9999,    9
113660,19060611,-9999,    9
113660,19060612,-9999,    9
113660,19060613,-9999,    9
113660,19060614,-9999,    9
113660,19060615,-9999,    9
113660,19060616,-9999,    9
113660,19060617,-9999,    9
113660,19060618,-9999,    9
113660,19060619,-9999,    9
113660,19060620,-9999,    9
113660,19060621,-9999,    9
113660,19060622,-9999,    9
113660,19060623,-9999,    9
113660,19060624,-9999,    9
113660,19060625,-9999,    9
113660,19060626,-9999,    9
113660,19060627,-9999,    9
113660,19060628,-9999,    9
113660,19060629,-9999,    9
113660,19060630,-9999,    9
113660,19060701,-9999,    9
113660,19060702,-9999,    9
113660,19060703,-9999,    9
113660,19060704,-9999,    9
113660,19060705,-9999,    9
113660,19060706,-9999,    9
113660,19060707,-9999,    9
113660,19060708,-9999,    9
113660,19060709,-9999,    9
113660,19060710,-9999,    9
113660,19060711,-9999,    9
113660,19060712,-9999,    9
113660,19060713,-9999,    9
113660,19060714,-9999,    9
113660,19060715,-9999,    9
113660,19060716,-9999,    9
113660,19060717,-9999,    9
113660,19060718,-9999,    9
113660,19060719,-9999,    9
113660,19060720,-9999,    9
113660,19060721,-9999,    9
113660,19060722,-9999,    9
113660,19060723,-9999,    9
113660,19060724,-9999,    9
113660,19060725,-9999,    9
113660,19060726,-9999,    9
113660,19060727,-9999,    9
113660,19060728,-9999,    9
113660,19060729,-9999,    9
113660,19060730,-9999,    9
113660,19060731,-9999,    9
113660,19060801,-9999,    9
113660,19060802,-9999,    9
113660,19060803,-9999,    9
113660,19060804,-9999,    9
113660,19060805,-9999,    9
113660,19060806,-9999,    9
113660,19060807,-9999,    9
113660,19060808,-9999,    9
113660,19060809,-9999,    9
113660,19060810,-9999,    9
113660,19060811,-9999,    9
113660,19060812,-9999,    9
113660,19060813,-9999,    9
113660,19060814,-9999,    9
113660,19060815,-9999,    9
113660,19060816,-9999,    9
113660,19060817,-9999,    9
113660,19060818,-9999,    9
113660,19060819,-9999,    9
113660,19060820,-9999,    9
113660,19060821,-9999,    9
113660,19060822,-9999,    9
113660,19060823,-9999,    9
113660,19060824,-9999,    9
113660,19060825,-9999,    9
113660,19060826,-9999,    9
113660,19060827,-9999,    9
113660,19060828,-9999,    9
113660,19060829,-9999,    9
113660,19060830,-9999,    9
113660,19060831,-9999,    9
113660,19060901,-9999,    9
113660,19060902,-9999,    9
113660,19060903,-9999,    9
113660,19060904,-9999,    9
113660,19060905,-9999,    9
113660,19060906,-9999,    9
113660,19060907,-9999,    9
113660,19060908,-9999,    9
113660,19060909,-9999,    9
113660,19060910,-9999,    9
113660,19060911,-9999,    9
113660,19060912,-9999,    9
113660,19060913,-9999,    9
113660,19060914,-9999,    9
113660,19060915,-9999,    9
113660,19060916,-9999,    9
113660,19060917,-9999,    9
113660,19060918,-9999,    9
113660,19060919,-9999,    9
113660,19060920,-9999,    9
113660,19060921,-9999,    9
113660,19060922,-9999,    9
113660,19060923,-9999,    9
113660,19060924,-9999,    9
113660,19060925,-9999,    9
113660,19060926,-9999,    9
113660,19060927,-9999,    9
113660,19060928,-9999,    9
113660,19060929,-9999,    9
113660,19060930,-9999,    9
113660,19061001,-9999,    9
113660,19061002,-9999,    9
113660,19061003,-9999,    9
113660,19061004,-9999,    9
113660,19061005,-9999,    9
113660,19061006,-9999,    9
113660,19061007,-9999,    9
113660,19061008,-9999,    9
113660,19061009,-9999,    9
113660,19061010,-9999,    9
113660,19061011,-9999,    9
113660,19061012,-9999,    9
113660,19061013,-9999,    9
113660,19061014,-9999,    9
113660,19061015,-9999,    9
113660,19061016,-9999,    9
113660,19061017,-9999,    9
113660,19061018,-9999,    9
113660,19061019,-9999,    9
113660,19061020,-9999,    9
113660,19061021,-9999,    9
113660,19061022,-9999,    9
113660,19061023,-9999,    9
113660,19061024,-9999,    9
113660,19061025,-9999,    9
113660,19061026,-9999,    9
113660,19061027,-9999,    9
113660,19061028,-9999,    9
113660,19061029,-9999,    9
113660,19061030,-9999,    9
113660,19061031,-9999,    9
113660,19061101,-9999,    9
113660,19061102,-9999,    9
113660,19061103,-9999,    9
113660,19061104,-9999,    9
113660,19061105,-9999,    9
113660,19061106,-9999,    9
113660,19061107,-9999,    9
113660,19061108,-9999,    9
113660,19061109,-9999,    9
113660,19061110,-9999,    9
113660,19061111,-9999,    9
113660,19061112,-9999,    9
113660,19061113,-9999,    9
113660,19061114,-9999,    9
113660,19061115,-9999,    9
113660,19061116,-9999,    9
113660,19061117,-9999,    9
113660,19061118,-9999,    9
113660,19061119,-9999,    9
113660,19061120,-9999,    9
113660,19061121,-9999,    9
113660,19061122,-9999,    9
113660,19061123,-9999,    9
113660,19061124,-9999,    9
113660,19061125,-9999,    9
113660,19061126,-9999,    9
113660,19061127,-9999,    9
113660,19061128,-9999,    9
113660,19061129,-9999,    9
113660,19061130,-9999,    9
113660,19061201,-9999,    9
113660,19061202,-9999,    9
113660,19061203,-9999,    9
113660,19061204,-9999,    9
113660,19061205,-9999,    9
113660,19061206,-9999,    9
113660,19061207,-9999,    9
113660,19061208,-9999,    9
113660,19061209,-9999,    9
113660,19061210,-9999,    9
113660,19061211,-9999,    9
113660,19061212,-9999,    9
113660,19061213,-9999,    9
113660,19061214,-9999,    9
113660,19061215,-9999,    9
113660,19061216,-9999,    9
113660,19061217,-9999,    9
113660,19061218,-9999,    9
113660,19061219,-9999,    9
113660,19061220,-9999,    9
113660,19061221,-9999,    9
113660,19061222,-9999,    9
113660,19061223,-9999,    9
113660,19061224,-9999,    9
113660,19061225,-9999,    9
113660,19061226,-9999,    9
113660,19061227,-9999,    9
113660,19061228,-9999,    9
113660,19061229,-9999,    9
113660,19061230,-9999,    9
113660,19061231,-9999,    9
113660,19070101,-9999,    9
113660,19070102,-9999,    9
113660,19070103,-9999,    9
113660,19070104,-9999,    9
113660,19070105,-9999,    9
113660,19070106,-9999,    9
113660,19070107,-9999,    9
113660,19070108,-9999,    9
113660,19070109,-9999,    9
113660,19070110,-9999,    9
113660,19070111,-9999,    9
113660,19070112,-9999,    9
113660,19070113,-9999,    9
113660,19070114,-9999,    9
113660,19070115,-9999,    9
113660,19070116,-9999,    9
113660,19070117,-9999,    9
113660,19070118,-9999,    9
113660,19070119,-9999,    9
113660,19070120,-9999,    9
113660,19070121,-9999,    9
113660,19070122,-9999,    9
113660,19070123,-9999,    9
113660,19070124,-9999,    9
113660,19070125,-9999,    9
113660,19070126,-9999,    9
113660,19070127,-9999,    9
113660,19070128,-9999,    9
113660,19070129,-9999,    9
113660,19070130,-9999,    9
113660,19070131,-9999,    9
113660,19070201,-9999,    9
113660,19070202,-9999,    9
113660,19070203,-9999,    9
113660,19070204,-9999,    9
113660,19070205,-9999,    9
113660,19070206,-9999,    9
113660,19070207,-9999,    9
113660,19070208,-9999,    9
113660,19070209,-9999,    9
113660,19070210,-9999,    9
113660,19070211,-9999,    9
113660,19070212,-9999,    9
113660,19070213,-9999,    9
113660,19070214,-9999,    9
113660,19070215,-9999,    9
113660,19070216,-9999,    9
113660,19070217,-9999,    9
113660,19070218,-9999,    9
113660,19070219,-9999,    9
113660,19070220,-9999,    9
113660,19070221,-9999,    9
113660,19070222,-9999,    9
113660,19070223,-9999,    9
113660,19070224,-9999,    9
113660,19070225,-9999,    9
113660,19070226,-9999,    9
113660,19070227,-9999,    9
113660,19070228,-9999,    9
113660,19070301,-9999,    9
113660,19070302,-9999,    9
113660,19070303,-9999,    9
113660,19070304,-9999,    9
113660,19070305,-9999,    9
113660,19070306,-9999,    9
113660,19070307,-9999,    9
113660,19070308,-9999,    9
113660,19070309,-9999,    9
113660,19070310,-9999,    9
113660,19070311,-9999,    9
113660,19070312,-9999,    9
113660,19070313,-9999,    9
113660,19070314,-9999,    9
113660,19070315,-9999,    9
113660,19070316,-9999,    9
113660,19070317,-9999,    9
113660,19070318,-9999,    9
113660,19070319,-9999,    9
113660,19070320,-9999,    9
113660,19070321,-9999,    9
113660,19070322,-9999,    9
113660,19070323,-9999,    9
113660,19070324,-9999,    9
113660,19070325,-9999,    9
113660,19070326,-9999,    9
113660,19070327,-9999,    9
113660,19070328,-9999,    9
113660,19070329,-9999,    9
113660,19070330,-9999,    9
113660,19070331,-9999,    9
113660,19070401,-9999,    9
113660,19070402,-9999,    9
113660,19070403,-9999,    9
113660,19070404,-9999,    9
113660,19070405,-9999,    9
113660,19070406,-9999,    9
113660,19070407,-9999,    9
113660,19070408,-9999,    9
113660,19070409,-9999,    9
113660,19070410,-9999,    9
113660,19070411,-9999,    9
113660,19070412,-9999,    9
113660,19070413,-9999,    9
113660,19070414,-9999,    9
113660,19070415,-9999,    9
113660,19070416,-9999,    9
113660,19070417,-9999,    9
113660,19070418,-9999,    9
113660,19070419,-9999,    9
113660,19070420,-9999,    9
113660,19070421,-9999,    9
113660,19070422,-9999,    9
113660,19070423,-9999,    9
113660,19070424,-9999,    9
113660,19070425,-9999,    9
113660,19070426,-9999,    9
113660,19070427,-9999,    9
113660,19070428,-9999,    9
113660,19070429,-9999,    9
113660,19070430,-9999,    9
113660,19070501,-9999,    9
113660,19070502,-9999,    9
113660,19070503,-9999,    9
113660,19070504,-9999,    9
113660,19070505,-9999,    9
113660,19070506,-9999,    9
113660,19070507,-9999,    9
113660,19070508,-9999,    9
113660,19070509,-9999,    9
113660,19070510,-9999,    9
113660,19070511,-9999,    9
113660,19070512,-9999,    9
113660,19070513,-9999,    9
113660,19070514,-9999,    9
113660,19070515,-9999,    9
113660,19070516,-9999,    9
113660,19070517,-9999,    9
113660,19070518,-9999,    9
113660,19070519,-9999,    9
113660,19070520,-9999,    9
113660,19070521,-9999,    9
113660,19070522,-9999,    9
113660,19070523,-9999,    9
113660,19070524,-9999,    9
113660,19070525,-9999,    9
113660,19070526,-9999,    9
113660,19070527,-9999,    9
113660,19070528,-9999,    9
113660,19070529,-9999,    9
113660,19070530,-9999,    9
113660,19070531,-9999,    9
113660,19070601,-9999,    9
113660,19070602,-9999,    9
113660,19070603,-9999,    9
113660,19070604,-9999,    9
113660,19070605,-9999,    9
113660,19070606,-9999,    9
113660,19070607,-9999,    9
113660,19070608,-9999,    9
113660,19070609,-9999,    9
113660,19070610,-9999,    9
113660,19070611,-9999,    9
113660,19070612,-9999,    9
113660,19070613,-9999,    9
113660,19070614,-9999,    9
113660,19070615,-9999,    9
113660,19070616,-9999,    9
113660,19070617,-9999,    9
113660,19070618,-9999,    9
113660,19070619,-9999,    9
113660,19070620,-9999,    9
113660,19070621,-9999,    9
113660,19070622,-9999,    9
113660,19070623,-9999,    9
113660,19070624,-9999,    9
113660,19070625,-9999,    9
113660,19070626,-9999,    9
113660,19070627,-9999,    9
113660,19070628,-9999,    9
113660,19070629,-9999,    9
113660,19070630,-9999,    9
113660,19070701,-9999,    9
113660,19070702,-9999,    9
113660,19070703,-9999,    9
113660,19070704,-9999,    9
113660,19070705,-9999,    9
113660,19070706,-9999,    9
113660,19070707,-9999,    9
113660,19070708,-9999,    9
113660,19070709,-9999,    9
113660,19070710,-9999,    9
113660,19070711,-9999,    9
113660,19070712,-9999,    9
113660,19070713,-9999,    9
113660,19070714,-9999,    9
113660,19070715,-9999,    9
113660,19070716,-9999,    9
113660,19070717,-9999,    9
113660,19070718,-9999,    9
113660,19070719,-9999,    9
113660,19070720,-9999,    9
113660,19070721,-9999,    9
113660,19070722,-9999,    9
113660,19070723,-9999,    9
113660,19070724,-9999,    9
113660,19070725,-9999,    9
113660,19070726,-9999,    9
113660,19070727,-9999,    9
113660,19070728,-9999,    9
113660,19070729,-9999,    9
113660,19070730,-9999,    9
113660,19070731,-9999,    9
113660,19070801,-9999,    9
113660,19070802,-9999,    9
113660,19070803,-9999,    9
113660,19070804,-9999,    9
113660,19070805,-9999,    9
113660,19070806,-9999,    9
113660,19070807,-9999,    9
113660,19070808,-9999,    9
113660,19070809,-9999,    9
113660,19070810,-9999,    9
113660,19070811,-9999,    9
113660,19070812,-9999,    9
113660,19070813,-9999,    9
113660,19070814,-9999,    9
113660,19070815,-9999,    9
113660,19070816,-9999,    9
113660,19070817,-9999,    9
113660,19070818,-9999,    9
113660,19070819,-9999,    9
113660,19070820,-9999,    9
113660,19070821,-9999,    9
113660,19070822,-9999,    9
113660,19070823,-9999,    9
113660,19070824,-9999,    9
113660,19070825,-9999,    9
113660,19070826,-9999,    9
113660,19070827,-9999,    9
113660,19070828,-9999,    9
113660,19070829,-9999,    9
113660,19070830,-9999,    9
113660,19070831,-9999,    9
113660,19070901,-9999,    9
113660,19070902,-9999,    9
113660,19070903,-9999,    9
113660,19070904,-9999,    9
113660,19070905,-9999,    9
113660,19070906,-9999,    9
113660,19070907,-9999,    9
113660,19070908,-9999,    9
113660,19070909,-9999,    9
113660,19070910,-9999,    9
113660,19070911,-9999,    9
113660,19070912,-9999,    9
113660,19070913,-9999,    9
113660,19070914,-9999,    9
113660,19070915,-9999,    9
113660,19070916,-9999,    9
113660,19070917,-9999,    9
113660,19070918,-9999,    9
113660,19070919,-9999,    9
113660,19070920,-9999,    9
113660,19070921,-9999,    9
113660,19070922,-9999,    9
113660,19070923,-9999,    9
113660,19070924,-9999,    9
113660,19070925,-9999,    9
113660,19070926,-9999,    9
113660,19070927,-9999,    9
113660,19070928,-9999,    9
113660,19070929,-9999,    9
113660,19070930,-9999,    9
113660,19071001,-9999,    9
113660,19071002,-9999,    9
113660,19071003,-9999,    9
113660,19071004,-9999,    9
113660,19071005,-9999,    9
113660,19071006,-9999,    9
113660,19071007,-9999,    9
113660,19071008,-9999,    9
113660,19071009,-9999,    9
113660,19071010,-9999,    9
113660,19071011,-9999,    9
113660,19071012,-9999,    9
113660,19071013,-9999,    9
113660,19071014,-9999,    9
113660,19071015,-9999,    9
113660,19071016,-9999,    9
113660,19071017,-9999,    9
113660,19071018,-9999,    9
113660,19071019,-9999,    9
113660,19071020,-9999,    9
113660,19071021,-9999,    9
113660,19071022,-9999,    9
113660,19071023,-9999,    9
113660,19071024,-9999,    9
113660,19071025,-9999,    9
113660,19071026,-9999,    9
113660,19071027,-9999,    9
113660,19071028,-9999,    9
113660,19071029,-9999,    9
113660,19071030,-9999,    9
113660,19071031,-9999,    9
113660,19071101,-9999,    9
113660,19071102,-9999,    9
113660,19071103,-9999,    9
113660,19071104,-9999,    9
113660,19071105,-9999,    9
113660,19071106,-9999,    9
113660,19071107,-9999,    9
113660,19071108,-9999,    9
113660,19071109,-9999,    9
113660,19071110,-9999,    9
113660,19071111,-9999,    9
113660,19071112,-9999,    9
113660,19071113,-9999,    9
113660,19071114,-9999,    9
113660,19071115,-9999,    9
113660,19071116,-9999,    9
113660,19071117,-9999,    9
113660,19071118,-9999,    9
113660,19071119,-9999,    9
113660,19071120,-9999,    9
113660,19071121,-9999,    9
113660,19071122,-9999,    9
113660,19071123,-9999,    9
113660,19071124,-9999,    9
113660,19071125,-9999,    9
113660,19071126,-9999,    9
113660,19071127,-9999,    9
113660,19071128,-9999,    9
113660,19071129,-9999,    9
113660,19071130,-9999,    9
113660,19071201,-9999,    9
113660,19071202,-9999,    9
113660,19071203,-9999,    9
113660,19071204,-9999,    9
113660,19071205,-9999,    9
113660,19071206,-9999,    9
113660,19071207,-9999,    9
113660,19071208,-9999,    9
113660,19071209,-9999,    9
113660,19071210,-9999,    9
113660,19071211,-9999,    9
113660,19071212,-9999,    9
113660,19071213,-9999,    9
113660,19071214,-9999,    9
113660,19071215,-9999,    9
113660,19071216,-9999,    9
113660,19071217,-9999,    9
113660,19071218,-9999,    9
113660,19071219,-9999,    9
113660,19071220,-9999,    9
113660,19071221,-9999,    9
113660,19071222,-9999,    9
113660,19071223,-9999,    9
113660,19071224,-9999,    9
113660,19071225,-9999,    9
113660,19071226,-9999,    9
113660,19071227,-9999,    9
113660,19071228,-9999,    9
113660,19071229,-9999,    9
113660,19071230,-9999,    9
113660,19071231,-9999,    9
113660,19080101,-9999,    9
113660,19080102,-9999,    9
113660,19080103,-9999,    9
113660,19080104,-9999,    9
113660,19080105,-9999,    9
113660,19080106,-9999,    9
113660,19080107,-9999,    9
113660,19080108,-9999,    9
113660,19080109,-9999,    9
113660,19080110,-9999,    9
113660,19080111,-9999,    9
113660,19080112,-9999,    9
113660,19080113,-9999,    9
113660,19080114,-9999,    9
113660,19080115,-9999,    9
113660,19080116,-9999,    9
113660,19080117,-9999,    9
113660,19080118,-9999,    9
113660,19080119,-9999,    9
113660,19080120,-9999,    9
113660,19080121,-9999,    9
113660,19080122,-9999,    9
113660,19080123,-9999,    9
113660,19080124,-9999,    9
113660,19080125,-9999,    9
113660,19080126,-9999,    9
113660,19080127,-9999,    9
113660,19080128,-9999,    9
113660,19080129,-9999,    9
113660,19080130,-9999,    9
113660,19080131,-9999,    9
113660,19080201,-9999,    9
113660,19080202,-9999,    9
113660,19080203,-9999,    9
113660,19080204,-9999,    9
113660,19080205,-9999,    9
113660,19080206,-9999,    9
113660,19080207,-9999,    9
113660,19080208,-9999,    9
113660,19080209,-9999,    9
113660,19080210,-9999,    9
113660,19080211,-9999,    9
113660,19080212,-9999,    9
113660,19080213,-9999,    9
113660,19080214,-9999,    9
113660,19080215,-9999,    9
113660,19080216,-9999,    9
113660,19080217,-9999,    9
113660,19080218,-9999,    9
113660,19080219,-9999,    9
113660,19080220,-9999,    9
113660,19080221,-9999,    9
113660,19080222,-9999,    9
113660,19080223,-9999,    9
113660,19080224,-9999,    9
113660,19080225,-9999,    9
113660,19080226,-9999,    9
113660,19080227,-9999,    9
113660,19080228,-9999,    9
113660,19080229,-9999,    9
113660,19080301,-9999,    9
113660,19080302,-9999,    9
113660,19080303,-9999,    9
113660,19080304,-9999,    9
113660,19080305,-9999,    9
113660,19080306,-9999,    9
113660,19080307,-9999,    9
113660,19080308,-9999,    9
113660,19080309,-9999,    9
113660,19080310,-9999,    9
113660,19080311,-9999,    9
113660,19080312,-9999,    9
113660,19080313,-9999,    9
113660,19080314,-9999,    9
113660,19080315,-9999,    9
113660,19080316,-9999,    9
113660,19080317,-9999,    9
113660,19080318,-9999,    9
113660,19080319,-9999,    9
113660,19080320,-9999,    9
113660,19080321,-9999,    9
113660,19080322,-9999,    9
113660,19080323,-9999,    9
113660,19080324,-9999,    9
113660,19080325,-9999,    9
113660,19080326,-9999,    9
113660,19080327,-9999,    9
113660,19080328,-9999,    9
113660,19080329,-9999,    9
113660,19080330,-9999,    9
113660,19080331,-9999,    9
113660,19080401,-9999,    9
113660,19080402,-9999,    9
113660,19080403,-9999,    9
113660,19080404,-9999,    9
113660,19080405,-9999,    9
113660,19080406,-9999,    9
113660,19080407,-9999,    9
113660,19080408,-9999,    9
113660,19080409,-9999,    9
113660,19080410,-9999,    9
113660,19080411,-9999,    9
113660,19080412,-9999,    9
113660,19080413,-9999,    9
113660,19080414,-9999,    9
113660,19080415,-9999,    9
113660,19080416,-9999,    9
113660,19080417,-9999,    9
113660,19080418,-9999,    9
113660,19080419,-9999,    9
113660,19080420,-9999,    9
113660,19080421,-9999,    9
113660,19080422,-9999,    9
113660,19080423,-9999,    9
113660,19080424,-9999,    9
113660,19080425,-9999,    9
113660,19080426,-9999,    9
113660,19080427,-9999,    9
113660,19080428,-9999,    9
113660,19080429,-9999,    9
113660,19080430,-9999,    9
113660,19080501,-9999,    9
113660,19080502,-9999,    9
113660,19080503,-9999,    9
113660,19080504,-9999,    9
113660,19080505,-9999,    9
113660,19080506,-9999,    9
113660,19080507,-9999,    9
113660,19080508,-9999,    9
113660,19080509,-9999,    9
113660,19080510,-9999,    9
113660,19080511,-9999,    9
113660,19080512,-9999,    9
113660,19080513,-9999,    9
113660,19080514,-9999,    9
113660,19080515,-9999,    9
113660,19080516,-9999,    9
113660,19080517,-9999,    9
113660,19080518,-9999,    9
113660,19080519,-9999,    9
113660,19080520,-9999,    9
113660,19080521,-9999,    9
113660,19080522,-9999,    9
113660,19080523,-9999,    9
113660,19080524,-9999,    9
113660,19080525,-9999,    9
113660,19080526,-9999,    9
113660,19080527,-9999,    9
113660,19080528,-9999,    9
113660,19080529,-9999,    9
113660,19080530,-9999,    9
113660,19080531,-9999,    9
113660,19080601,-9999,    9
113660,19080602,-9999,    9
113660,19080603,-9999,    9
113660,19080604,-9999,    9
113660,19080605,-9999,    9
113660,19080606,-9999,    9
113660,19080607,-9999,    9
113660,19080608,-9999,    9
113660,19080609,-9999,    9
113660,19080610,-9999,    9
113660,19080611,-9999,    9
113660,19080612,-9999,    9
113660,19080613,-9999,    9
113660,19080614,-9999,    9
113660,19080615,-9999,    9
113660,19080616,-9999,    9
113660,19080617,-9999,    9
113660,19080618,-9999,    9
113660,19080619,-9999,    9
113660,19080620,-9999,    9
113660,19080621,-9999,    9
113660,19080622,-9999,    9
113660,19080623,-9999,    9
113660,19080624,-9999,    9
113660,19080625,-9999,    9
113660,19080626,-9999,    9
113660,19080627,-9999,    9
113660,19080628,-9999,    9
113660,19080629,-9999,    9
113660,19080630,-9999,    9
113660,19080701,-9999,    9
113660,19080702,-9999,    9
113660,19080703,-9999,    9
113660,19080704,-9999,    9
113660,19080705,-9999,    9
113660,19080706,-9999,    9
113660,19080707,-9999,    9
113660,19080708,-9999,    9
113660,19080709,-9999,    9
113660,19080710,-9999,    9
113660,19080711,-9999,    9
113660,19080712,-9999,    9
113660,19080713,-9999,    9
113660,19080714,-9999,    9
113660,19080715,-9999,    9
113660,19080716,-9999,    9
113660,19080717,-9999,    9
113660,19080718,-9999,    9
113660,19080719,-9999,    9
113660,19080720,-9999,    9
113660,19080721,-9999,    9
113660,19080722,-9999,    9
113660,19080723,-9999,    9
113660,19080724,-9999,    9
113660,19080725,-9999,    9
113660,19080726,-9999,    9
113660,19080727,-9999,    9
113660,19080728,-9999,    9
