EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 22-04-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 SS   : daily Sunshine in 0.1 Hours
23-27 Q_SS : quality code for SS (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station NETHERLANDS, MAASTRICHT (STAID: 168).
Blended and updated with sources: 102105 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   SS, Q_SS
102105,19060803,    9,    0
102105,19060804,   59,    0
102105,19060805,   87,    0
102105,19060806,   73,    0
102105,19060807,   99,    0
102105,19060808,   68,    0
102105,19060809,   38,    0
102105,19060810,    7,    0
102105,19060811,   16,    0
102105,19060812,  105,    0
102105,19060813,   75,    0
102105,19060814,   11,    0
102105,19060815,   69,    0
102105,19060816,   46,    0
102105,19060817,   59,    0
102105,19060818,   22,    0
102105,19060819,   51,    0
102105,19060820,   89,    0
102105,19060821,    0,    0
102105,19060822,  116,    0
102105,19060823,   95,    0
102105,19060824,   15,    0
102105,19060825,    0,    0
102105,19060826,   72,    0
102105,19060827,   35,    0
102105,19060828,  103,    0
102105,19060829,  106,    0
102105,19060830,  114,    0
102105,19060831,  109,    0
102105,19060901,  111,    0
102105,19060902,  111,    0
102105,19060903,  107,    0
102105,19060904,  106,    0
102105,19060905,    0,    0
102105,19060906,    7,    0
102105,19060907,    0,    0
102105,19060908,   86,    0
102105,19060909,   10,    0
102105,19060910,   63,    0
102105,19060911,   77,    0
102105,19060912,   75,    0
102105,19060913,   82,    0
102105,19060914,    0,    0
102105,19060915,    0,    0
102105,19060916,    9,    0
102105,19060917,   24,    0
102105,19060918,   35,    0
102105,19060919,   22,    0
102105,19060920,    0,    0
102105,19060921,   37,    0
102105,19060922,   55,    0
102105,19060923,    6,    0
102105,19060924,   44,    0
102105,19060925,   61,    0
102105,19060926,   64,    0
102105,19060927,   45,    0
102105,19060928,   48,    0
102105,19060929,   44,    0
102105,19060930,   40,    0
102105,19061001,   72,    0
102105,19061002,    1,    0
102105,19061003,    3,    0
102105,19061004,   49,    0
102105,19061005,   27,    0
102105,19061006,    0,    0
102105,19061007,   72,    0
102105,19061008,   21,    0
102105,19061009,   67,    0
102105,19061010,   80,    0
102105,19061011,   80,    0
102105,19061012,   15,    0
102105,19061013,   18,    0
102105,19061014,   46,    0
102105,19061015,   32,    0
102105,19061016,   11,    0
102105,19061017,   58,    0
102105,19061018,   38,    0
102105,19061019,    8,    0
102105,19061020,   31,    0
102105,19061021,   31,    0
102105,19061022,   19,    0
102105,19061023,    3,    0
102105,19061024,    0,    0
102105,19061025,    0,    0
102105,19061026,    0,    0
102105,19061027,    2,    0
102105,19061028,    0,    0
102105,19061029,   36,    0
102105,19061030,   27,    0
102105,19061031,    2,    0
102105,19061101,    0,    0
102105,19061102,    0,    0
102105,19061103,   54,    0
102105,19061104,   34,    0
102105,19061105,   62,    0
102105,19061106,    0,    0
102105,19061107,    0,    0
102105,19061108,    0,    0
102105,19061109,    6,    0
102105,19061110,   10,    0
102105,19061111,   62,    0
102105,19061112,    0,    0
102105,19061113,    0,    0
102105,19061114,    0,    0
102105,19061115,   37,    0
102105,19061116,    0,    0
102105,19061117,    0,    0
102105,19061118,   26,    0
102105,19061119,   21,    0
102105,19061120,   19,    0
102105,19061121,    0,    0
102105,19061122,    0,    0
102105,19061123,   46,    0
102105,19061124,    0,    0
102105,19061125,    0,    0
102105,19061126,    0,    0
102105,19061127,    1,    0
102105,19061128,    2,    0
102105,19061129,    0,    0
102105,19061130,    0,    0
102105,19061201,    1,    0
102105,19061202,    0,    0
102105,19061203,    0,    0
102105,19061204,    2,    0
102105,19061205,    0,    0
102105,19061206,    0,    0
102105,19061207,   25,    0
102105,19061208,   45,    0
102105,19061209,    3,    0
102105,19061210,   18,    0
102105,19061211,    0,    0
102105,19061212,    3,    0
102105,19061213,   36,    0
102105,19061214,    4,    0
102105,19061215,   12,    0
102105,19061216,    0,    0
102105,19061217,    2,    0
102105,19061218,   16,    0
102105,19061219,    0,    0
102105,19061220,    0,    0
102105,19061221,   48,    0
102105,19061222,   52,    0
102105,19061223,    4,    0
102105,19061224,    0,    0
102105,19061225,    0,    0
102105,19061226,    0,    0
102105,19061227,    0,    0
102105,19061228,   44,    0
102105,19061229,    0,    0
102105,19061230,    0,    0
102105,19061231,    0,    0
102105,19070101,    0,    0
102105,19070102,    0,    0
102105,19070103,    3,    0
102105,19070104,    5,    0
102105,19070105,    0,    0
102105,19070106,   16,    0
102105,19070107,    0,    0
102105,19070108,    0,    0
102105,19070109,    0,    0
102105,19070110,    0,    0
102105,19070111,    0,    0
102105,19070112,    0,    0
102105,19070113,   10,    0
102105,19070114,    0,    0
102105,19070115,    0,    0
102105,19070116,    0,    0
102105,19070117,    0,    0
102105,19070118,    0,    0
102105,19070119,    0,    0
102105,19070120,    0,    0
102105,19070121,    0,    0
102105,19070122,   64,    0
102105,19070123,   60,    0
102105,19070124,   47,    0
102105,19070125,   38,    0
102105,19070126,   40,    0
102105,19070127,   13,    0
102105,19070128,    0,    0
102105,19070129,   25,    0
102105,19070130,   12,    0
102105,19070131,    9,    0
102105,19070201,   12,    0
102105,19070202,    1,    0
102105,19070203,   10,    0
102105,19070204,    0,    0
102105,19070205,   21,    0
102105,19070206,   24,    0
102105,19070207,    0,    0
102105,19070208,   13,    0
102105,19070209,   44,    0
102105,19070210,    0,    0
102105,19070211,   45,    0
102105,19070212,    0,    0
102105,19070213,    5,    0
102105,19070214,    0,    0
102105,19070215,    2,    0
102105,19070216,    0,    0
102105,19070217,    0,    0
102105,19070218,    0,    0
102105,19070219,    3,    0
102105,19070220,   23,    0
102105,19070221,   15,    0
102105,19070222,   23,    0
102105,19070223,   43,    0
102105,19070224,    6,    0
102105,19070225,    0,    0
102105,19070226,    0,    0
102105,19070227,    0,    0
102105,19070228,    0,    0
102105,19070301,    0,    0
102105,19070302,    0,    0
102105,19070303,   31,    0
102105,19070304,   77,    0
102105,19070305,   73,    0
102105,19070306,    0,    0
102105,19070307,   44,    0
102105,19070308,    3,    0
102105,19070309,   15,    0
102105,19070310,    0,    0
102105,19070311,   63,    0
102105,19070312,    8,    0
102105,19070313,    5,    0
102105,19070314,   25,    0
102105,19070315,    0,    0
102105,19070316,    1,    0
102105,19070317,   22,    0
102105,19070318,    0,    0
102105,19070319,   55,    0
102105,19070320,   26,    0
102105,19070321,   49,    0
102105,19070322,   28,    0
102105,19070323,   14,    0
102105,19070324,   82,    0
102105,19070325,   59,    0
102105,19070326,   52,    0
102105,19070327,   80,    0
102105,19070328,   68,    0
102105,19070329,   73,    0
102105,19070330,   89,    0
102105,19070331,   88,    0
102105,19070401,   82,    0
102105,19070402,   78,    0
102105,19070403,   58,    0
102105,19070404,    0,    0
102105,19070405,   37,    0
102105,19070406,    7,    0
102105,19070407,   20,    0
102105,19070408,   27,    0
102105,19070409,   26,    0
102105,19070410,   75,    0
102105,19070411,   19,    0
102105,19070412,   58,    0
102105,19070413,    0,    0
102105,19070414,   36,    0
102105,19070415,   51,    0
102105,19070416,    0,    0
102105,19070417,    7,    0
102105,19070418,   23,    0
102105,19070419,    9,    0
102105,19070420,   71,    0
102105,19070421,   11,    0
102105,19070422,   43,    0
102105,19070423,   28,    0
102105,19070424,    5,    0
102105,19070425,    0,    0
102105,19070426,    2,    0
102105,19070427,   39,    0
102105,19070428,   56,    0
102105,19070429,   40,    0
102105,19070430,   19,    0
102105,19070501,    5,    0
102105,19070502,    0,    0
102105,19070503,    0,    0
102105,19070504,   49,    0
102105,19070505,   63,    0
102105,19070506,   21,    0
102105,19070507,   43,    0
102105,19070508,   53,    0
102105,19070509,   98,    0
102105,19070510,  114,    0
102105,19070511,  127,    0
102105,19070512,  123,    0
102105,19070513,   73,    0
102105,19070514,   81,    0
102105,19070515,    1,    0
102105,19070516,    3,    0
102105,19070517,   38,    0
102105,19070518,   41,    0
102105,19070519,   76,    0
102105,19070520,   36,    0
102105,19070521,   59,    0
102105,19070522,   32,    0
102105,19070523,   95,    0
102105,19070524,   60,    0
102105,19070525,  110,    0
102105,19070526,   93,    0
102105,19070527,   89,    0
102105,19070528,   78,    0
102105,19070529,  100,    0
102105,19070530,   29,    0
102105,19070531,   15,    0
102105,19070601,   33,    0
102105,19070602,    0,    0
102105,19070603,   32,    0
102105,19070604,    3,    0
102105,19070605,    3,    0
102105,19070606,   10,    0
102105,19070607,   36,    0
102105,19070608,   25,    0
102105,19070609,  117,    0
102105,19070610,   31,    0
102105,19070611,   87,    0
102105,19070612,   32,    0
102105,19070613,   62,    0
102105,19070614,   87,    0
102105,19070615,    0,    0
102105,19070616,   40,    0
102105,19070617,   67,    0
102105,19070618,   43,    0
102105,19070619,   37,    0
102105,19070620,  119,    0
102105,19070621,   44,    0
102105,19070622,   11,    0
102105,19070623,   72,    0
102105,19070624,   19,    0
102105,19070625,   13,    0
102105,19070626,   29,    0
102105,19070627,   80,    0
102105,19070628,   78,    0
102105,19070629,    0,    0
102105,19070630,    0,    0
102105,19070701,    0,    0
102105,19070702,    1,    0
102105,19070703,   38,    0
102105,19070704,   41,    0
102105,19070705,    5,    0
102105,19070706,   41,    0
102105,19070707,   31,    0
102105,19070708,   97,    0
102105,19070709,   32,    0
102105,19070710,    7,    0
102105,19070711,   23,    0
102105,19070712,    9,    0
102105,19070713,   27,    0
102105,19070714,   91,    0
102105,19070715,   31,    0
102105,19070716,   72,    0
102105,19070717,    0,    0
102105,19070718,    1,    0
102105,19070719,   86,    0
102105,19070720,   88,    0
102105,19070721,   84,    0
102105,19070722,   33,    0
102105,19070723,    6,    0
102105,19070724,   31,    0
102105,19070725,   96,    0
102105,19070726,   31,    0
102105,19070727,    1,    0
102105,19070728,    3,    0
102105,19070729,   57,    0
102105,19070730,   25,    0
102105,19070731,   36,    0
102105,19070801,   83,    0
102105,19070802,   47,    0
102105,19070803,   16,    0
102105,19070804,   75,    0
102105,19070805,   40,    0
102105,19070806,   50,    0
102105,19070807,   35,    0
102105,19070808,   99,    0
102105,19070809,   42,    0
102105,19070810,   17,    0
102105,19070811,   89,    0
102105,19070812,   70,    0
102105,19070813,   90,    0
102105,19070814,   38,    0
102105,19070815,   23,    0
102105,19070816,   55,    0
102105,19070817,   13,    0
102105,19070818,    1,    0
102105,19070819,   30,    0
102105,19070820,   72,    0
102105,19070821,   21,    0
102105,19070822,    0,    0
102105,19070823,    1,    0
102105,19070824,   20,    0
102105,19070825,  111,    0
102105,19070826,    6,    0
102105,19070827,   32,    0
102105,19070828,   77,    0
102105,19070829,    3,    0
102105,19070830,   66,    0
102105,19070831,  100,    0
102105,19070901,    0,    0
102105,19070902,   11,    0
102105,19070903,    0,    0
102105,19070904,   33,    0
102105,19070905,    0,    0
102105,19070906,   13,    0
102105,19070907,    0,    0
102105,19070908,   68,    0
102105,19070909,   53,    0
102105,19070910,   13,    0
102105,19070911,   85,    0
102105,19070912,   82,    0
102105,19070913,   47,    0
102105,19070914,    0,    0
102105,19070915,   30,    0
102105,19070916,   46,    0
102105,19070917,    0,    0
102105,19070918,   12,    0
102105,19070919,   78,    0
102105,19070920,   53,    0
102105,19070921,    0,    0
102105,19070922,   16,    0
102105,19070923,   65,    0
102105,19070924,   81,    0
102105,19070925,   81,    0
102105,19070926,   42,    0
102105,19070927,   68,    0
102105,19070928,   78,    0
102105,19070929,   15,    0
102105,19070930,   49,    0
102105,19071001,   37,    0
102105,19071002,   35,    0
102105,19071003,    0,    0
102105,19071004,   75,    0
102105,19071005,   77,    0
102105,19071006,   27,    0
102105,19071007,    2,    0
102105,19071008,   16,    0
102105,19071009,    4,    0
102105,19071010,   27,    0
102105,19071011,   39,    0
102105,19071012,   72,    0
102105,19071013,    7,    0
102105,19071014,    0,    0
102105,19071015,    4,    0
102105,19071016,    0,    0
102105,19071017,   35,    0
102105,19071018,   40,    0
102105,19071019,   33,    0
102105,19071020,   52,    0
102105,19071021,   31,    0
102105,19071022,    0,    0
102105,19071023,    0,    0
102105,19071024,   16,    0
102105,19071025,   42,    0
102105,19071026,    0,    0
102105,19071027,    0,    0
102105,19071028,   28,    0
102105,19071029,    1,    0
102105,19071030,    4,    0
102105,19071031,    0,    0
102105,19071101,   55,    0
102105,19071102,   55,    0
102105,19071103,   45,    0
102105,19071104,   63,    0
102105,19071105,   42,    0
102105,19071106,    0,    0
102105,19071107,    0,    0
102105,19071108,   11,    0
102105,19071109,    1,    0
102105,19071110,   37,    0
