EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 22-04-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 FX   : daily Wind gust in 0.1 m/s
23-27 Q_FX : quality code for FX (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, DRESDEN WAHNSDORF (STAID: 43).
Blended and updated with sources: 115682 115740 910488 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   FX, Q_FX
115740,19180711,-9999,    9
115740,19180712,-9999,    9
115740,19180713,-9999,    9
115740,19180714,-9999,    9
115740,19180715,-9999,    9
115740,19180716,-9999,    9
115740,19180717,-9999,    9
115740,19180718,-9999,    9
115740,19180719,-9999,    9
115740,19180720,-9999,    9
115740,19180721,-9999,    9
115740,19180722,-9999,    9
115740,19180723,-9999,    9
115740,19180724,-9999,    9
115740,19180725,-9999,    9
115740,19180726,-9999,    9
115740,19180727,-9999,    9
115740,19180728,-9999,    9
115740,19180729,-9999,    9
115740,19180730,-9999,    9
115740,19180731,-9999,    9
115740,19180801,-9999,    9
115740,19180802,-9999,    9
115740,19180803,-9999,    9
115740,19180804,-9999,    9
115740,19180805,-9999,    9
115740,19180806,-9999,    9
115740,19180807,-9999,    9
115740,19180808,-9999,    9
115740,19180809,-9999,    9
115740,19180810,-9999,    9
115740,19180811,-9999,    9
115740,19180812,-9999,    9
115740,19180813,-9999,    9
115740,19180814,-9999,    9
115740,19180815,-9999,    9
115740,19180816,-9999,    9
115740,19180817,-9999,    9
115740,19180818,-9999,    9
115740,19180819,-9999,    9
115740,19180820,-9999,    9
115740,19180821,-9999,    9
115740,19180822,-9999,    9
115740,19180823,-9999,    9
115740,19180824,-9999,    9
115740,19180825,-9999,    9
115740,19180826,-9999,    9
115740,19180827,-9999,    9
115740,19180828,-9999,    9
115740,19180829,-9999,    9
115740,19180830,-9999,    9
115740,19180831,-9999,    9
115740,19180901,-9999,    9
115740,19180902,-9999,    9
115740,19180903,-9999,    9
115740,19180904,-9999,    9
115740,19180905,-9999,    9
115740,19180906,-9999,    9
115740,19180907,-9999,    9
115740,19180908,-9999,    9
115740,19180909,-9999,    9
115740,19180910,-9999,    9
115740,19180911,-9999,    9
115740,19180912,-9999,    9
115740,19180913,-9999,    9
115740,19180914,-9999,    9
115740,19180915,-9999,    9
115740,19180916,-9999,    9
115740,19180917,-9999,    9
115740,19180918,-9999,    9
115740,19180919,-9999,    9
115740,19180920,-9999,    9
115740,19180921,-9999,    9
115740,19180922,-9999,    9
115740,19180923,-9999,    9
115740,19180924,-9999,    9
115740,19180925,-9999,    9
115740,19180926,-9999,    9
115740,19180927,-9999,    9
115740,19180928,-9999,    9
115740,19180929,-9999,    9
115740,19180930,-9999,    9
115740,19181001,-9999,    9
115740,19181002,-9999,    9
115740,19181003,-9999,    9
115740,19181004,-9999,    9
115740,19181005,-9999,    9
115740,19181006,-9999,    9
115740,19181007,-9999,    9
115740,19181008,-9999,    9
115740,19181009,-9999,    9
115740,19181010,-9999,    9
115740,19181011,-9999,    9
115740,19181012,-9999,    9
115740,19181013,-9999,    9
115740,19181014,-9999,    9
115740,19181015,-9999,    9
115740,19181016,-9999,    9
115740,19181017,-9999,    9
115740,19181018,-9999,    9
115740,19181019,-9999,    9
115740,19181020,-9999,    9
115740,19181021,-9999,    9
115740,19181022,-9999,    9
115740,19181023,-9999,    9
115740,19181024,-9999,    9
115740,19181025,-9999,    9
115740,19181026,-9999,    9
115740,19181027,-9999,    9
115740,19181028,-9999,    9
115740,19181029,-9999,    9
115740,19181030,-9999,    9
115740,19181031,-9999,    9
115740,19181101,-9999,    9
115740,19181102,-9999,    9
115740,19181103,-9999,    9
115740,19181104,-9999,    9
115740,19181105,-9999,    9
115740,19181106,-9999,    9
115740,19181107,-9999,    9
115740,19181108,-9999,    9
115740,19181109,-9999,    9
115740,19181110,-9999,    9
115740,19181111,-9999,    9
