EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 22-04-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 FG   : daily Wind speed in 0.1 m/s
23-27 Q_FG : quality code for FG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, DRESDEN WAHNSDORF (STAID: 43).
Blended and updated with sources: 115681 115739 910488 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   FG, Q_FG
115739,19170822,-9999,    9
115739,19170823,-9999,    9
115739,19170824,-9999,    9
115739,19170825,-9999,    9
115739,19170826,-9999,    9
115739,19170827,-9999,    9
115739,19170828,-9999,    9
115739,19170829,-9999,    9
115739,19170830,-9999,    9
115739,19170831,-9999,    9
115739,19170901,-9999,    9
115739,19170902,-9999,    9
115739,19170903,-9999,    9
115739,19170904,-9999,    9
115739,19170905,-9999,    9
115739,19170906,-9999,    9
115739,19170907,-9999,    9
115739,19170908,-9999,    9
115739,19170909,-9999,    9
115739,19170910,-9999,    9
115739,19170911,-9999,    9
115739,19170912,-9999,    9
115739,19170913,-9999,    9
115739,19170914,-9999,    9
115739,19170915,-9999,    9
115739,19170916,-9999,    9
115739,19170917,-9999,    9
115739,19170918,-9999,    9
115739,19170919,-9999,    9
115739,19170920,-9999,    9
115739,19170921,-9999,    9
115739,19170922,-9999,    9
115739,19170923,-9999,    9
115739,19170924,-9999,    9
115739,19170925,-9999,    9
115739,19170926,-9999,    9
115739,19170927,-9999,    9
115739,19170928,-9999,    9
115739,19170929,-9999,    9
115739,19170930,-9999,    9
115739,19171001,-9999,    9
115739,19171002,-9999,    9
115739,19171003,-9999,    9
115739,19171004,-9999,    9
115739,19171005,-9999,    9
115739,19171006,-9999,    9
115739,19171007,-9999,    9
115739,19171008,-9999,    9
115739,19171009,-9999,    9
115739,19171010,-9999,    9
115739,19171011,-9999,    9
115739,19171012,-9999,    9
115739,19171013,-9999,    9
115739,19171014,-9999,    9
115739,19171015,-9999,    9
115739,19171016,-9999,    9
115739,19171017,-9999,    9
115739,19171018,-9999,    9
115739,19171019,-9999,    9
115739,19171020,-9999,    9
115739,19171021,-9999,    9
115739,19171022,-9999,    9
115739,19171023,-9999,    9
115739,19171024,-9999,    9
115739,19171025,-9999,    9
115739,19171026,-9999,    9
115739,19171027,-9999,    9
115739,19171028,-9999,    9
115739,19171029,-9999,    9
115739,19171030,-9999,    9
115739,19171031,-9999,    9
115739,19171101,-9999,    9
115739,19171102,-9999,    9
115739,19171103,-9999,    9
115739,19171104,-9999,    9
115739,19171105,-9999,    9
115739,19171106,-9999,    9
115739,19171107,-9999,    9
115739,19171108,-9999,    9
115739,19171109,-9999,    9
115739,19171110,-9999,    9
115739,19171111,-9999,    9
115739,19171112,-9999,    9
115739,19171113,-9999,    9
115739,19171114,-9999,    9
115739,19171115,-9999,    9
115739,19171116,-9999,    9
115739,19171117,-9999,    9
115739,19171118,-9999,    9
115739,19171119,-9999,    9
115739,19171120,-9999,    9
115739,19171121,-9999,    9
115739,19171122,-9999,    9
115739,19171123,-9999,    9
115739,19171124,-9999,    9
115739,19171125,-9999,    9
115739,19171126,-9999,    9
115739,19171127,-9999,    9
115739,19171128,-9999,    9
115739,19171129,-9999,    9
115739,19171130,-9999,    9
115739,19171201,-9999,    9
115739,19171202,-9999,    9
115739,19171203,-9999,    9
115739,19171204,-9999,    9
115739,19171205,-9999,    9
115739,19171206,-9999,    9
115739,19171207,-9999,    9
115739,19171208,-9999,    9
115739,19171209,-9999,    9
115739,19171210,-9999,    9
115739,19171211,-9999,    9
115739,19171212,-9999,    9
115739,19171213,-9999,    9
115739,19171214,-9999,    9
115739,19171215,-9999,    9
115739,19171216,-9999,    9
115739,19171217,-9999,    9
115739,19171218,-9999,    9
115739,19171219,-9999,    9
115739,19171220,-9999,    9
115739,19171221,-9999,    9
115739,19171222,-9999,    9
115739,19171223,-9999,    9
115739,19171224,-9999,    9
115739,19171225,-9999,    9
115739,19171226,-9999,    9
115739,19171227,-9999,    9
115739,19171228,-9999,    9
115739,19171229,-9999,    9
115739,19171230,-9999,    9
115739,19171231,-9999,    9
115739,19180101,-9999,    9
115739,19180102,-9999,    9
115739,19180103,-9999,    9
115739,19180104,-9999,    9
115739,19180105,-9999,    9
115739,19180106,-9999,    9
115739,19180107,-9999,    9
115739,19180108,-9999,    9
115739,19180109,-9999,    9
115739,19180110,-9999,    9
115739,19180111,-9999,    9
115739,19180112,-9999,    9
115739,19180113,-9999,    9
115739,19180114,-9999,    9
115739,19180115,-9999,    9
115739,19180116,-9999,    9
115739,19180117,-9999,    9
115739,19180118,-9999,    9
115739,19180119,-9999,    9
115739,19180120,-9999,    9
115739,19180121,-9999,    9
115739,19180122,-9999,    9
115739,19180123,-9999,    9
115739,19180124,-9999,    9
115739,19180125,-9999,    9
115739,19180126,-9999,    9
115739,19180127,-9999,    9
115739,19180128,-9999,    9
115739,19180129,-9999,    9
115739,19180130,-9999,    9
115739,19180131,-9999,    9
115739,19180201,-9999,    9
115739,19180202,-9999,    9
115739,19180203,-9999,    9
115739,19180204,-9999,    9
115739,19180205,-9999,    9
115739,19180206,-9999,    9
115739,19180207,-9999,    9
115739,19180208,-9999,    9
115739,19180209,-9999,    9
115739,19180210,-9999,    9
115739,19180211,-9999,    9
115739,19180212,-9999,    9
115739,19180213,-9999,    9
115739,19180214,-9999,    9
115739,19180215,-9999,    9
115739,19180216,-9999,    9
115739,19180217,-9999,    9
115739,19180218,-9999,    9
115739,19180219,-9999,    9
115739,19180220,-9999,    9
115739,19180221,-9999,    9
115739,19180222,-9999,    9
115739,19180223,-9999,    9
115739,19180224,-9999,    9
115739,19180225,-9999,    9
115739,19180226,-9999,    9
115739,19180227,-9999,    9
115739,19180228,-9999,    9
115739,19180301,-9999,    9
115739,19180302,-9999,    9
115739,19180303,-9999,    9
115739,19180304,-9999,    9
115739,19180305,-9999,    9
115739,19180306,-9999,    9
115739,19180307,-9999,    9
115739,19180308,-9999,    9
115739,19180309,-9999,    9
115739,19180310,-9999,    9
115739,19180311,-9999,    9
115739,19180312,-9999,    9
115739,19180313,-9999,    9
115739,19180314,-9999,    9
115739,19180315,-9999,    9
115739,19180316,-9999,    9
115739,19180317,-9999,    9
115739,19180318,-9999,    9
115739,19180319,-9999,    9
115739,19180320,-9999,    9
115739,19180321,-9999,    9
115739,19180322,-9999,    9
115739,19180323,-9999,    9
115739,19180324,-9999,    9
115739,19180325,-9999,    9
115739,19180326,-9999,    9
115739,19180327,-9999,    9
115739,19180328,-9999,    9
115739,19180329,-9999,    9
115739,19180330,-9999,    9
115739,19180331,-9999,    9
115739,19180401,-9999,    9
115739,19180402,-9999,    9
115739,19180403,-9999,    9
115739,19180404,-9999,    9
115739,19180405,-9999,    9
115739,19180406,-9999,    9
115739,19180407,-9999,    9
115739,19180408,-9999,    9
115739,19180409,-9999,    9
115739,19180410,-9999,    9
115739,19180411,-9999,    9
115739,19180412,-9999,    9
115739,19180413,-9999,    9
115739,19180414,-9999,    9
115739,19180415,-9999,    9
115739,19180416,-9999,    9
115739,19180417,-9999,    9
115739,19180418,-9999,    9
115739,19180419,-9999,    9
115739,19180420,-9999,    9
115739,19180421,-9999,    9
115739,19180422,-9999,    9
115739,19180423,-9999,    9
115739,19180424,-9999,    9
115739,19180425,-9999,    9
115739,19180426,-9999,    9
115739,19180427,-9999,    9
115739,19180428,-9999,    9
115739,19180429,-9999,    9
115739,19180430,-9999,    9
115739,19180501,-9999,    9
115739,19180502,-9999,    9
115739,19180503,-9999,    9
115739,19180504,-9999,    9
115739,19180505,-9999,    9
115739,19180506,-9999,    9
115739,19180507,-9999,    9
115739,19180508,-9999,    9
115739,19180509,-9999,    9
115739,19180510,-9999,    9
115739,19180511,-9999,    9
115739,19180512,-9999,    9
115739,19180513,-9999,    9
115739,19180514,-9999,    9
115739,19180515,-9999,    9
115739,19180516,-9999,    9
115739,19180517,-9999,    9
115739,19180518,-9999,    9
115739,19180519,-9999,    9
115739,19180520,-9999,    9
115739,19180521,-9999,    9
115739,19180522,-9999,    9
115739,19180523,-9999,    9
115739,19180524,-9999,    9
115739,19180525,-9999,    9
115739,19180526,-9999,    9
115739,19180527,-9999,    9
115739,19180528,-9999,    9
115739,19180529,-9999,    9
115739,19180530,-9999,    9
115739,19180531,-9999,    9
115739,19180601,-9999,    9
115739,19180602,-9999,    9
115739,19180603,-9999,    9
115739,19180604,-9999,    9
115739,19180605,-9999,    9
115739,19180606,-9999,    9
115739,19180607,-9999,    9
115739,19180608,-9999,    9
115739,19180609,-9999,    9
115739,19180610,-9999,    9
115739,19180611,-9999,    9
115739,19180612,-9999,    9
115739,19180613,-9999,    9
115739,19180614,-9999,    9
115739,19180615,-9999,    9
115739,19180616,-9999,    9
115739,19180617,-9999,    9
115739,19180618,-9999,    9
115739,19180619,-9999,    9
115739,19180620,-9999,    9
115739,19180621,-9999,    9
115739,19180622,-9999,    9
115739,19180623,-9999,    9
115739,19180624,-9999,    9
115739,19180625,-9999,    9
115739,19180626,-9999,    9
115739,19180627,-9999,    9
115739,19180628,-9999,    9
115739,19180629,-9999,    9
115739,19180630,-9999,    9
115739,19180701,-9999,    9
115739,19180702,-9999,    9
115739,19180703,-9999,    9
115739,19180704,-9999,    9
115739,19180705,-9999,    9
115739,19180706,-9999,    9
115739,19180707,-9999,    9
115739,19180708,-9999,    9
115739,19180709,-9999,    9
115739,19180710,-9999,    9
115739,19180711,-9999,    9
115739,19180712,-9999,    9
115739,19180713,-9999,    9
115739,19180714,-9999,    9
115739,19180715,-9999,    9
115739,19180716,-9999,    9
115739,19180717,-9999,    9
115739,19180718,-9999,    9
115739,19180719,-9999,    9
115739,19180720,-9999,    9
115739,19180721,-9999,    9
115739,19180722,-9999,    9
115739,19180723,-9999,    9
115739,19180724,-9999,    9
115739,19180725,-9999,    9
115739,19180726,-9999,    9
115739,19180727,-9999,    9
115739,19180728,-9999,    9
115739,19180729,-9999,    9
115739,19180730,-9999,    9
115739,19180731,-9999,    9
115739,19180801,-9999,    9
115739,19180802,-9999,    9
115739,19180803,-9999,    9
115739,19180804,-9999,    9
115739,19180805,-9999,    9
115739,19180806,-9999,    9
115739,19180807,-9999,    9
115739,19180808,-9999,    9
115739,19180809,-9999,    9
115739,19180810,-9999,    9
115739,19180811,-9999,    9
115739,19180812,-9999,    9
115739,19180813,-9999,    9
115739,19180814,-9999,    9
115739,19180815,-9999,    9
115739,19180816,-9999,    9
115739,19180817,-9999,    9
115739,19180818,-9999,    9
115739,19180819,-9999,    9
115739,19180820,-9999,    9
115739,19180821,-9999,    9
115739,19180822,-9999,    9
115739,19180823,-9999,    9
115739,19180824,-9999,    9
115739,19180825,-9999,    9
115739,19180826,-9999,    9
115739,19180827,-9999,    9
115739,19180828,-9999,    9
115739,19180829,-9999,    9
115739,19180830,-9999,    9
115739,19180831,-9999,    9
115739,19180901,-9999,    9
115739,19180902,-9999,    9
115739,19180903,-9999,    9
115739,19180904,-9999,    9
115739,19180905,-9999,    9
115739,19180906,-9999,    9
115739,19180907,-9999,    9
115739,19180908,-9999,    9
115739,19180909,-9999,    9
115739,19180910,-9999,    9
115739,19180911,-9999,    9
115739,19180912,-9999,    9
115739,19180913,-9999,    9
115739,19180914,-9999,    9
115739,19180915,-9999,    9
115739,19180916,-9999,    9
115739,19180917,-9999,    9
115739,19180918,-9999,    9
115739,19180919,-9999,    9
115739,19180920,-9999,    9
115739,19180921,-9999,    9
115739,19180922,-9999,    9
115739,19180923,-9999,    9
115739,19180924,-9999,    9
115739,19180925,-9999,    9
115739,19180926,-9999,    9
115739,19180927,-9999,    9
115739,19180928,-9999,    9
115739,19180929,-9999,    9
115739,19180930,-9999,    9
115739,19181001,-9999,    9
115739,19181002,-9999,    9
115739,19181003,-9999,    9
115739,19181004,-9999,    9
115739,19181005,-9999,    9
115739,19181006,-9999,    9
115739,19181007,-9999,    9
115739,19181008,-9999,    9
115739,19181009,-9999,    9
115739,19181010,-9999,    9
115739,19181011,-9999,    9
115739,19181012,-9999,    9
115739,19181013,-9999,    9
115739,19181014,-9999,    9
115739,19181015,-9999,    9
115739,19181016,-9999,    9
115739,19181017,-9999,    9
115739,19181018,-9999,    9
115739,19181019,-9999,    9
115739,19181020,-9999,    9
115739,19181021,-9999,    9
115739,19181022,-9999,    9
115739,19181023,-9999,    9
115739,19181024,-9999,    9
115739,19181025,-9999,    9
115739,19181026,-9999,    9
115739,19181027,-9999,    9
115739,19181028,-9999,    9
115739,19181029,-9999,    9
115739,19181030,-9999,    9
115739,19181031,-9999,    9
115739,19181101,-9999,    9
115739,19181102,-9999,    9
115739,19181103,-9999,    9
115739,19181104,-9999,    9
115739,19181105,-9999,    9
115739,19181106,-9999,    9
115739,19181107,-9999,    9
115739,19181108,-9999,    9
115739,19181109,-9999,    9
115739,19181110,-9999,    9
115739,19181111,-9999,    9
115739,19181112,-9999,    9
115739,19181113,-9999,    9
115739,19181114,-9999,    9
115739,19181115,-9999,    9
115739,19181116,-9999,    9
115739,19181117,-9999,    9
115739,19181118,-9999,    9
115739,19181119,-9999,    9
115739,19181120,-9999,    9
115739,19181121,-9999,    9
115739,19181122,-9999,    9
115739,19181123,-9999,    9
115739,19181124,-9999,    9
115739,19181125,-9999,    9
115739,19181126,-9999,    9
115739,19181127,-9999,    9
115739,19181128,-9999,    9
115739,19181129,-9999,    9
115739,19181130,-9999,    9
115739,19181201,-9999,    9
115739,19181202,-9999,    9
115739,19181203,-9999,    9
115739,19181204,-9999,    9
115739,19181205,-9999,    9
115739,19181206,-9999,    9
115739,19181207,-9999,    9
115739,19181208,-9999,    9
115739,19181209,-9999,    9
115739,19181210,-9999,    9
115739,19181211,-9999,    9
115739,19181212,-9999,    9
115739,19181213,-9999,    9
115739,19181214,-9999,    9
115739,19181215,-9999,    9
115739,19181216,-9999,    9
115739,19181217,-9999,    9
115739,19181218,-9999,    9
115739,19181219,-9999,    9
115739,19181220,-9999,    9
115739,19181221,-9999,    9
115739,19181222,-9999,    9
115739,19181223,-9999,    9
115739,19181224,-9999,    9
115739,19181225,-9999,    9
115739,19181226,-9999,    9
115739,19181227,-9999,    9
115739,19181228,-9999,    9
115739,19181229,-9999,    9
115739,19181230,-9999,    9
115739,19181231,-9999,    9
115739,19190101,-9999,    9
115739,19190102,-9999,    9
115739,19190103,-9999,    9
115739,19190104,-9999,    9
115739,19190105,-9999,    9
115739,19190106,-9999,    9
115739,19190107,-9999,    9
115739,19190108,-9999,    9
115739,19190109,-9999,    9
115739,19190110,-9999,    9
115739,19190111,-9999,    9
115739,19190112,-9999,    9
115739,19190113,-9999,    9
115739,19190114,-9999,    9
115739,19190115,-9999,    9
115739,19190116,-9999,    9
115739,19190117,-9999,    9
115739,19190118,-9999,    9
115739,19190119,-9999,    9
115739,19190120,-9999,    9
115739,19190121,-9999,    9
115739,19190122,-9999,    9
115739,19190123,-9999,    9
115739,19190124,-9999,    9
115739,19190125,-9999,    9
115739,19190126,-9999,    9
115739,19190127,-9999,    9
115739,19190128,-9999,    9
115739,19190129,-9999,    9
115739,19190130,-9999,    9
115739,19190131,-9999,    9
115739,19190201,-9999,    9
115739,19190202,-9999,    9
115739,19190203,-9999,    9
115739,19190204,-9999,    9
115739,19190205,-9999,    9
115739,19190206,-9999,    9
115739,19190207,-9999,    9
115739,19190208,-9999,    9
115739,19190209,-9999,    9
115739,19190210,-9999,    9
115739,19190211,-9999,    9
115739,19190212,-9999,    9
115739,19190213,-9999,    9
115739,19190214,-9999,    9
115739,19190215,-9999,    9
115739,19190216,-9999,    9
115739,19190217,-9999,    9
115739,19190218,-9999,    9
115739,19190219,-9999,    9
115739,19190220,-9999,    9
115739,19190221,-9999,    9
115739,19190222,-9999,    9
115739,19190223,-9999,    9
115739,19190224,-9999,    9
115739,19190225,-9999,    9
115739,19190226,-9999,    9
115739,19190227,-9999,    9
115739,19190228,-9999,    9
115739,19190301,-9999,    9
115739,19190302,-9999,    9
115739,19190303,-9999,    9
115739,19190304,-9999,    9
115739,19190305,-9999,    9
115739,19190306,-9999,    9
115739,19190307,-9999,    9
115739,19190308,-9999,    9
115739,19190309,-9999,    9
115739,19190310,-9999,    9
115739,19190311,-9999,    9
115739,19190312,-9999,    9
115739,19190313,-9999,    9
115739,19190314,-9999,    9
115739,19190315,-9999,    9
115739,19190316,-9999,    9
115739,19190317,-9999,    9
115739,19190318,-9999,    9
115739,19190319,-9999,    9
115739,19190320,-9999,    9
115739,19190321,-9999,    9
115739,19190322,-9999,    9
115739,19190323,-9999,    9
115739,19190324,-9999,    9
115739,19190325,-9999,    9
115739,19190326,-9999,    9
115739,19190327,-9999,    9
115739,19190328,-9999,    9
115739,19190329,-9999,    9
115739,19190330,-9999,    9
115739,19190331,-9999,    9
115739,19190401,-9999,    9
115739,19190402,-9999,    9
115739,19190403,-9999,    9
115739,19190404,-9999,    9
115739,19190405,-9999,    9
115739,19190406,-9999,    9
115739,19190407,-9999,    9
115739,19190408,-9999,    9
115739,19190409,-9999,    9
115739,19190410,-9999,    9
115739,19190411,-9999,    9
115739,19190412,-9999,    9
115739,19190413,-9999,    9
115739,19190414,-9999,    9
115739,19190415,-9999,    9
115739,19190416,-9999,    9
115739,19190417,-9999,    9
115739,19190418,-9999,    9
115739,19190419,-9999,    9
115739,19190420,-9999,    9
115739,19190421,-9999,    9
115739,19190422,-9999,    9
115739,19190423,-9999,    9
115739,19190424,-9999,    9
115739,19190425,-9999,    9
115739,19190426,-9999,    9
115739,19190427,-9999,    9
115739,19190428,-9999,    9
115739,19190429,-9999,    9
115739,19190430,-9999,    9
115739,19190501,-9999,    9
115739,19190502,-9999,    9
115739,19190503,-9999,    9
115739,19190504,-9999,    9
115739,19190505,-9999,    9
115739,19190506,-9999,    9
115739,19190507,-9999,    9
115739,19190508,-9999,    9
115739,19190509,-9999,    9
115739,19190510,-9999,    9
115739,19190511,-9999,    9
115739,19190512,-9999,    9
115739,19190513,-9999,    9
115739,19190514,-9999,    9
115739,19190515,-9999,    9
115739,19190516,-9999,    9
115739,19190517,-9999,    9
115739,19190518,-9999,    9
115739,19190519,-9999,    9
115739,19190520,-9999,    9
115739,19190521,-9999,    9
115739,19190522,-9999,    9
115739,19190523,-9999,    9
115739,19190524,-9999,    9
115739,19190525,-9999,    9
115739,19190526,-9999,    9
115739,19190527,-9999,    9
115739,19190528,-9999,    9
115739,19190529,-9999,    9
115739,19190530,-9999,    9
115739,19190531,-9999,    9
115739,19190601,-9999,    9
115739,19190602,-9999,    9
115739,19190603,-9999,    9
115739,19190604,-9999,    9
115739,19190605,-9999,    9
115739,19190606,-9999,    9
115739,19190607,-9999,    9
115739,19190608,-9999,    9
115739,19190609,-9999,    9
115739,19190610,-9999,    9
115739,19190611,-9999,    9
115739,19190612,-9999,    9
115739,19190613,-9999,    9
115739,19190614,-9999,    9
115739,19190615,-9999,    9
115739,19190616,-9999,    9
115739,19190617,-9999,    9
115739,19190618,-9999,    9
115739,19190619,-9999,    9
115739,19190620,-9999,    9
115739,19190621,-9999,    9
115739,19190622,-9999,    9
115739,19190623,-9999,    9
115739,19190624,-9999,    9
115739,19190625,-9999,    9
115739,19190626,-9999,    9
115739,19190627,-9999,    9
115739,19190628,-9999,    9
115739,19190629,-9999,    9
115739,19190630,-9999,    9
115739,19190701,-9999,    9
115739,19190702,-9999,    9
115739,19190703,-9999,    9
115739,19190704,-9999,    9
115739,19190705,-9999,    9
115739,19190706,-9999,    9
115739,19190707,-9999,    9
115739,19190708,-9999,    9
115739,19190709,-9999,    9
115739,19190710,-9999,    9
115739,19190711,-9999,    9
115739,19190712,-9999,    9
115739,19190713,-9999,    9
115739,19190714,-9999,    9
115739,19190715,-9999,    9
115739,19190716,-9999,    9
115739,19190717,-9999,    9
115739,19190718,-9999,    9
115739,19190719,-9999,    9
115739,19190720,-9999,    9
115739,19190721,-9999,    9
115739,19190722,-9999,    9
115739,19190723,-9999,    9
115739,19190724,-9999,    9
115739,19190725,-9999,    9
115739,19190726,-9999,    9
115739,19190727,-9999,    9
115739,19190728,-9999,    9
