EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 22-04-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 FG   : daily Wind speed in 0.1 m/s
23-27 Q_FG : quality code for FG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station FRANCE, MONTELIMAR (STAID: 786).
Blended and updated with sources: 175640 907577 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   FG, Q_FG
175640,19381114,    0,    0
175640,19381115,    0,    0
175640,19381116,    0,    0
175640,19381117,   70,    0
175640,19381118,   50,    0
175640,19381119,   10,    0
175640,19381120,   30,    0
175640,19381121,   60,    0
175640,19381122,   40,    0
175640,19381123,   30,    0
175640,19381124,    0,    0
175640,19381125,   40,    0
175640,19381126,   40,    0
175640,19381127,   20,    0
175640,19381128,   20,    0
175640,19381129,   30,    0
175640,19381130,   20,    0
175640,19381201,    0,    0
175640,19381202,   20,    0
175640,19381203,   20,    0
175640,19381204,   70,    0
175640,19381205,   20,    0
175640,19381206,  110,    0
175640,19381207,    0,    0
175640,19381208,   50,    0
175640,19381209,    0,    0
175640,19381210,   60,    0
175640,19381211,  110,    0
175640,19381212,   70,    0
175640,19381213,   10,    0
175640,19381214,    0,    0
175640,19381215,   20,    0
175640,19381216,   20,    0
175640,19381217,   50,    0
175640,19381218,   70,    0
175640,19381219,   70,    0
175640,19381220,   40,    0
175640,19381221,   50,    0
175640,19381222,   20,    0
175640,19381223,   70,    0
175640,19381224,  100,    0
175640,19381225,  100,    0
175640,19381226,  120,    0
175640,19381227,   70,    0
175640,19381228,   90,    0
175640,19381229,   70,    0
175640,19381230,    0,    0
175640,19381231,    0,    0
