EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 22-04-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 QQ   : daily Global radiation in W/m2
23-27 Q_QQ : quality code for QQ (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station ITALY, ROMA CIAMPINO (STAID: 176).
Blended and updated with sources: 190947 209921 916239 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   QQ, Q_QQ
190947,19640101,   73,    0
190947,19640102,-9999,    1
190947,19640103,   88,    0
190947,19640104,   70,    0
190947,19640105,   88,    0
190947,19640106,   91,    0
190947,19640107,   82,    0
190947,19640108,   89,    0
190947,19640109,   87,    0
190947,19640110,   60,    0
190947,19640111,   92,    0
190947,19640112,-9999,    1
190947,19640113,-9999,    1
190947,19640114,   23,    0
190947,19640115,   59,    0
190947,19640116,   82,    0
190947,19640117,  100,    0
190947,19640118,   94,    0
190947,19640119,  100,    0
190947,19640120,  109,    0
190947,19640121,  106,    0
190947,19640122,  108,    0
190947,19640123,  108,    0
190947,19640124,   93,    0
190947,19640125,  106,    0
190947,19640126,   42,    0
190947,19640127,   77,    0
190947,19640128,  101,    0
190947,19640129,   51,    0
190947,19640130,   90,    0
190947,19640131,   74,    0
190947,19640201,  121,    0
190947,19640202,  128,    0
190947,19640203,  126,    0
190947,19640204,  118,    0
190947,19640205,   16,    0
190947,19640206,  108,    0
190947,19640207,  117,    0
190947,19640208,  146,    0
190947,19640209,  140,    0
190947,19640210,  138,    0
190947,19640211,  138,    0
190947,19640212,   36,    0
190947,19640213,  109,    0
190947,19640214,  112,    0
190947,19640215,   32,    0
190947,19640216,  112,    0
190947,19640217,   48,    0
190947,19640218,   86,    0
190947,19640219,   25,    0
190947,19640220,-9999,    1
190947,19640221,  166,    0
190947,19640222,  112,    0
190947,19640223,   70,    0
190947,19640224,   83,    0
190947,19640225,   44,    0
190947,19640226,   83,    0
190947,19640227,   69,    0
190947,19640228,  152,    0
190947,19640229,   95,    0
190947,19640301,  119,    0
190947,19640302,  137,    0
190947,19640303,   77,    0
190947,19640304,  157,    0
190947,19640305,   61,    0
190947,19640306,   45,    0
190947,19640307,  173,    0
190947,19640308,   51,    0
190947,19640309,   93,    0
190947,19640310,   56,    0
190947,19640311,  153,    0
190947,19640312,  119,    0
190947,19640313,   62,    0
190947,19640314,   74,    0
190947,19640315,   53,    0
190947,19640316,  128,    0
190947,19640317,  196,    0
190947,19640318,  139,    0
190947,19640319,  208,    0
190947,19640320,  107,    0
190947,19640321,  170,    0
190947,19640322,  202,    0
190947,19640323,  179,    0
190947,19640324,  232,    0
190947,19640325,  221,    0
190947,19640326,  141,    0
190947,19640327,   26,    0
190947,19640328,   82,    0
190947,19640329,-9999,    1
190947,19640330,  142,    0
190947,19640331,  173,    0
190947,19640401,-9999,    1
190947,19640402,  133,    0
190947,19640403,   79,    0
190947,19640404,   43,    0
190947,19640405,  194,    0
190947,19640406,  175,    0
190947,19640407,  179,    0
190947,19640408,  150,    0
190947,19640409,  244,    0
190947,19640410,  219,    0
190947,19640411,-9999,    1
190947,19640412,  161,    0
190947,19640413,  246,    0
190947,19640414,  120,    0
190947,19640415,  258,    0
190947,19640416,  234,    0
190947,19640417,  275,    0
190947,19640418,  238,    0
190947,19640419,  237,    0
190947,19640420,  122,    0
190947,19640421,  176,    0
190947,19640422,  245,    0
190947,19640423,  264,    0
190947,19640424,  168,    0
190947,19640425,  217,    0
190947,19640426,  232,    0
190947,19640427,  288,    0
190947,19640428,  282,    0
190947,19640429,  230,    0
190947,19640430,  169,    0
190947,19640501,  192,    0
190947,19640502,  275,    0
190947,19640503,  270,    0
190947,19640504,  255,    0
190947,19640505,  275,    0
190947,19640506,  280,    0
190947,19640507,  288,    0
190947,19640508,  289,    0
190947,19640509,  280,    0
190947,19640510,  250,    0
190947,19640511,  246,    0
190947,19640512,  276,    0
190947,19640513,  280,    0
190947,19640514,  275,    0
190947,19640515,  174,    0
190947,19640516,  266,    0
190947,19640517,  286,    0
190947,19640518,  308,    0
190947,19640519,  278,    0
190947,19640520,  143,    0
190947,19640521,  320,    0
190947,19640522,  288,    0
190947,19640523,  216,    0
190947,19640524,  274,    0
190947,19640525,  274,    0
190947,19640526,  277,    0
190947,19640527,  268,    0
190947,19640528,  171,    0
190947,19640529,  230,    0
190947,19640530,  200,    0
190947,19640531,  249,    0
190947,19640601,  249,    0
190947,19640602,  244,    0
190947,19640603,  276,    0
190947,19640604,  315,    0
190947,19640605,  310,    0
190947,19640606,  283,    0
190947,19640607,  298,    0
190947,19640608,  298,    0
190947,19640609,  257,    0
190947,19640610,  227,    0
190947,19640611,  303,    0
190947,19640612,  258,    0
190947,19640613,  230,    0
190947,19640614,  304,    0
190947,19640615,  270,    0
190947,19640616,  170,    0
190947,19640617,  183,    0
190947,19640618,  193,    0
190947,19640619,  261,    0
190947,19640620,  253,    0
190947,19640621,  304,    0
190947,19640622,  292,    0
190947,19640623,  284,    0
190947,19640624,  185,    0
190947,19640625,  131,    0
190947,19640626,  200,    0
190947,19640627,  135,    0
190947,19640628,  143,    0
190947,19640629,  246,    0
190947,19640630,  249,    0
190947,19640701,  292,    0
190947,19640702,  275,    0
190947,19640703,  232,    0
190947,19640704,  267,    0
190947,19640705,  199,    0
190947,19640706,  262,    0
190947,19640707,  263,    0
190947,19640708,  288,    0
190947,19640709,  301,    0
190947,19640710,  242,    0
190947,19640711,  192,    0
190947,19640712,  290,    0
190947,19640713,  297,    0
190947,19640714,  285,    0
190947,19640715,  284,    0
190947,19640716,  245,    0
190947,19640717,  267,    0
190947,19640718,  230,    0
190947,19640719,  260,    0
190947,19640720,  266,    0
190947,19640721,  245,    0
190947,19640722,  257,    0
190947,19640723,  267,    0
190947,19640724,  177,    0
190947,19640725,  253,    0
190947,19640726,  262,    0
190947,19640727,  276,    0
190947,19640728,  239,    0
190947,19640729,  245,    0
190947,19640730,  250,    0
190947,19640731,  267,    0
190947,19640801,  241,    0
190947,19640802,  262,    0
190947,19640803,  186,    0
190947,19640804,  275,    0
190947,19640805,  222,    0
190947,19640806,  240,    0
190947,19640807,  179,    0
190947,19640808,  204,    0
190947,19640809,  291,    0
190947,19640810,  186,    0
190947,19640811,  273,    0
190947,19640812,  218,    0
190947,19640813,  161,    0
190947,19640814,  257,    0
190947,19640815,  126,    0
190947,19640816,  261,    0
190947,19640817,  305,    0
190947,19640818,  220,    0
190947,19640819,  234,    0
190947,19640820,  210,    0
190947,19640821,  253,    0
190947,19640822,  186,    0
190947,19640823,  219,    0
190947,19640824,   50,    0
190947,19640825,  174,    0
190947,19640826,  239,    0
190947,19640827,  208,    0
190947,19640828,  228,    0
190947,19640829,  233,    0
190947,19640830,  181,    0
190947,19640831,  108,    0
190947,19640901,  227,    0
190947,19640902,  232,    0
190947,19640903,  233,    0
190947,19640904,  194,    0
190947,19640905,  213,    0
190947,19640906,  218,    0
190947,19640907,  207,    0
190947,19640908,  169,    0
190947,19640909,  188,    0
190947,19640910,  230,    0
190947,19640911,  238,    0
190947,19640912,  222,    0
190947,19640913,  202,    0
190947,19640914,  185,    0
190947,19640915,  210,    0
190947,19640916,  210,    0
190947,19640917,  165,    0
190947,19640918,  189,    0
190947,19640919,  197,    0
190947,19640920,  200,    0
190947,19640921,  164,    0
190947,19640922,  203,    0
190947,19640923,  216,    0
190947,19640924,  210,    0
190947,19640925,  202,    0
190947,19640926,  196,    0
190947,19640927,  173,    0
190947,19640928,   34,    0
190947,19640929,  145,    0
190947,19640930,  173,    0
190947,19641001,  129,    0
190947,19641002,  157,    0
190947,19641003,   76,    0
190947,19641004,  150,    0
190947,19641005,  133,    0
190947,19641006,  147,    0
190947,19641007,  140,    0
190947,19641008,   92,    0
190947,19641009,  103,    0
190947,19641010,   46,    0
190947,19641011,   99,    0
190947,19641012,   99,    0
190947,19641013,  130,    0
190947,19641014,   72,    0
190947,19641015,  103,    0
190947,19641016,  126,    0
190947,19641017,  105,    0
190947,19641018,  137,    0
190947,19641019,  128,    0
190947,19641020,  157,    0
190947,19641021,  109,    0
190947,19641022,  144,    0
190947,19641023,   99,    0
190947,19641024,   23,    0
190947,19641025,   35,    0
190947,19641026,   63,    0
190947,19641027,   74,    0
190947,19641028,   55,    0
190947,19641029,  119,    0
190947,19641030,  123,    0
190947,19641031,   47,    0
190947,19641101,   50,    0
190947,19641102,   51,    0
190947,19641103,   93,    0
190947,19641104,   44,    0
190947,19641105,   35,    0
190947,19641106,   74,    0
190947,19641107,   61,    0
190947,19641108,   75,    0
190947,19641109,   16,    0
190947,19641110,   32,    0
190947,19641111,  114,    0
190947,19641112,  114,    0
190947,19641113,  118,    0
190947,19641114,  122,    0
190947,19641115,   44,    0
190947,19641116,   94,    0
190947,19641117,  109,    0
190947,19641118,   63,    0
190947,19641119,  101,    0
190947,19641120,   60,    0
190947,19641121,   92,    0
190947,19641122,   98,    0
190947,19641123,   85,    0
190947,19641124,  103,    0
190947,19641125,   90,    0
190947,19641126,   58,    0
190947,19641127,   25,    0
190947,19641128,   40,    0
190947,19641129,   78,    0
190947,19641130,   34,    0
190947,19641201,   69,    0
190947,19641202,-9999,    1
190947,19641203,   82,    0
190947,19641204,   89,    0
190947,19641205,  100,    0
190947,19641206,  101,    0
190947,19641207,   84,    0
190947,19641208,   87,    0
190947,19641209,   88,    0
190947,19641210,   92,    0
190947,19641211,   72,    0
190947,19641212,   82,    0
190947,19641213,   78,    0
190947,19641214,   55,    0
190947,19641215,   26,    0
190947,19641216,   23,    0
190947,19641217,   27,    0
190947,19641218,   26,    0
190947,19641219,   12,    0
190947,19641220,   33,    0
190947,19641221,   88,    0
190947,19641222,   79,    0
190947,19641223,   83,    0
190947,19641224,   71,    0
190947,19641225,   21,    0
190947,19641226,   33,    0
190947,19641227,   35,    0
190947,19641228,    8,    0
190947,19641229,   42,    0
190947,19641230,   76,    0
190947,19641231,   83,    0
190947,19650101,   96,    0
190947,19650102,   24,    0
190947,19650103,   59,    0
190947,19650104,   89,    0
190947,19650105,   92,    0
190947,19650106,  102,    0
190947,19650107,   94,    0
190947,19650108,   69,    0
190947,19650109,   32,    0
190947,19650110,   71,    0
190947,19650111,   95,    0
190947,19650112,   61,    0
190947,19650113,   15,    0
190947,19650114,   43,    0
190947,19650115,   61,    0
190947,19650116,   92,    0
190947,19650117,  109,    0
190947,19650118,   74,    0
190947,19650119,   52,    0
190947,19650120,   97,    0
190947,19650121,   24,    0
190947,19650122,  104,    0
190947,19650123,  101,    0
190947,19650124,  114,    0
190947,19650125,  107,    0
190947,19650126,   62,    0
190947,19650127,   51,    0
190947,19650128,   91,    0
190947,19650129,   47,    0
190947,19650130,  112,    0
190947,19650131,  103,    0
190947,19650201,   93,    0
190947,19650202,  129,    0
190947,19650203,  127,    0
190947,19650204,   95,    0
190947,19650205,  130,    0
190947,19650206,  117,    0
190947,19650207,  122,    0
190947,19650208,   34,    0
190947,19650209,   23,    0
190947,19650210,   79,    0
190947,19650211,  136,    0
190947,19650212,  129,    0
190947,19650213,  128,    0
190947,19650214,   30,    0
190947,19650215,   71,    0
190947,19650216,  159,    0
190947,19650217,  154,    0
190947,19650218,  143,    0
190947,19650219,  150,    0
190947,19650220,  155,    0
190947,19650221,  153,    0
190947,19650222,   71,    0
190947,19650223,   92,    0
190947,19650224,   23,    0
190947,19650225,  150,    0
190947,19650226,   54,    0
190947,19650227,  120,    0
190947,19650228,  126,    0
190947,19650301,   87,    0
190947,19650302,   55,    0
190947,19650303,   92,    0
190947,19650304,   92,    0
190947,19650305,   30,    0
190947,19650306,  119,    0
190947,19650307,  189,    0
190947,19650308,  173,    0
190947,19650309,  181,    0
190947,19650310,  184,    0
190947,19650311,  158,    0
190947,19650312,   70,    0
190947,19650313,  175,    0
190947,19650314,   91,    0
190947,19650315,   75,    0
190947,19650316,  157,    0
190947,19650317,   65,    0
190947,19650318,   92,    0
190947,19650319,  137,    0
190947,19650320,  191,    0
190947,19650321,  179,    0
190947,19650322,  197,    0
190947,19650323,  193,    0
190947,19650324,  159,    0
190947,19650325,  202,    0
190947,19650326,  243,    0
190947,19650327,  229,    0
190947,19650328,  244,    0
190947,19650329,  244,    0
190947,19650330,  232,    0
190947,19650331,  187,    0
190947,19650401,  233,    0
190947,19650402,  220,    0
190947,19650403,  249,    0
190947,19650404,  247,    0
190947,19650405,  144,    0
190947,19650406,  166,    0
190947,19650407,  204,    0
190947,19650408,  133,    0
190947,19650409,  163,    0
190947,19650410,  178,    0
190947,19650411,  195,    0
190947,19650412,   43,    0
190947,19650413,  166,    0
190947,19650414,  138,    0
190947,19650415,  252,    0
190947,19650416,  221,    0
190947,19650417,  198,    0
190947,19650418,   73,    0
190947,19650419,  234,    0
190947,19650420,  124,    0
190947,19650421,  175,    0
190947,19650422,  167,    0
190947,19650423,   89,    0
190947,19650424,  127,    0
190947,19650425,  154,    0
190947,19650426,  262,    0
190947,19650427,  149,    0
190947,19650428,  193,    0
190947,19650429,  271,    0
190947,19650430,  286,    0
190947,19650501,  290,    0
190947,19650502,  123,    0
190947,19650503,  178,    0
190947,19650504,  299,    0
190947,19650505,  228,    0
190947,19650506,  268,    0
190947,19650507,  254,    0
190947,19650508,  293,    0
190947,19650509,  280,    0
190947,19650510,  281,    0
190947,19650511,  293,    0
190947,19650512,  301,    0
190947,19650513,  315,    0
190947,19650514,  295,    0
190947,19650515,  293,    0
190947,19650516,  282,    0
190947,19650517,  311,    0
190947,19650518,  275,    0
190947,19650519,  258,    0
190947,19650520,  216,    0
190947,19650521,   16,    0
190947,19650522,  104,    0
190947,19650523,  275,    0
190947,19650524,  315,    0
190947,19650525,  296,    0
190947,19650526,  302,    0
190947,19650527,  251,    0
190947,19650528,-9999,    1
190947,19650529,  290,    0
190947,19650530,-9999,    1
190947,19650531,-9999,    1
190947,19650601,-9999,    1
190947,19650602,-9999,    1
190947,19650603,  190,    0
190947,19650604,  243,    0
190947,19650605,  209,    0
190947,19650606,  238,    0
190947,19650607,  289,    0
190947,19650608,  236,    0
190947,19650609,  290,    0
190947,19650610,  288,    0
190947,19650611,  289,    0
190947,19650612,  302,    0
190947,19650613,  321,    0
190947,19650614,  298,    0
190947,19650615,  302,    0
190947,19650616,  285,    0
190947,19650617,  214,    0
190947,19650618,  327,    0
190947,19650619,  346,    0
190947,19650620,  332,    0
190947,19650621,  327,    0
190947,19650622,  286,    0
190947,19650623,  306,    0
190947,19650624,  307,    0
190947,19650625,  320,    0
190947,19650626,  308,    0
190947,19650627,-9999,    1
190947,19650628,  333,    0
190947,19650629,  257,    0
190947,19650630,-9999,    1
190947,19650701,  303,    0
190947,19650702,  302,    0
190947,19650703,  306,    0
190947,19650704,  242,    0
190947,19650705,  263,    0
190947,19650706,  325,    0
190947,19650707,  329,    0
190947,19650708,  278,    0
190947,19650709,  300,    0
190947,19650710,  317,    0
190947,19650711,  310,    0
190947,19650712,  304,    0
190947,19650713,  316,    0
190947,19650714,  314,    0
190947,19650715,  306,    0
190947,19650716,  155,    0
190947,19650717,  307,    0
190947,19650718,  325,    0
190947,19650719,  179,    0
190947,19650720,  291,    0
190947,19650721,  308,    0
190947,19650722,  295,    0
190947,19650723,  308,    0
190947,19650724,  310,    0
190947,19650725,  299,    0
190947,19650726,  190,    0
190947,19650727,  308,    0
190947,19650728,  274,    0
190947,19650729,  274,    0
190947,19650730,  286,    0
190947,19650731,  296,    0
190947,19650801,  234,    0
190947,19650802,  261,    0
190947,19650803,  278,    0
190947,19650804,  299,    0
190947,19650805,  283,    0
190947,19650806,  273,    0
190947,19650807,  288,    0
190947,19650808,  280,    0
190947,19650809,  289,    0
190947,19650810,  278,    0
190947,19650811,  275,    0
190947,19650812,  267,    0
190947,19650813,  262,    0
190947,19650814,  219,    0
190947,19650815,  235,    0
190947,19650816,  236,    0
190947,19650817,  222,    0
190947,19650818,   65,    0
190947,19650819,  253,    0
190947,19650820,  267,    0
190947,19650821,  261,    0
190947,19650822,  263,    0
190947,19650823,  159,    0
190947,19650824,  164,    0
190947,19650825,  244,    0
190947,19650826,  252,    0
190947,19650827,  233,    0
190947,19650828,  249,    0
190947,19650829,  203,    0
190947,19650830,  235,    0
190947,19650831,  217,    0
190947,19650901,   32,    0
190947,19650902,  136,    0
190947,19650903,   40,    0
190947,19650904,  224,    0
190947,19650905,-9999,    1
190947,19650906,-9999,    1
190947,19650907,  228,    0
190947,19650908,  236,    0
190947,19650909,  236,    0
190947,19650910,  135,    0
190947,19650911,   87,    0
190947,19650912,  120,    0
190947,19650913,  218,    0
190947,19650914,  215,    0
190947,19650915,  220,    0
190947,19650916,  220,    0
190947,19650917,  216,    0
190947,19650918,  199,    0
190947,19650919,  200,    0
190947,19650920,  210,    0
190947,19650921,  181,    0
190947,19650922,  204,    0
190947,19650923,  171,    0
190947,19650924,  173,    0
190947,19650925,  194,    0
190947,19650926,   54,    0
190947,19650927,  194,    0
190947,19650928,   72,    0
190947,19650929,  183,    0
190947,19650930,  207,    0
190947,19651001,  190,    0
190947,19651002,  184,    0
190947,19651003,  121,    0
190947,19651004,  184,    0
190947,19651005,  176,    0
190947,19651006,  168,    0
190947,19651007,  167,    0
190947,19651008,  158,    0
190947,19651009,  137,    0
190947,19651010,  124,    0
190947,19651011,  150,    0
190947,19651012,  103,    0
190947,19651013,  166,    0
190947,19651014,  168,    0
190947,19651015,  165,    0
190947,19651016,  140,    0
190947,19651017,  103,    0
190947,19651018,  100,    0
190947,19651019,   85,    0
190947,19651020,  140,    0
190947,19651021,   94,    0
190947,19651022,   72,    0
190947,19651023,  150,    0
190947,19651024,  143,    0
190947,19651025,  153,    0
190947,19651026,  152,    0
190947,19651027,  125,    0
190947,19651028,  121,    0
190947,19651029,  141,    0
190947,19651030,  105,    0
190947,19651031,  136,    0
190947,19651101,  105,    0
190947,19651102,   86,    0
190947,19651103,   54,    0
190947,19651104,   56,    0
190947,19651105,-9999,    1
190947,19651106,  107,    0
190947,19651107,   54,    0
190947,19651108,   93,    0
190947,19651109,   93,    0
190947,19651110,   43,    0
190947,19651111,  113,    0
190947,19651112,   61,    0
190947,19651113,   64,    0
190947,19651114,   90,    0
190947,19651115,  123,    0
190947,19651116,  107,    0
190947,19651117,  120,    0
190947,19651118,   60,    0
190947,19651119,   44,    0
190947,19651120,   65,    0
190947,19651121,   12,    0
190947,19651122,   76,    0
190947,19651123,   82,    0
190947,19651124,  102,    0
190947,19651125,   75,    0
190947,19651126,   52,    0
190947,19651127,   25,    0
190947,19651128,   74,    0
190947,19651129,   84,    0
190947,19651130,   30,    0
190947,19651201,   82,    0
190947,19651202,  103,    0
190947,19651203,   23,    0
190947,19651204,   81,    0
190947,19651205,   76,    0
190947,19651206,   33,    0
190947,19651207,   71,    0
190947,19651208,   74,    0
190947,19651209,   43,    0
190947,19651210,   33,    0
190947,19651211,   88,    0
190947,19651212,  101,    0
190947,19651213,   93,    0
190947,19651214,   98,    0
190947,19651215,   92,    0
190947,19651216,   97,    0
190947,19651217,   62,    0
190947,19651218,   65,    0
190947,19651219,   71,    0
190947,19651220,   36,    0
190947,19651221,   41,    0
190947,19651222,   62,    0
190947,19651223,   77,    0
190947,19651224,   23,    0
190947,19651225,   62,    0
190947,19651226,   64,    0
190947,19651227,   75,    0
190947,19651228,   52,    0
190947,19651229,   63,    0
190947,19651230,   95,    0
190947,19651231,   90,    0
190947,19660101,   99,    0
190947,19660102,   88,    0
190947,19660103,   52,    0
190947,19660104,  108,    0
190947,19660105,  109,    0
190947,19660106,  115,    0
190947,19660107,  108,    0
190947,19660108,  105,    0
190947,19660109,   52,    0
190947,19660110,   39,    0
190947,19660111,   25,    0
190947,19660112,   40,    0
190947,19660113,   69,    0
190947,19660114,   97,    0
190947,19660115,   23,    0
190947,19660116,   11,    0
190947,19660117,   20,    0
190947,19660118,   42,    0
190947,19660119,   74,    0
190947,19660120,   60,    0
190947,19660121,   62,    0
190947,19660122,   77,    0
190947,19660123,   94,    0
190947,19660124,  109,    0
190947,19660125,-9999,    1
190947,19660126,   26,    0
190947,19660127,  122,    0
190947,19660128,-9999,    1
190947,19660129,-9999,    1
190947,19660130,   84,    0
190947,19660131,   68,    0
190947,19660201,   43,    0
190947,19660202,  113,    0
190947,19660203,   34,    0
190947,19660204,   72,    0
190947,19660205,  117,    0
190947,19660206,-9999,    1
190947,19660207,   69,    0
190947,19660208,   94,    0
190947,19660209,   75,    0
190947,19660210,   90,    0
190947,19660211,   51,    0
190947,19660212,   31,    0
190947,19660213,   34,    0
190947,19660214,   57,    0
190947,19660215,  157,    0
190947,19660216,  133,    0
190947,19660217,   51,    0
190947,19660218,  134,    0
190947,19660219,  102,    0
190947,19660220,  109,    0
190947,19660221,   74,    0
190947,19660222,  122,    0
190947,19660223,   65,    0
190947,19660224,  144,    0
190947,19660225,  135,    0
190947,19660226,  152,    0
190947,19660227,  166,    0
190947,19660228,  172,    0
190947,19660301,  100,    0
190947,19660302,  145,    0
190947,19660303,  126,    0
190947,19660304,   74,    0
190947,19660305,   72,    0
190947,19660306,   55,    0
190947,19660307,   90,    0
190947,19660308,  178,    0
190947,19660309,  160,    0
190947,19660310,  173,    0
190947,19660311,  184,    0
190947,19660312,   82,    0
190947,19660313,  201,    0
190947,19660314,  206,    0
190947,19660315,  221,    0
190947,19660316,  210,    0
190947,19660317,  227,    0
190947,19660318,  227,    0
190947,19660319,   85,    0
190947,19660320,   43,    0
190947,19660321,  190,    0
190947,19660322,  219,    0
190947,19660323,  128,    0
190947,19660324,  172,    0
190947,19660325,  215,    0
190947,19660326,  229,    0
190947,19660327,   92,    0
190947,19660328,  162,    0
190947,19660329,  252,    0
190947,19660330,  250,    0
190947,19660331,  267,    0
190947,19660401,-9999,    1
190947,19660402,  134,    0
190947,19660403,  222,    0
190947,19660404,  247,    0
190947,19660405,  241,    0
190947,19660406,  240,    0
190947,19660407,  236,    0
190947,19660408,  103,    0
190947,19660409,  225,    0
190947,19660410,  223,    0
190947,19660411,  244,    0
190947,19660412,  215,    0
190947,19660413,  212,    0
190947,19660414,  267,    0
190947,19660415,  124,    0
190947,19660416,  156,    0
190947,19660417,  242,    0
190947,19660418,  277,    0
190947,19660419,-9999,    1
190947,19660420,  165,    0
190947,19660421,   53,    0
190947,19660422,   74,    0
190947,19660423,  256,    0
190947,19660424,  253,    0
190947,19660425,  262,    0
190947,19660426,  265,    0
190947,19660427,  255,    0
190947,19660428,  128,    0
190947,19660429,  125,    0
190947,19660430,  238,    0
190947,19660501,  219,    0
190947,19660502,  283,    0
190947,19660503,  282,    0
190947,19660504,  284,    0
190947,19660505,  283,    0
190947,19660506,  288,    0
190947,19660507,  152,    0
190947,19660508,  174,    0
190947,19660509,  161,    0
190947,19660510,  177,    0
190947,19660511,  229,    0
190947,19660512,  269,    0
190947,19660513,  237,    0
190947,19660514,-9999,    1
190947,19660515,   71,    0
190947,19660516,  125,    0
190947,19660517,  166,    0
190947,19660518,  173,    0
190947,19660519,  248,    0
190947,19660520,  226,    0
190947,19660521,  247,    0
190947,19660522,  280,    0
190947,19660523,  310,    0
190947,19660524,  314,    0
190947,19660525,  324,    0
190947,19660526,  320,    0
190947,19660527,  248,    0
190947,19660528,  305,    0
190947,19660529,  297,    0
190947,19660530,  284,    0
190947,19660531,  260,    0
190947,19660601,  260,    0
190947,19660602,  288,    0
190947,19660603,  298,    0
190947,19660604,  251,    0
190947,19660605,  293,    0
190947,19660606,  276,    0
190947,19660607,  298,    0
190947,19660608,  305,    0
190947,19660609,  275,    0
190947,19660610,  274,    0
190947,19660611,  278,    0
190947,19660612,  295,    0
190947,19660613,  246,    0
190947,19660614,  275,    0
190947,19660615,  148,    0
190947,19660616,  260,    0
190947,19660617,  293,    0
190947,19660618,  294,    0
190947,19660619,  303,    0
190947,19660620,  271,    0
190947,19660621,  301,    0
190947,19660622,  317,    0
190947,19660623,  269,    0
190947,19660624,  276,    0
190947,19660625,  263,    0
190947,19660626,  266,    0
190947,19660627,  304,    0
190947,19660628,  309,    0
190947,19660629,  185,    0
190947,19660630,  185,    0
190947,19660701,  323,    0
190947,19660702,  318,    0
190947,19660703,  285,    0
190947,19660704,  328,    0
190947,19660705,  280,    0
190947,19660706,-9999,    1
190947,19660707,  294,    0
190947,19660708,  315,    0
190947,19660709,  296,    0
190947,19660710,  311,    0
190947,19660711,  190,    0
190947,19660712,  273,    0
190947,19660713,  277,    0
190947,19660714,  296,    0
190947,19660715,  273,    0
190947,19660716,  287,    0
190947,19660717,  266,    0
190947,19660718,  263,    0
190947,19660719,   96,    0
190947,19660720,  324,    0
190947,19660721,  253,    0
190947,19660722,  280,    0
190947,19660723,  293,    0
190947,19660724,  294,    0
190947,19660725,  261,    0
190947,19660726,  271,    0
190947,19660727,  250,    0
190947,19660728,  143,    0
190947,19660729,  274,    0
190947,19660730,  292,    0
190947,19660731,  291,    0
190947,19660801,  299,    0
190947,19660802,  264,    0
190947,19660803,  267,    0
190947,19660804,  305,    0
190947,19660805,  278,    0
190947,19660806,  271,    0
190947,19660807,  273,    0
190947,19660808,  296,    0
190947,19660809,  259,    0
190947,19660810,  259,    0
190947,19660811,  285,    0
190947,19660812,  269,    0
190947,19660813,  277,    0
190947,19660814,  286,    0
190947,19660815,  271,    0
190947,19660816,  163,    0
190947,19660817,  247,    0
190947,19660818,  232,    0
190947,19660819,  222,    0
190947,19660820,  263,    0
190947,19660821,  206,    0
190947,19660822,  212,    0
190947,19660823,  251,    0
190947,19660824,  219,    0
190947,19660825,-9999,    1
190947,19660826,  261,    0
190947,19660827,  148,    0
190947,19660828,  152,    0
190947,19660829,  222,    0
190947,19660830,  128,    0
190947,19660831,  237,    0
190947,19660901,  272,    0
190947,19660902,  241,    0
190947,19660903,  222,    0
190947,19660904,  231,    0
190947,19660905,  193,    0
190947,19660906,  230,    0
190947,19660907,  237,    0
190947,19660908,  242,    0
190947,19660909,  243,    0
190947,19660910,  230,    0
190947,19660911,  225,    0
190947,19660912,  225,    0
190947,19660913,  228,    0
190947,19660914,  221,    0
190947,19660915,  222,    0
190947,19660916,  189,    0
190947,19660917,  154,    0
190947,19660918,  139,    0
190947,19660919,  101,    0
190947,19660920,  186,    0
190947,19660921,  200,    0
190947,19660922,  209,    0
190947,19660923,  175,    0
190947,19660924,  147,    0
190947,19660925,  182,    0
190947,19660926,  188,    0
190947,19660927,  202,    0
190947,19660928,  179,    0
190947,19660929,   82,    0
190947,19660930,  105,    0
190947,19661001,  169,    0
190947,19661002,   65,    0
190947,19661003,  193,    0
190947,19661004,  186,    0
190947,19661005,  180,    0
190947,19661006,  171,    0
190947,19661007,   66,    0
190947,19661008,  135,    0
190947,19661009,  133,    0
190947,19661010,  158,    0
190947,19661011,   90,    0
190947,19661012,  144,    0
190947,19661013,  125,    0
190947,19661014,  167,    0
190947,19661015,  165,    0
190947,19661016,   41,    0
190947,19661017,   42,    0
190947,19661018,  180,    0
190947,19661019,  192,    0
190947,19661020,  112,    0
190947,19661021,  110,    0
190947,19661022,  166,    0
190947,19661023,  132,    0
190947,19661024,  130,    0
190947,19661025,  104,    0
190947,19661026,   72,    0
190947,19661027,   52,    0
190947,19661028,   94,    0
190947,19661029,  113,    0
190947,19661030,   82,    0
190947,19661031,   50,    0
190947,19661101,   31,    0
190947,19661102,  124,    0
190947,19661103,  125,    0
190947,19661104,   22,    0
190947,19661105,  105,    0
190947,19661106,  119,    0
190947,19661107,  121,    0
