EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 23-04-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 CC   : daily Cloud cover in oktas
23-27 Q_CC : quality code for CC (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station AUSTRIA, SONNBLICK (STAID: 15).
Blended and updated with sources: 102154 911146 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   CC, Q_CC
102154,19010803,    8,    0
102154,19010804,    1,    0
102154,19010805,    5,    0
102154,19010806,    8,    0
102154,19010807,    7,    0
102154,19010808,    8,    0
102154,19010809,    0,    0
102154,19010810,    1,    0
102154,19010811,    2,    0
102154,19010812,    8,    0
102154,19010813,    8,    0
102154,19010814,    8,    0
102154,19010815,    6,    0
102154,19010816,    8,    0
102154,19010817,    8,    0
102154,19010818,    3,    0
102154,19010819,    3,    0
102154,19010820,    6,    0
102154,19010821,    2,    0
102154,19010822,    1,    0
102154,19010823,    0,    0
102154,19010824,    2,    0
102154,19010825,    1,    0
102154,19010826,    8,    0
102154,19010827,    6,    0
102154,19010828,    5,    0
102154,19010829,    4,    0
102154,19010830,    1,    0
102154,19010831,    1,    0
102154,19010901,    6,    0
102154,19010902,    6,    0
102154,19010903,    6,    0
102154,19010904,    8,    0
102154,19010905,    7,    0
102154,19010906,    5,    0
102154,19010907,    6,    0
102154,19010908,    3,    0
102154,19010909,    7,    0
102154,19010910,    7,    0
102154,19010911,    8,    0
102154,19010912,    8,    0
102154,19010913,    8,    0
102154,19010914,    7,    0
102154,19010915,    8,    0
102154,19010916,    7,    0
102154,19010917,    3,    0
102154,19010918,    2,    0
102154,19010919,    3,    0
102154,19010920,    0,    0
102154,19010921,    0,    0
102154,19010922,    4,    0
102154,19010923,    6,    0
102154,19010924,    7,    0
102154,19010925,    8,    0
102154,19010926,    7,    0
102154,19010927,    5,    0
102154,19010928,    0,    0
102154,19010929,    0,    0
102154,19010930,    0,    0
102154,19011001,    1,    0
102154,19011002,    2,    0
102154,19011003,    5,    0
102154,19011004,    6,    0
102154,19011005,    4,    0
102154,19011006,    8,    0
102154,19011007,    4,    0
102154,19011008,    7,    0
102154,19011009,    8,    0
102154,19011010,    7,    0
102154,19011011,    5,    0
102154,19011012,    0,    0
102154,19011013,    1,    0
102154,19011014,    0,    0
102154,19011015,    1,    0
102154,19011016,    8,    0
102154,19011017,    5,    0
102154,19011018,    6,    0
102154,19011019,    8,    0
102154,19011020,    6,    0
102154,19011021,    8,    0
102154,19011022,    7,    0
102154,19011023,    5,    0
102154,19011024,    4,    0
102154,19011025,    0,    0
102154,19011026,    3,    0
102154,19011027,    8,    0
102154,19011028,    0,    0
102154,19011029,    0,    0
102154,19011030,    1,    0
102154,19011031,    5,    0
102154,19011101,    0,    0
102154,19011102,    0,    0
102154,19011103,    0,    0
102154,19011104,    0,    0
102154,19011105,    0,    0
102154,19011106,    0,    0
102154,19011107,    0,    0
102154,19011108,    0,    0
102154,19011109,    5,    0
102154,19011110,    6,    0
102154,19011111,    1,    0
102154,19011112,    1,    0
102154,19011113,    1,    0
102154,19011114,    8,    0
102154,19011115,    8,    0
102154,19011116,    8,    0
102154,19011117,    8,    0
102154,19011118,    0,    0
102154,19011119,    6,    0
102154,19011120,    5,    0
102154,19011121,    1,    0
102154,19011122,    3,    0
102154,19011123,    7,    0
102154,19011124,    7,    0
102154,19011125,    4,    0
102154,19011126,    8,    0
102154,19011127,    1,    0
102154,19011128,    4,    0
102154,19011129,    8,    0
102154,19011130,    8,    0
102154,19011201,    5,    0
102154,19011202,    3,    0
102154,19011203,    1,    0
102154,19011204,    7,    0
102154,19011205,    0,    0
102154,19011206,    0,    0
102154,19011207,    2,    0
102154,19011208,    5,    0
102154,19011209,    7,    0
102154,19011210,    8,    0
102154,19011211,    7,    0
102154,19011212,    3,    0
102154,19011213,    7,    0
102154,19011214,    6,    0
102154,19011215,    4,    0
102154,19011216,    8,    0
102154,19011217,    8,    0
102154,19011218,    8,    0
102154,19011219,    8,    0
102154,19011220,    8,    0
102154,19011221,    5,    0
102154,19011222,    8,    0
102154,19011223,    5,    0
102154,19011224,    3,    0
102154,19011225,    8,    0
