EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 23-04-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 DD   : daily Wind direction in degrees
23-27 Q_DD : quality code for DD (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SWEDEN, MALMO (STAID: 5175).
Blended and updated with sources: 158055 158429 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   DD, Q_DD
158429,19570809,  120,    0
158429,19570810,  190,    0
158429,19570811,  200,    0
158429,19570812,  200,    0
158429,19570813,  230,    0
158429,19570814,  160,    0
158429,19570815,  140,    0
158429,19570816,  260,    0
158429,19570817,  240,    0
158429,19570818,  320,    0
158429,19570819,  290,    0
158429,19570820,  250,    0
158429,19570821,  290,    0
158429,19570822,  290,    0
158429,19570823,  200,    0
158429,19570824,  160,    0
158429,19570825,  220,    0
158429,19570826,  160,    0
158429,19570827,  230,    0
158429,19570828,  230,    0
158429,19570829,  270,    0
158429,19570830,  260,    0
158429,19570831,  280,    0
158429,19570901,  270,    0
158429,19570902,  310,    0
158429,19570903,  330,    0
158429,19570904,  270,    0
158429,19570905,  170,    0
158429,19570906,  260,    0
158429,19570907,  170,    0
158429,19570908,  250,    0
158429,19570909,  290,    0
158429,19570910,  200,    0
158429,19570911,  160,    0
158429,19570912,  270,    0
158429,19570913,  210,    0
158429,19570914,  230,    0
158429,19570915,  240,    0
158429,19570916,  270,    0
158429,19570917,  120,    0
158429,19570918,  340,    0
158429,19570919,   50,    0
158429,19570920,  340,    0
158429,19570921,   70,    0
158429,19570922,   80,    0
158429,19570923,   10,    0
158429,19570924,  300,    0
158429,19570925,  340,    0
158429,19570926,  320,    0
158429,19570927,  240,    0
158429,19570928,  300,    0
158429,19570929,  270,    0
158429,19570930,  340,    0
158429,19571001,  320,    0
158429,19571002,  240,    0
158429,19571003,  240,    0
158429,19571004,  300,    0
158429,19571005,  230,    0
158429,19571006,  270,    0
158429,19571007,  290,    0
158429,19571008,  320,    0
158429,19571009,  140,    0
158429,19571010,  140,    0
158429,19571011,  250,    0
158429,19571012,  290,    0
158429,19571013,  220,    0
158429,19571014,  320,    0
158429,19571015,  280,    0
158429,19571016,  150,    0
158429,19571017,  290,    0
158429,19571018,  230,    0
158429,19571019,  230,    0
158429,19571020,  250,    0
158429,19571021,  210,    0
158429,19571022,  200,    0
158429,19571023,  210,    0
158429,19571024,  290,    0
158429,19571025,  270,    0
158429,19571026,  220,    0
158429,19571027,  220,    0
158429,19571028,  220,    0
158429,19571029,  220,    0
158429,19571030,  310,    0
158429,19571031,  250,    0
158429,19571101,  220,    0
158429,19571102,  200,    0
158429,19571103,  160,    0
158429,19571104,  170,    0
158429,19571105,  140,    0
158429,19571106,  200,    0
158429,19571107,   40,    0
158429,19571108,  350,    0
158429,19571109,   60,    0
158429,19571110,   90,    0
158429,19571111,   90,    0
158429,19571112,   20,    0
158429,19571113,   80,    0
158429,19571114,   50,    0
158429,19571115,  180,    0
158429,19571116,   60,    0
158429,19571117,   80,    0
158429,19571118,   90,    0
158429,19571119,  110,    0
158429,19571120,  180,    0
158429,19571121,  200,    0
158429,19571122,  230,    0
158429,19571123,  340,    0
158429,19571124,  300,    0
158429,19571125,  290,    0
158429,19571126,  270,    0
158429,19571127,  290,    0
158429,19571128,  290,    0
158429,19571129,   20,    0
158429,19571130,   50,    0
158429,19571201,  320,    0
158429,19571202,  320,    0
158429,19571203,  340,    0
158429,19571204,  250,    0
158429,19571205,  340,    0
158429,19571206,  230,    0
158429,19571207,  240,    0
158429,19571208,  160,    0
158429,19571209,  320,    0
158429,19571210,  290,    0
158429,19571211,  100,    0
158429,19571212,   90,    0
158429,19571213,   70,    0
158429,19571214,   40,    0
158429,19571215,    0,    0
158429,19571216,  230,    0
158429,19571217,  200,    0
158429,19571218,  180,    0
158429,19571219,  180,    0
158429,19571220,  200,    0
158429,19571221,  250,    0
158429,19571222,  200,    0
158429,19571223,  180,    0
158429,19571224,  220,    0
158429,19571225,  260,    0
158429,19571226,  270,    0
158429,19571227,  240,    0
158429,19571228,  240,    0
158429,19571229,  250,    0
158429,19571230,  260,    0
158429,19571231,  280,    0
158429,19580101,  360,    0
158429,19580102,   50,    0
158429,19580103,    0,    0
158429,19580104,   70,    0
158429,19580105,  140,    0
158429,19580106,   60,    0
158429,19580107,   70,    0
158429,19580108,    0,    0
158429,19580109,  230,    0
158429,19580110,  320,    0
158429,19580111,  120,    0
158429,19580112,  140,    0
158429,19580113,   50,    0
158429,19580114,   80,    0
158429,19580115,  260,    0
158429,19580116,  270,    0
158429,19580117,  280,    0
158429,19580118,  260,    0
158429,19580119,  270,    0
158429,19580120,  260,    0
158429,19580121,  230,    0
158429,19580122,  120,    0
158429,19580123,  190,    0
158429,19580124,  250,    0
158429,19580125,  200,    0
158429,19580126,  160,    0
158429,19580127,  160,    0
158429,19580128,  170,    0
158429,19580129,   70,    0
158429,19580130,  200,    0
158429,19580131,  250,    0
158429,19580201,  270,    0
158429,19580202,  250,    0
158429,19580203,  300,    0
158429,19580204,  240,    0
158429,19580205,  290,    0
158429,19580206,  360,    0
158429,19580207,   40,    0
158429,19580208,   80,    0
158429,19580209,  250,    0
158429,19580210,  110,    0
158429,19580211,  140,    0
158429,19580212,  210,    0
158429,19580213,  250,    0
158429,19580214,  210,    0
158429,19580215,  270,    0
158429,19580216,  270,    0
158429,19580217,  320,    0
158429,19580218,  320,    0
158429,19580219,  240,    0
158429,19580220,  320,    0
158429,19580221,  260,    0
158429,19580222,  160,    0
158429,19580223,   80,    0
158429,19580224,  190,    0
158429,19580225,   90,    0
158429,19580226,   20,    0
158429,19580227,  160,    0
158429,19580228,  150,    0
158429,19580301,  220,    0
158429,19580302,  360,    0
158429,19580303,  330,    0
158429,19580304,  260,    0
158429,19580305,  230,    0
158429,19580306,  260,    0
158429,19580307,   90,    0
158429,19580308,   50,    0
158429,19580309,  110,    0
158429,19580310,  350,    0
158429,19580311,   20,    0
158429,19580312,  360,    0
158429,19580313,   90,    0
158429,19580314,  340,    0
158429,19580315,  340,    0
158429,19580316,   60,    0
158429,19580317,  330,    0
158429,19580318,   20,    0
158429,19580319,  100,    0
158429,19580320,   80,    0
158429,19580321,   80,    0
158429,19580322,   50,    0
158429,19580323,   70,    0
158429,19580324,  140,    0
158429,19580325,  100,    0
158429,19580326,   90,    0
158429,19580327,   90,    0
158429,19580328,   90,    0
158429,19580329,   90,    0
158429,19580330,  100,    0
158429,19580331,   80,    0
158429,19580401,   20,    0
158429,19580402,  120,    0
158429,19580403,  110,    0
158429,19580404,  100,    0
158429,19580405,   70,    0
158429,19580406,  340,    0
158429,19580407,  290,    0
158429,19580408,  160,    0
158429,19580409,  240,    0
158429,19580410,   80,    0
158429,19580411,   80,    0
158429,19580412,  320,    0
158429,19580413,  220,    0
158429,19580414,  200,    0
158429,19580415,  300,    0
158429,19580416,  290,    0
158429,19580417,  320,    0
158429,19580418,  240,    0
158429,19580419,  200,    0
158429,19580420,  260,    0
158429,19580421,  300,    0
158429,19580422,   50,    0
158429,19580423,  270,    0
158429,19580424,  180,    0
158429,19580425,  140,    0
158429,19580426,  180,    0
158429,19580427,  100,    0
158429,19580428,  310,    0
158429,19580429,  320,    0
158429,19580430,  320,    0
158429,19580501,  340,    0
158429,19580502,  250,    0
158429,19580503,  310,    0
158429,19580504,  320,    0
158429,19580505,  270,    0
158429,19580506,  180,    0
158429,19580507,  280,    0
158429,19580508,  140,    0
158429,19580509,  260,    0
158429,19580510,  340,    0
158429,19580511,  110,    0
158429,19580512,  230,    0
158429,19580513,  290,    0
158429,19580514,  120,    0
158429,19580515,  260,    0
158429,19580516,  110,    0
158429,19580517,  270,    0
158429,19580518,  250,    0
158429,19580519,  290,    0
158429,19580520,  200,    0
158429,19580521,  250,    0
158429,19580522,  250,    0
158429,19580523,  110,    0
158429,19580524,  160,    0
158429,19580525,  130,    0
158429,19580526,  160,    0
158429,19580527,  300,    0
158429,19580528,  320,    0
158429,19580529,  260,    0
158429,19580530,  120,    0
158429,19580531,   80,    0
158429,19580601,   20,    0
158429,19580602,   90,    0
158429,19580603,  240,    0
158429,19580604,  330,    0
158429,19580605,  240,    0
158429,19580606,  250,    0
158429,19580607,  210,    0
158429,19580608,  230,    0
158429,19580609,  250,    0
158429,19580610,  310,    0
158429,19580611,  160,    0
158429,19580612,  230,    0
158429,19580613,  290,    0
158429,19580614,  360,    0
158429,19580615,  220,    0
158429,19580616,  120,    0
158429,19580617,  140,    0
158429,19580618,  350,    0
158429,19580619,  300,    0
158429,19580620,  160,    0
158429,19580621,  260,    0
158429,19580622,  230,    0
158429,19580623,  180,    0
158429,19580624,  200,    0
158429,19580625,  330,    0
158429,19580626,  160,    0
158429,19580627,  100,    0
158429,19580628,  310,    0
158429,19580629,  310,    0
158429,19580630,  100,    0
158429,19580701,  100,    0
158429,19580702,  100,    0
158429,19580703,  100,    0
158429,19580704,   60,    0
158429,19580705,  330,    0
158429,19580706,  250,    0
158429,19580707,  200,    0
158429,19580708,  330,    0
158429,19580709,  340,    0
158429,19580710,  290,    0
158429,19580711,  310,    0
158429,19580712,  130,    0
158429,19580713,  180,    0
158429,19580714,  250,    0
158429,19580715,  300,    0
158429,19580716,   70,    0
158429,19580717,  220,    0
158429,19580718,  320,    0
158429,19580719,  330,    0
158429,19580720,  260,    0
158429,19580721,  230,    0
158429,19580722,  210,    0
158429,19580723,  200,    0
158429,19580724,  180,    0
158429,19580725,  290,    0
158429,19580726,  190,    0
158429,19580727,  270,    0
158429,19580728,  140,    0
158429,19580729,  200,    0
158429,19580730,  200,    0
158429,19580731,  230,    0
158429,19580801,  200,    0
158429,19580802,  250,    0
158429,19580803,  300,    0
158429,19580804,  260,    0
158429,19580805,  240,    0
158429,19580806,  200,    0
158429,19580807,  240,    0
158429,19580808,  230,    0
158429,19580809,  320,    0
158429,19580810,  310,    0
158429,19580811,  140,    0
158429,19580812,  130,    0
158429,19580813,  190,    0
158429,19580814,  200,    0
158429,19580815,  320,    0
158429,19580816,  250,    0
158429,19580817,  290,    0
158429,19580818,  330,    0
158429,19580819,  130,    0
158429,19580820,   90,    0
158429,19580821,  110,    0
158429,19580822,   90,    0
158429,19580823,  330,    0
158429,19580824,  270,    0
158429,19580825,  200,    0
158429,19580826,  270,    0
158429,19580827,  330,    0
158429,19580828,  180,    0
158429,19580829,  110,    0
158429,19580830,  120,    0
158429,19580831,  110,    0
158429,19580901,  120,    0
158429,19580902,  140,    0
158429,19580903,  140,    0
158429,19580904,  260,    0
158429,19580905,  350,    0
158429,19580906,  110,    0
158429,19580907,  140,    0
158429,19580908,  250,    0
158429,19580909,  240,    0
158429,19580910,  360,    0
158429,19580911,  320,    0
158429,19580912,  300,    0
158429,19580913,  270,    0
158429,19580914,  240,    0
158429,19580915,  140,    0
158429,19580916,   40,    0
158429,19580917,   90,    0
158429,19580918,   90,    0
158429,19580919,   90,    0
158429,19580920,  180,    0
158429,19580921,  230,    0
158429,19580922,  230,    0
158429,19580923,  290,    0
158429,19580924,  180,    0
158429,19580925,  250,    0
158429,19580926,  340,    0
158429,19580927,  330,    0
158429,19580928,  220,    0
158429,19580929,  160,    0
158429,19580930,  180,    0
158429,19581001,  100,    0
158429,19581002,  340,    0
158429,19581003,  200,    0
158429,19581004,  160,    0
158429,19581005,  250,    0
158429,19581006,  140,    0
158429,19581007,  300,    0
158429,19581008,  260,    0
158429,19581009,  300,    0
158429,19581010,  260,    0
158429,19581011,  320,    0
158429,19581012,   50,    0
158429,19581013,  220,    0
158429,19581014,  130,    0
158429,19581015,  320,    0
158429,19581016,  280,    0
158429,19581017,  350,    0
158429,19581018,  360,    0
158429,19581019,  330,    0
158429,19581020,  190,    0
158429,19581021,   20,    0
158429,19581022,  250,    0
158429,19581023,  270,    0
158429,19581024,  310,    0
158429,19581025,  330,    0
158429,19581026,  340,    0
158429,19581027,  290,    0
158429,19581028,  290,    0
158429,19581029,  280,    0
158429,19581030,  160,    0
158429,19581031,  260,    0
158429,19581101,   20,    0
158429,19581102,  290,    0
158429,19581103,  180,    0
158429,19581104,   50,    0
158429,19581105,  170,    0
158429,19581106,  220,    0
158429,19581107,  160,    0
158429,19581108,  180,    0
158429,19581109,  290,    0
158429,19581110,  200,    0
158429,19581111,  180,    0
158429,19581112,   90,    0
158429,19581113,  100,    0
158429,19581114,  180,    0
158429,19581115,  340,    0
158429,19581116,  330,    0
158429,19581117,  180,    0
158429,19581118,  100,    0
158429,19581119,  120,    0
158429,19581120,  180,    0
158429,19581121,  320,    0
158429,19581122,  290,    0
158429,19581123,  240,    0
158429,19581124,  200,    0
158429,19581125,  270,    0
158429,19581126,   20,    0
158429,19581127,  130,    0
158429,19581128,  290,    0
158429,19581129,  260,    0
158429,19581130,  310,    0
158429,19581201,   10,    0
158429,19581202,  160,    0
158429,19581203,  270,    0
158429,19581204,  290,    0
158429,19581205,  320,    0
158429,19581206,  360,    0
158429,19581207,   90,    0
158429,19581208,  240,    0
158429,19581209,  230,    0
158429,19581210,  290,    0
158429,19581211,  110,    0
158429,19581212,   90,    0
158429,19581213,  120,    0
158429,19581214,   70,    0
158429,19581215,  100,    0
158429,19581216,  110,    0
158429,19581217,  130,    0
158429,19581218,  230,    0
158429,19581219,  130,    0
158429,19581220,  110,    0
158429,19581221,   90,    0
158429,19581222,  250,    0
158429,19581223,   20,    0
158429,19581224,   70,    0
158429,19581225,   10,    0
158429,19581226,  340,    0
158429,19581227,  170,    0
158429,19581228,    0,    0
158429,19581229,  270,    0
158429,19581230,  270,    0
158429,19581231,  170,    0
158429,19590101,  260,    0
158429,19590102,  230,    0
158429,19590103,  240,    0
158429,19590104,  210,    0
158429,19590105,  320,    0
158429,19590106,  270,    0
158429,19590107,  100,    0
158429,19590108,   30,    0
158429,19590109,  360,    0
158429,19590110,  340,    0
158429,19590111,  220,    0
158429,19590112,  140,    0
158429,19590113,  350,    0
158429,19590114,   40,    0
158429,19590115,    0,    0
158429,19590116,  280,    0
158429,19590117,  260,    0
158429,19590118,  240,    0
158429,19590119,  180,    0
158429,19590120,  220,    0
158429,19590121,  230,    0
158429,19590122,  230,    0
158429,19590123,  270,    0
158429,19590124,  340,    0
158429,19590125,  340,    0
158429,19590126,  320,    0
158429,19590127,  320,    0
158429,19590128,  300,    0
158429,19590129,  290,    0
158429,19590130,  280,    0
158429,19590131,  360,    0
158429,19590201,   10,    0
158429,19590202,  350,    0
158429,19590203,  340,    0
158429,19590204,  360,    0
158429,19590205,  360,    0
158429,19590206,  360,    0
158429,19590207,  130,    0
158429,19590208,  110,    0
158429,19590209,  140,    0
158429,19590210,   80,    0
158429,19590211,  120,    0
158429,19590212,  100,    0
158429,19590213,  150,    0
158429,19590214,  290,    0
158429,19590215,  300,    0
158429,19590216,  220,    0
158429,19590217,  320,    0
158429,19590218,  300,    0
158429,19590219,  290,    0
158429,19590220,  260,    0
158429,19590221,  350,    0
158429,19590222,  350,    0
158429,19590223,  200,    0
158429,19590224,  330,    0
158429,19590225,  280,    0
158429,19590226,  280,    0
158429,19590227,  270,    0
158429,19590228,  250,    0
158429,19590301,  250,    0
158429,19590302,  160,    0
158429,19590303,  180,    0
158429,19590304,  180,    0
158429,19590305,  230,    0
158429,19590306,  150,    0
158429,19590307,  200,    0
158429,19590308,  340,    0
158429,19590309,  340,    0
158429,19590310,  110,    0
158429,19590311,  140,    0
158429,19590312,  120,    0
158429,19590313,  120,    0
158429,19590314,   90,    0
158429,19590315,  180,    0
158429,19590316,   90,    0
158429,19590317,   90,    0
158429,19590318,   90,    0
158429,19590319,  120,    0
158429,19590320,   90,    0
158429,19590321,  120,    0
158429,19590322,  140,    0
158429,19590323,  230,    0
158429,19590324,  340,    0
158429,19590325,  180,    0
158429,19590326,  290,    0
158429,19590327,  260,    0
158429,19590328,  170,    0
158429,19590329,  260,    0
158429,19590330,  130,    0
158429,19590331,  170,    0
158429,19590401,  200,    0
158429,19590402,  320,    0
158429,19590403,  210,    0
158429,19590404,  340,    0
158429,19590405,  310,    0
158429,19590406,  200,    0
158429,19590407,  220,    0
158429,19590408,  180,    0
158429,19590409,  180,    0
158429,19590410,  340,    0
158429,19590411,  270,    0
158429,19590412,  320,    0
158429,19590413,  190,    0
158429,19590414,  160,    0
158429,19590415,  160,    0
158429,19590416,  140,    0
158429,19590417,   90,    0
158429,19590418,   90,    0
158429,19590419,   20,    0
158429,19590420,  340,    0
158429,19590421,  300,    0
158429,19590422,  320,    0
158429,19590423,  110,    0
158429,19590424,  160,    0
158429,19590425,  170,    0
158429,19590426,  160,    0
158429,19590427,  150,    0
158429,19590428,  140,    0
158429,19590429,  140,    0
158429,19590430,  130,    0
158429,19590501,  300,    0
158429,19590502,  320,    0
158429,19590503,  240,    0
158429,19590504,  300,    0
158429,19590505,  280,    0
158429,19590506,  230,    0
158429,19590507,  250,    0
158429,19590508,  120,    0
158429,19590509,   90,    0
158429,19590510,   80,    0
158429,19590511,   90,    0
158429,19590512,  100,    0
158429,19590513,  290,    0
158429,19590514,   90,    0
158429,19590515,  110,    0
158429,19590516,  320,    0
158429,19590517,  320,    0
158429,19590518,  120,    0
158429,19590519,  100,    0
158429,19590520,   90,    0
158429,19590521,  330,    0
158429,19590522,  140,    0
158429,19590523,  230,    0
158429,19590524,  310,    0
158429,19590525,  160,    0
158429,19590526,  340,    0
158429,19590527,  330,    0
158429,19590528,  270,    0
158429,19590529,  250,    0
158429,19590530,  250,    0
158429,19590531,  250,    0
158429,19590601,  240,    0
158429,19590602,  270,    0
158429,19590603,  320,    0
158429,19590604,  180,    0
158429,19590605,  140,    0
158429,19590606,  130,    0
158429,19590607,  340,    0
158429,19590608,  200,    0
158429,19590609,  280,    0
158429,19590610,  180,    0
158429,19590611,  340,    0
158429,19590612,  340,    0
158429,19590613,  330,    0
158429,19590614,  230,    0
158429,19590615,  310,    0
158429,19590616,  310,    0
158429,19590617,  260,    0
158429,19590618,  300,    0
158429,19590619,  320,    0
158429,19590620,  340,    0
158429,19590621,  320,    0
158429,19590622,  100,    0
158429,19590623,  250,    0
158429,19590624,   90,    0
158429,19590625,  120,    0
158429,19590626,  170,    0
158429,19590627,  130,    0
158429,19590628,  210,    0
158429,19590629,  250,    0
158429,19590630,  230,    0
158429,19590701,  300,    0
158429,19590702,  250,    0
158429,19590703,  260,    0
158429,19590704,  290,    0
158429,19590705,  320,    0
158429,19590706,  200,    0
158429,19590707,  340,    0
158429,19590708,  270,    0
158429,19590709,  180,    0
158429,19590710,  340,    0
158429,19590711,  140,    0
158429,19590712,  200,    0
158429,19590713,  270,    0
158429,19590714,  270,    0
158429,19590715,  320,    0
158429,19590716,  290,    0
158429,19590717,   70,    0
158429,19590718,  130,    0
158429,19590719,   90,    0
158429,19590720,   50,    0
158429,19590721,  340,    0
158429,19590722,  330,    0
158429,19590723,  320,    0
158429,19590724,   30,    0
158429,19590725,  280,    0
158429,19590726,  320,    0
158429,19590727,   60,    0
158429,19590728,  180,    0
158429,19590729,  300,    0
158429,19590730,  110,    0
158429,19590731,  110,    0
158429,19590801,   20,    0
158429,19590802,  320,    0
158429,19590803,  320,    0
158429,19590804,  310,    0
158429,19590805,  360,    0
158429,19590806,  310,    0
158429,19590807,  270,    0
158429,19590808,  250,    0
158429,19590809,  110,    0
158429,19590810,   90,    0
158429,19590811,  120,    0
158429,19590812,  180,    0
158429,19590813,  340,    0
158429,19590814,  140,    0
158429,19590815,  110,    0
158429,19590816,  140,    0
158429,19590817,  340,    0
158429,19590818,  340,    0
158429,19590819,  310,    0
158429,19590820,  340,    0
158429,19590821,  340,    0
158429,19590822,  170,    0
158429,19590823,   80,    0
158429,19590824,  240,    0
158429,19590825,  280,    0
158429,19590826,  300,    0
158429,19590827,  320,    0
158429,19590828,  340,    0
158429,19590829,  340,    0
158429,19590830,  330,    0
158429,19590831,  320,    0
158429,19590901,  300,    0
158429,19590902,  350,    0
158429,19590903,  340,    0
158429,19590904,  310,    0
158429,19590905,  320,    0
158429,19590906,  310,    0
158429,19590907,  340,    0
158429,19590908,  300,    0
158429,19590909,  320,    0
158429,19590910,  290,    0
158429,19590911,  320,    0
158429,19590912,  290,    0
158429,19590913,  310,    0
158429,19590914,  330,    0
158429,19590915,  250,    0
158429,19590916,  340,    0
158429,19590917,  320,    0
158429,19590918,  320,    0
158429,19590919,  320,    0
158429,19590920,  310,    0
158429,19590921,  240,    0
158429,19590922,  330,    0
158429,19590923,  310,    0
158429,19590924,  320,    0
158429,19590925,  250,    0
158429,19590926,  170,    0
158429,19590927,  300,    0
158429,19590928,   70,    0
158429,19590929,  200,    0
158429,19590930,  250,    0
158429,19591001,  320,    0
158429,19591002,  200,    0
158429,19591003,    0,    0
158429,19591004,  100,    0
158429,19591005,  180,    0
158429,19591006,  120,    0
158429,19591007,  210,    0
158429,19591008,   90,    0
158429,19591009,  110,    0
158429,19591010,   90,    0
158429,19591011,  100,    0
158429,19591012,  340,    0
158429,19591013,  340,    0
158429,19591014,  300,    0
158429,19591015,  200,    0
158429,19591016,  200,    0
158429,19591017,  140,    0
158429,19591018,  160,    0
158429,19591019,  180,    0
158429,19591020,  230,    0
158429,19591021,  280,    0
158429,19591022,  300,    0
158429,19591023,  300,    0
158429,19591024,  220,    0
158429,19591025,  280,    0
158429,19591026,  220,    0
158429,19591027,  190,    0
158429,19591028,  220,    0
158429,19591029,    0,    0
158429,19591030,  190,    0
158429,19591031,   70,    0
158429,19591101,  230,    0
158429,19591102,  200,    0
158429,19591103,  250,    0
158429,19591104,  240,    0
158429,19591105,   50,    0
158429,19591106,  120,    0
158429,19591107,    0,    0
158429,19591108,    0,    0
158429,19591109,  190,    0
158429,19591110,  170,    0
158429,19591111,  160,    0
158429,19591112,  170,    0
158429,19591113,  160,    0
158429,19591114,  130,    0
158429,19591115,  110,    0
158429,19591116,  100,    0
158429,19591117,   90,    0
158429,19591118,  100,    0
158429,19591119,  160,    0
158429,19591120,  120,    0
158429,19591121,  160,    0
158429,19591122,  200,    0
158429,19591123,  230,    0
158429,19591124,  240,    0
158429,19591125,  250,    0
158429,19591126,  150,    0
158429,19591127,  160,    0
158429,19591128,  250,    0
158429,19591129,  190,    0
158429,19591130,  110,    0
158429,19591201,  100,    0
158429,19591202,  120,    0
158429,19591203,  170,    0
158429,19591204,  120,    0
158429,19591205,  110,    0
158429,19591206,  120,    0
158429,19591207,  110,    0
158429,19591208,  120,    0
158429,19591209,  100,    0
158429,19591210,   80,    0
158429,19591211,   90,    0
158429,19591212,  360,    0
158429,19591213,   40,    0
158429,19591214,  150,    0
158429,19591215,  180,    0
158429,19591216,  200,    0
158429,19591217,  200,    0
158429,19591218,  220,    0
158429,19591219,  250,    0
158429,19591220,  210,    0
158429,19591221,  230,    0
158429,19591222,  210,    0
158429,19591223,  160,    0
158429,19591224,  170,    0
158429,19591225,   80,    0
158429,19591226,  230,    0
158429,19591227,  250,    0
158429,19591228,  230,    0
158429,19591229,  360,    0
158429,19591230,  260,    0
158429,19591231,  230,    0
158429,19600101,  210,    0
158429,19600102,  100,    0
158429,19600103,  100,    0
158429,19600104,  180,    0
158429,19600105,  230,    0
158429,19600106,  340,    0
158429,19600107,  310,    0
158429,19600108,   50,    0
158429,19600109,   40,    0
158429,19600110,  290,    0
158429,19600111,   40,    0
158429,19600112,   30,    0
158429,19600113,   60,    0
158429,19600114,   50,    0
158429,19600115,   10,    0
158429,19600116,   60,    0
158429,19600117,  180,    0
158429,19600118,  250,    0
158429,19600119,  320,    0
158429,19600120,  220,    0
158429,19600121,   20,    0
158429,19600122,  170,    0
158429,19600123,  200,    0
158429,19600124,  200,    0
158429,19600125,  220,    0
158429,19600126,    0,    0
158429,19600127,  300,    0
158429,19600128,  120,    0
158429,19600129,  110,    0
158429,19600130,   90,    0
158429,19600131,   20,    0
158429,19600201,   90,    0
158429,19600202,  140,    0
158429,19600203,  170,    0
158429,19600204,  160,    0
158429,19600205,  160,    0
158429,19600206,   80,    0
158429,19600207,  300,    0
158429,19600208,  250,    0
158429,19600209,  240,    0
158429,19600210,  340,    0
158429,19600211,  270,    0
158429,19600212,  100,    0
158429,19600213,   50,    0
158429,19600214,  180,    0
158429,19600215,  240,    0
158429,19600216,  230,    0
158429,19600217,  260,    0
158429,19600218,    0,    0
158429,19600219,  140,    0
158429,19600220,  220,    0
158429,19600221,  250,    0
158429,19600222,  260,    0
158429,19600223,  100,    0
158429,19600224,  100,    0
158429,19600225,  100,    0
158429,19600226,  140,    0
158429,19600227,  160,    0
158429,19600228,  230,    0
158429,19600229,  120,    0
158429,19600301,  150,    0
158429,19600302,  200,    0
158429,19600303,  220,    0
158429,19600304,   90,    0
158429,19600305,  100,    0
158429,19600306,  120,    0
158429,19600307,  110,    0
158429,19600308,  120,    0
158429,19600309,  110,    0
158429,19600310,  110,    0
158429,19600311,  110,    0
158429,19600312,  150,    0
158429,19600313,   70,    0
158429,19600314,   60,    0
158429,19600315,   90,    0
158429,19600316,   60,    0
158429,19600317,   50,    0
158429,19600318,  330,    0
158429,19600319,   90,    0
158429,19600320,   90,    0
158429,19600321,  120,    0
158429,19600322,  130,    0
158429,19600323,  110,    0
158429,19600324,  130,    0
158429,19600325,  120,    0
158429,19600326,  120,    0
158429,19600327,   70,    0
158429,19600328,   90,    0
158429,19600329,   90,    0
158429,19600330,  320,    0
158429,19600331,  180,    0
158429,19600401,  250,    0
158429,19600402,  170,    0
158429,19600403,  110,    0
158429,19600404,   80,    0
158429,19600405,  140,    0
158429,19600406,  140,    0
158429,19600407,  130,    0
158429,19600408,  140,    0
158429,19600409,  110,    0
158429,19600410,  160,    0
158429,19600411,  230,    0
158429,19600412,  280,    0
158429,19600413,  230,    0
158429,19600414,  240,    0
158429,19600415,  250,    0
158429,19600416,  230,    0
158429,19600417,  340,    0
158429,19600418,   90,    0
158429,19600419,  100,    0
158429,19600420,  360,    0
158429,19600421,  320,    0
158429,19600422,  320,    0
158429,19600423,  320,    0
158429,19600424,  340,    0
158429,19600425,  340,    0
158429,19600426,  340,    0
158429,19600427,  330,    0
158429,19600428,  100,    0
158429,19600429,  330,    0
158429,19600430,  340,    0
158429,19600501,  350,    0
158429,19600502,  340,    0
158429,19600503,  320,    0
158429,19600504,  230,    0
158429,19600505,  270,    0
158429,19600506,  260,    0
158429,19600507,  140,    0
158429,19600508,  120,    0
158429,19600509,  100,    0
158429,19600510,  110,    0
158429,19600511,  100,    0
158429,19600512,  120,    0
158429,19600513,   90,    0
158429,19600514,  140,    0
158429,19600515,  160,    0
158429,19600516,   90,    0
158429,19600517,  110,    0
158429,19600518,   70,    0
158429,19600519,  330,    0
158429,19600520,  250,    0
158429,19600521,  240,    0
158429,19600522,  290,    0
158429,19600523,   20,    0
158429,19600524,  180,    0
158429,19600525,  260,    0
158429,19600526,   50,    0
158429,19600527,  140,    0
158429,19600528,  300,    0
158429,19600529,  320,    0
158429,19600530,  260,    0
158429,19600531,  250,    0
158429,19600601,  280,    0
158429,19600602,  360,    0
158429,19600603,  320,    0
158429,19600604,  290,    0
158429,19600605,  110,    0
158429,19600606,  250,    0
158429,19600607,  330,    0
158429,19600608,  260,    0
158429,19600609,  180,    0
158429,19600610,  210,    0
158429,19600611,  280,    0
158429,19600612,  290,    0
158429,19600613,  230,    0
158429,19600614,  220,    0
158429,19600615,  250,    0
158429,19600616,  250,    0
158429,19600617,  320,    0
158429,19600618,  310,    0
