EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 28-03-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 FG   : wind speed in 0.1 m/s
23-27 Q_FG : Quality code for FG (0='valid'; 1='suspect'; 9='missing')

This is the series of GERMANY, DUSSELDORF (SOUID: 115673)
See file sources.txt for more info.



 SOUID,    DATE,   FG, Q_FG
115673,19520804,   36,    0
115673,19520805,   30,    0
115673,19520806,   20,    0
115673,19520807,   40,    0
115673,19520808,   53,    0
115673,19520809,   50,    0
115673,19520810,   71,    0
115673,19520811,   41,    0
115673,19520812,   48,    0
115673,19520813,   28,    0
115673,19520814,   20,    0
115673,19520815,   17,    0
115673,19520816,   43,    0
115673,19520817,   34,    0
115673,19520818,   22,    0
115673,19520819,   17,    0
115673,19520820,   38,    0
115673,19520821,   61,    0
115673,19520822,   26,    0
115673,19520823,   13,    0
115673,19520824,    9,    0
115673,19520825,   14,    0
115673,19520826,   14,    0
115673,19520827,   57,    0
115673,19520828,   54,    0
115673,19520829,   18,    0
115673,19520830,   25,    0
115673,19520831,   31,    0
115673,19520901,   40,    0
115673,19520902,   35,    0
115673,19520903,   57,    0
115673,19520904,   28,    0
115673,19520905,   11,    0
115673,19520906,   25,    0
115673,19520907,   19,    0
115673,19520908,   17,    0
115673,19520909,   16,    0
115673,19520910,   30,    0
115673,19520911,   24,    0
115673,19520912,   29,    0
115673,19520913,   12,    0
115673,19520914,   31,    0
115673,19520915,   37,    0
115673,19520916,   34,    0
115673,19520917,   29,    0
115673,19520918,   28,    0
115673,19520919,   42,    0
115673,19520920,   36,    0
115673,19520921,   64,    0
115673,19520922,   47,    0
115673,19520923,   55,    0
115673,19520924,   55,    0
115673,19520925,   59,    0
115673,19520926,   84,    0
115673,19520927,   39,    0
115673,19520928,   53,    0
115673,19520929,   55,    0
115673,19520930,   55,    0
115673,19521001,   71,    0
115673,19521002,   52,    0
115673,19521003,   38,    0
115673,19521004,   29,    0
115673,19521005,   51,    0
115673,19521006,   54,    0
115673,19521007,   68,    0
115673,19521008,   41,    0
115673,19521009,   51,    0
115673,19521010,   40,    0
115673,19521011,   20,    0
115673,19521012,   12,    0
115673,19521013,   50,    0
115673,19521014,   45,    0
115673,19521015,   50,    0
115673,19521016,   38,    0
115673,19521017,   11,    0
115673,19521018,   18,    0
115673,19521019,   36,    0
115673,19521020,   40,    0
115673,19521021,   33,    0
115673,19521022,   30,    0
115673,19521023,   46,    0
115673,19521024,   51,    0
115673,19521025,   49,    0
115673,19521026,   48,    0
115673,19521027,   42,    0
115673,19521028,   60,    0
115673,19521029,   69,    0
115673,19521030,   49,    0
115673,19521031,   28,    0
115673,19521101,   34,    0
115673,19521102,   39,    0
115673,19521103,   45,    0
115673,19521104,   31,    0
115673,19521105,   50,    0
115673,19521106,   74,    0
115673,19521107,   97,    0
115673,19521108,   44,    0
115673,19521109,   51,    0
115673,19521110,   68,    0
115673,19521111,   59,    0
115673,19521112,   23,    0
115673,19521113,   12,    0
115673,19521114,   18,    0
115673,19521115,   18,    0
115673,19521116,   28,    0
115673,19521117,   16,    0
115673,19521118,   27,    0
115673,19521119,   49,    0
115673,19521120,   42,    0
115673,19521121,   72,    0
115673,19521122,   39,    0
115673,19521123,   43,    0
115673,19521124,   50,    0
115673,19521125,   21,    0
115673,19521126,   28,    0
115673,19521127,   18,    0
115673,19521128,   30,    0
115673,19521129,   26,    0
115673,19521130,   42,    0
115673,19521201,   59,    0
115673,19521202,   27,    0
115673,19521203,   61,    0
115673,19521204,   32,    0
115673,19521205,   19,    0
115673,19521206,    6,    0
115673,19521207,   12,    0
115673,19521208,   16,    0
115673,19521209,   12,    0
115673,19521210,   57,    0
115673,19521211,   60,    0
115673,19521212,   47,    0
115673,19521213,   51,    0
115673,19521214,   43,    0
115673,19521215,   48,    0
115673,19521216,   64,    0
115673,19521217,   62,    0
115673,19521218,   37,    0
115673,19521219,   45,    0
115673,19521220,   53,    0
115673,19521221,   75,    0
115673,19521222,   38,    0
115673,19521223,   35,    0
115673,19521224,   55,    0
115673,19521225,   46,    0
115673,19521226,   62,    0
115673,19521227,   37,    0
115673,19521228,   35,    0
115673,19521229,   26,    0
115673,19521230,   11,    0
115673,19521231,   67,    0
115673,19530101,   43,    0
115673,19530102,   42,    0
115673,19530103,   20,    0
115673,19530104,   39,    0
115673,19530105,   20,    0
115673,19530106,   34,    0
115673,19530107,   60,    0
115673,19530108,   28,    0
115673,19530109,   43,    0
115673,19530110,   31,    0
115673,19530111,   16,    0
115673,19530112,   10,    0
115673,19530113,   27,    0
115673,19530114,   22,    0
115673,19530115,   34,    0
115673,19530116,   26,    0
115673,19530117,   11,    0
115673,19530118,   16,    0
115673,19530119,   28,    0
115673,19530120,   19,    0
115673,19530121,   24,    0
115673,19530122,   31,    0
115673,19530123,   19,    0
115673,19530124,   33,    0
115673,19530125,   22,    0
115673,19530126,   19,    0
115673,19530127,   74,    0
115673,19530128,   76,    0
115673,19530129,   60,    0
115673,19530130,   46,    0
115673,19530131,   97,    0
115673,19530201,  106,    0
115673,19530202,   62,    0
115673,19530203,   36,    0
115673,19530204,   60,    0
115673,19530205,   45,    0
115673,19530206,   24,    0
115673,19530207,   29,    0
115673,19530208,   43,    0
115673,19530209,   73,    0
115673,19530210,   61,    0
115673,19530211,   50,    0
115673,19530212,   44,    0
115673,19530213,   43,    0
115673,19530214,   20,    0
115673,19530215,   35,    0
115673,19530216,   34,    0
115673,19530217,   35,    0
115673,19530218,   26,    0
115673,19530219,   38,    0
115673,19530220,   40,    0
115673,19530221,   63,    0
115673,19530222,   57,    0
115673,19530223,   50,    0
115673,19530224,   30,    0
115673,19530225,   15,    0
115673,19530226,   18,    0
115673,19530227,   19,    0
115673,19530228,   31,    0
115673,19530301,   23,    0
115673,19530302,   15,    0
115673,19530303,   21,    0
115673,19530304,   21,    0
115673,19530305,   21,    0
115673,19530306,    9,    0
115673,19530307,   57,    0
115673,19530308,   28,    0
115673,19530309,   41,    0
115673,19530310,   25,    0
115673,19530311,   59,    0
115673,19530312,   25,    0
115673,19530313,   27,    0
115673,19530314,   46,    0
115673,19530315,   27,    0
115673,19530316,   14,    0
115673,19530317,   22,    0
115673,19530318,   28,    0
115673,19530319,   11,    0
115673,19530320,   11,    0
115673,19530321,   33,    0
115673,19530322,   21,    0
115673,19530323,   20,    0
115673,19530324,   18,    0
115673,19530325,   10,    0
115673,19530326,   35,    0
115673,19530327,   40,    0
115673,19530328,   56,    0
115673,19530329,   77,    0
115673,19530330,   80,    0
115673,19530331,   66,    0
115673,19530401,   54,    0
115673,19530402,   55,    0
115673,19530403,   65,    0
115673,19530404,   44,    0
115673,19530405,   53,    0
115673,19530406,   59,    0
115673,19530407,   50,    0
115673,19530408,   28,    0
115673,19530409,   36,    0
115673,19530410,   56,    0
115673,19530411,   28,    0
115673,19530412,   48,    0
115673,19530413,   46,    0
115673,19530414,   27,    0
115673,19530415,   26,    0
115673,19530416,   24,    0
115673,19530417,   21,    0
115673,19530418,   30,    0
115673,19530419,   49,    0
115673,19530420,   36,    0
115673,19530421,   27,    0
115673,19530422,   35,    0
115673,19530423,   24,    0
115673,19530424,   23,    0
115673,19530425,   28,    0
115673,19530426,   30,    0
115673,19530427,   36,    0
115673,19530428,   61,    0
115673,19530429,   54,    0
115673,19530430,   50,    0
115673,19530501,   31,    0
115673,19530502,   28,    0
115673,19530503,   46,    0
115673,19530504,   46,    0
115673,19530505,   52,    0
115673,19530506,   61,    0
115673,19530507,   28,    0
115673,19530508,   30,    0
115673,19530509,   50,    0
115673,19530510,   33,    0
115673,19530511,   26,    0
115673,19530512,   40,    0
115673,19530513,   31,    0
115673,19530514,   41,    0
115673,19530515,   50,    0
115673,19530516,   53,    0
115673,19530517,   35,    0
115673,19530518,   27,    0
115673,19530519,   41,    0
115673,19530520,   22,    0
115673,19530521,   22,    0
115673,19530522,   22,    0
115673,19530523,   16,    0
115673,19530524,   20,    0
115673,19530525,   35,    0
115673,19530526,   52,    0
115673,19530527,   48,    0
115673,19530528,   62,    0
115673,19530529,   42,    0
115673,19530530,   44,    0
115673,19530531,   43,    0
115673,19530601,   53,    0
115673,19530602,   52,    0
115673,19530603,   48,    0
115673,19530604,   33,    0
115673,19530605,   28,    0
115673,19530606,   43,    0
115673,19530607,   44,    0
115673,19530608,   33,    0
115673,19530609,   53,    0
115673,19530610,   43,    0
115673,19530611,   34,    0
115673,19530612,   17,    0
115673,19530613,   17,    0
115673,19530614,   19,    0
115673,19530615,   30,    0
115673,19530616,   29,    0
115673,19530617,   21,    0
115673,19530618,   23,    0
115673,19530619,   31,    0
115673,19530620,   23,    0
115673,19530621,   20,    0
115673,19530622,   26,    0
115673,19530623,   19,    0
115673,19530624,    9,    0
115673,19530625,   32,    0
115673,19530626,   36,    0
115673,19530627,   32,    0
115673,19530628,   42,    0
115673,19530629,   30,    0
115673,19530630,   20,    0
115673,19530701,   21,    0
115673,19530702,   14,    0
115673,19530703,   17,    0
115673,19530704,   33,    0
115673,19530705,   27,    0
115673,19530706,   49,    0
115673,19530707,   55,    0
115673,19530708,   55,    0
115673,19530709,   50,    0
115673,19530710,   36,    0
115673,19530711,   31,    0
115673,19530712,   45,    0
115673,19530713,   57,    0
115673,19530714,   65,    0
115673,19530715,   57,    0
115673,19530716,   35,    0
115673,19530717,   37,    0
115673,19530718,   32,    0
115673,19530719,   41,    0
115673,19530720,   40,    0
115673,19530721,   43,    0
115673,19530722,   45,    0
115673,19530723,   41,    0
115673,19530724,   31,    0
115673,19530725,   38,    0
115673,19530726,   39,    0
115673,19530727,   43,    0
115673,19530728,   47,    0
115673,19530729,   25,    0
115673,19530730,   29,    0
115673,19530731,   44,    0
115673,19530801,   33,    0
115673,19530802,   26,    0
115673,19530803,   16,    0
115673,19530804,   38,    0
115673,19530805,   47,    0
115673,19530806,   48,    0
115673,19530807,   22,    0
115673,19530808,   25,    0
115673,19530809,   18,    0
115673,19530810,   19,    0
115673,19530811,   31,    0
115673,19530812,   36,    0
115673,19530813,   37,    0
115673,19530814,   14,    0
115673,19530815,   20,    0
115673,19530816,   43,    0
115673,19530817,   21,    0
115673,19530818,   37,    0
115673,19530819,   29,    0
115673,19530820,   40,    0
115673,19530821,   48,    0
115673,19530822,   60,    0
115673,19530823,   54,    0
115673,19530824,   54,    0
115673,19530825,   58,    0
115673,19530826,   32,    0
115673,19530827,   28,    0
115673,19530828,   26,    0
115673,19530829,   35,    0
115673,19530830,   53,    0
115673,19530831,   48,    0
115673,19530901,   27,    0
115673,19530902,   50,    0
115673,19530903,   63,    0
115673,19530904,   37,    0
115673,19530905,   14,    0
115673,19530906,   34,    0
115673,19530907,   21,    0
115673,19530908,   12,    0
115673,19530909,   34,    0
115673,19530910,   61,    0
115673,19530911,   41,    0
115673,19530912,   73,    0
115673,19530913,   41,    0
115673,19530914,   26,    0
115673,19530915,   53,    0
115673,19530916,   42,    0
115673,19530917,   42,    0
115673,19530918,   19,    0
115673,19530919,   19,    0
115673,19530920,   40,    0
115673,19530921,   58,    0
115673,19530922,   78,    0
115673,19530923,   67,    0
115673,19530924,   38,    0
115673,19530925,   25,    0
115673,19530926,   12,    0
115673,19530927,   25,    0
115673,19530928,   38,    0
115673,19530929,   28,    0
115673,19530930,   45,    0
115673,19531001,   39,    0
