EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 26-04-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 FX   : daily Wind gust in 0.1 m/s
23-27 Q_FX : quality code for FX (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, MUENCHEN (STAID: 52).
Blended and updated with sources: 115787 910865 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   FX, Q_FX
115787,19700405,-9999,    9
115787,19700406,-9999,    9
115787,19700407,-9999,    9
115787,19700408,-9999,    9
115787,19700409,-9999,    9
115787,19700410,-9999,    9
115787,19700411,-9999,    9
115787,19700412,-9999,    9
115787,19700413,-9999,    9
115787,19700414,-9999,    9
115787,19700415,-9999,    9
115787,19700416,-9999,    9
115787,19700417,-9999,    9
115787,19700418,-9999,    9
115787,19700419,-9999,    9
115787,19700420,-9999,    9
115787,19700421,-9999,    9
115787,19700422,-9999,    9
115787,19700423,-9999,    9
115787,19700424,-9999,    9
115787,19700425,-9999,    9
115787,19700426,-9999,    9
115787,19700427,-9999,    9
115787,19700428,-9999,    9
115787,19700429,-9999,    9
115787,19700430,-9999,    9
115787,19700501,-9999,    9
115787,19700502,-9999,    9
115787,19700503,-9999,    9
115787,19700504,-9999,    9
115787,19700505,-9999,    9
115787,19700506,-9999,    9
115787,19700507,-9999,    9
115787,19700508,-9999,    9
115787,19700509,-9999,    9
115787,19700510,-9999,    9
115787,19700511,-9999,    9
115787,19700512,-9999,    9
115787,19700513,-9999,    9
115787,19700514,-9999,    9
115787,19700515,-9999,    9
115787,19700516,-9999,    9
115787,19700517,-9999,    9
115787,19700518,-9999,    9
115787,19700519,-9999,    9
115787,19700520,-9999,    9
115787,19700521,-9999,    9
115787,19700522,-9999,    9
115787,19700523,-9999,    9
115787,19700524,-9999,    9
115787,19700525,-9999,    9
115787,19700526,-9999,    9
115787,19700527,-9999,    9
115787,19700528,-9999,    9
115787,19700529,-9999,    9
115787,19700530,-9999,    9
115787,19700531,-9999,    9
115787,19700601,-9999,    9
115787,19700602,-9999,    9
115787,19700603,-9999,    9
115787,19700604,-9999,    9
115787,19700605,-9999,    9
115787,19700606,-9999,    9
115787,19700607,-9999,    9
115787,19700608,-9999,    9
115787,19700609,-9999,    9
115787,19700610,-9999,    9
115787,19700611,-9999,    9
115787,19700612,-9999,    9
115787,19700613,-9999,    9
115787,19700614,-9999,    9
115787,19700615,-9999,    9
115787,19700616,-9999,    9
115787,19700617,-9999,    9
115787,19700618,-9999,    9
115787,19700619,-9999,    9
115787,19700620,-9999,    9
115787,19700621,-9999,    9
115787,19700622,-9999,    9
115787,19700623,-9999,    9
115787,19700624,-9999,    9
115787,19700625,-9999,    9
115787,19700626,-9999,    9
115787,19700627,-9999,    9
115787,19700628,-9999,    9
115787,19700629,-9999,    9
115787,19700630,-9999,    9
115787,19700701,-9999,    9
115787,19700702,-9999,    9
115787,19700703,-9999,    9
115787,19700704,-9999,    9
115787,19700705,-9999,    9
115787,19700706,-9999,    9
115787,19700707,-9999,    9
115787,19700708,-9999,    9
115787,19700709,-9999,    9
115787,19700710,-9999,    9
115787,19700711,-9999,    9
115787,19700712,-9999,    9
115787,19700713,-9999,    9
115787,19700714,-9999,    9
115787,19700715,-9999,    9
115787,19700716,-9999,    9
115787,19700717,-9999,    9
115787,19700718,-9999,    9
115787,19700719,-9999,    9
115787,19700720,-9999,    9
115787,19700721,-9999,    9
115787,19700722,-9999,    9
115787,19700723,-9999,    9
115787,19700724,-9999,    9
115787,19700725,-9999,    9
115787,19700726,-9999,    9
115787,19700727,-9999,    9
115787,19700728,-9999,    9
115787,19700729,-9999,    9
115787,19700730,-9999,    9
115787,19700731,-9999,    9
115787,19700801,-9999,    9
115787,19700802,-9999,    9
115787,19700803,-9999,    9
115787,19700804,-9999,    9
115787,19700805,-9999,    9
115787,19700806,-9999,    9
115787,19700807,-9999,    9
115787,19700808,-9999,    9
115787,19700809,-9999,    9
115787,19700810,-9999,    9
115787,19700811,-9999,    9
115787,19700812,-9999,    9
115787,19700813,-9999,    9
115787,19700814,-9999,    9
115787,19700815,-9999,    9
115787,19700816,-9999,    9
115787,19700817,-9999,    9
115787,19700818,-9999,    9
115787,19700819,-9999,    9
115787,19700820,-9999,    9
115787,19700821,-9999,    9
115787,19700822,-9999,    9
115787,19700823,-9999,    9
115787,19700824,-9999,    9
115787,19700825,-9999,    9
115787,19700826,-9999,    9
115787,19700827,-9999,    9
115787,19700828,-9999,    9
115787,19700829,-9999,    9
115787,19700830,-9999,    9
115787,19700831,-9999,    9
115787,19700901,-9999,    9
115787,19700902,-9999,    9
115787,19700903,-9999,    9
115787,19700904,-9999,    9
115787,19700905,-9999,    9
115787,19700906,-9999,    9
115787,19700907,-9999,    9
115787,19700908,-9999,    9
115787,19700909,-9999,    9
115787,19700910,-9999,    9
115787,19700911,-9999,    9
115787,19700912,-9999,    9
115787,19700913,-9999,    9
115787,19700914,-9999,    9
115787,19700915,-9999,    9
115787,19700916,-9999,    9
115787,19700917,-9999,    9
115787,19700918,-9999,    9
115787,19700919,-9999,    9
115787,19700920,-9999,    9
115787,19700921,-9999,    9
115787,19700922,-9999,    9
115787,19700923,-9999,    9
115787,19700924,-9999,    9
115787,19700925,-9999,    9
115787,19700926,-9999,    9
115787,19700927,-9999,    9
115787,19700928,-9999,    9
115787,19700929,-9999,    9
115787,19700930,-9999,    9
115787,19701001,-9999,    9
115787,19701002,-9999,    9
115787,19701003,-9999,    9
115787,19701004,-9999,    9
115787,19701005,-9999,    9
115787,19701006,-9999,    9
115787,19701007,-9999,    9
115787,19701008,-9999,    9
115787,19701009,-9999,    9
115787,19701010,-9999,    9
115787,19701011,-9999,    9
115787,19701012,-9999,    9
115787,19701013,-9999,    9
115787,19701014,-9999,    9
115787,19701015,-9999,    9
115787,19701016,-9999,    9
115787,19701017,-9999,    9
115787,19701018,-9999,    9
115787,19701019,-9999,    9
115787,19701020,-9999,    9
115787,19701021,-9999,    9
115787,19701022,-9999,    9
115787,19701023,-9999,    9
115787,19701024,-9999,    9
115787,19701025,-9999,    9
115787,19701026,-9999,    9
115787,19701027,-9999,    9
115787,19701028,-9999,    9
115787,19701029,-9999,    9
115787,19701030,-9999,    9
115787,19701031,-9999,    9
115787,19701101,-9999,    9
115787,19701102,-9999,    9
115787,19701103,-9999,    9
115787,19701104,-9999,    9
115787,19701105,-9999,    9
115787,19701106,-9999,    9
115787,19701107,-9999,    9
115787,19701108,-9999,    9
115787,19701109,-9999,    9
115787,19701110,-9999,    9
115787,19701111,-9999,    9
115787,19701112,-9999,    9
115787,19701113,-9999,    9
115787,19701114,-9999,    9
115787,19701115,-9999,    9
115787,19701116,-9999,    9
115787,19701117,-9999,    9
115787,19701118,-9999,    9
115787,19701119,-9999,    9
115787,19701120,-9999,    9
115787,19701121,-9999,    9
115787,19701122,-9999,    9
115787,19701123,-9999,    9
115787,19701124,-9999,    9
115787,19701125,-9999,    9
115787,19701126,-9999,    9
115787,19701127,-9999,    9
115787,19701128,-9999,    9
115787,19701129,-9999,    9
115787,19701130,-9999,    9
115787,19701201,-9999,    9
115787,19701202,-9999,    9
115787,19701203,-9999,    9
115787,19701204,-9999,    9
115787,19701205,-9999,    9
115787,19701206,-9999,    9
115787,19701207,-9999,    9
115787,19701208,-9999,    9
115787,19701209,-9999,    9
115787,19701210,-9999,    9
115787,19701211,-9999,    9
115787,19701212,-9999,    9
115787,19701213,-9999,    9
115787,19701214,-9999,    9
115787,19701215,-9999,    9
115787,19701216,-9999,    9
115787,19701217,-9999,    9
115787,19701218,-9999,    9
115787,19701219,-9999,    9
115787,19701220,-9999,    9
115787,19701221,-9999,    9
115787,19701222,-9999,    9
115787,19701223,-9999,    9
115787,19701224,-9999,    9
115787,19701225,-9999,    9
115787,19701226,-9999,    9
115787,19701227,-9999,    9
115787,19701228,-9999,    9
115787,19701229,-9999,    9
115787,19701230,-9999,    9
115787,19701231,-9999,    9
115787,19710101,-9999,    9
115787,19710102,-9999,    9
115787,19710103,-9999,    9
115787,19710104,-9999,    9
115787,19710105,-9999,    9
115787,19710106,-9999,    9
115787,19710107,-9999,    9
115787,19710108,-9999,    9
115787,19710109,-9999,    9
115787,19710110,-9999,    9
115787,19710111,-9999,    9
115787,19710112,-9999,    9
115787,19710113,-9999,    9
115787,19710114,-9999,    9
115787,19710115,-9999,    9
115787,19710116,-9999,    9
115787,19710117,-9999,    9
115787,19710118,-9999,    9
115787,19710119,-9999,    9
115787,19710120,-9999,    9
115787,19710121,-9999,    9
115787,19710122,-9999,    9
115787,19710123,-9999,    9
115787,19710124,-9999,    9
115787,19710125,-9999,    9
115787,19710126,-9999,    9
115787,19710127,-9999,    9
115787,19710128,-9999,    9
115787,19710129,-9999,    9
115787,19710130,-9999,    9
115787,19710131,-9999,    9
115787,19710201,-9999,    9
115787,19710202,-9999,    9
115787,19710203,-9999,    9
115787,19710204,-9999,    9
115787,19710205,-9999,    9
115787,19710206,-9999,    9
115787,19710207,-9999,    9
115787,19710208,-9999,    9
115787,19710209,-9999,    9
115787,19710210,-9999,    9
115787,19710211,-9999,    9
115787,19710212,-9999,    9
115787,19710213,-9999,    9
115787,19710214,-9999,    9
115787,19710215,-9999,    9
115787,19710216,-9999,    9
115787,19710217,-9999,    9
115787,19710218,-9999,    9
115787,19710219,-9999,    9
115787,19710220,-9999,    9
115787,19710221,-9999,    9
115787,19710222,-9999,    9
115787,19710223,-9999,    9
115787,19710224,-9999,    9
115787,19710225,-9999,    9
115787,19710226,-9999,    9
115787,19710227,-9999,    9
115787,19710228,-9999,    9
115787,19710301,-9999,    9
115787,19710302,-9999,    9
115787,19710303,-9999,    9
115787,19710304,-9999,    9
115787,19710305,-9999,    9
115787,19710306,-9999,    9
115787,19710307,-9999,    9
115787,19710308,-9999,    9
115787,19710309,-9999,    9
115787,19710310,-9999,    9
115787,19710311,-9999,    9
115787,19710312,-9999,    9
115787,19710313,-9999,    9
115787,19710314,-9999,    9
115787,19710315,-9999,    9
115787,19710316,-9999,    9
115787,19710317,-9999,    9
115787,19710318,-9999,    9
115787,19710319,-9999,    9
115787,19710320,-9999,    9
115787,19710321,-9999,    9
115787,19710322,-9999,    9
115787,19710323,-9999,    9
115787,19710324,-9999,    9
115787,19710325,-9999,    9
115787,19710326,-9999,    9
115787,19710327,-9999,    9
115787,19710328,-9999,    9
115787,19710329,-9999,    9
115787,19710330,-9999,    9
115787,19710331,-9999,    9
115787,19710401,-9999,    9
115787,19710402,-9999,    9
115787,19710403,-9999,    9
115787,19710404,-9999,    9
115787,19710405,-9999,    9
115787,19710406,-9999,    9
115787,19710407,-9999,    9
115787,19710408,-9999,    9
115787,19710409,-9999,    9
115787,19710410,-9999,    9
115787,19710411,-9999,    9
115787,19710412,-9999,    9
115787,19710413,-9999,    9
115787,19710414,-9999,    9
115787,19710415,-9999,    9
115787,19710416,-9999,    9
115787,19710417,-9999,    9
115787,19710418,-9999,    9
115787,19710419,-9999,    9
115787,19710420,-9999,    9
115787,19710421,-9999,    9
115787,19710422,-9999,    9
115787,19710423,-9999,    9
115787,19710424,-9999,    9
115787,19710425,-9999,    9
115787,19710426,-9999,    9
115787,19710427,-9999,    9
115787,19710428,-9999,    9
115787,19710429,-9999,    9
115787,19710430,-9999,    9
115787,19710501,-9999,    9
115787,19710502,-9999,    9
115787,19710503,-9999,    9
115787,19710504,-9999,    9
115787,19710505,-9999,    9
115787,19710506,-9999,    9
115787,19710507,-9999,    9
115787,19710508,-9999,    9
115787,19710509,-9999,    9
115787,19710510,-9999,    9
115787,19710511,-9999,    9
115787,19710512,-9999,    9
115787,19710513,-9999,    9
115787,19710514,-9999,    9
115787,19710515,-9999,    9
115787,19710516,-9999,    9
115787,19710517,-9999,    9
115787,19710518,-9999,    9
115787,19710519,-9999,    9
115787,19710520,-9999,    9
115787,19710521,-9999,    9
115787,19710522,-9999,    9
115787,19710523,-9999,    9
115787,19710524,-9999,    9
115787,19710525,-9999,    9
115787,19710526,-9999,    9
115787,19710527,-9999,    9
115787,19710528,-9999,    9
115787,19710529,-9999,    9
115787,19710530,-9999,    9
115787,19710531,-9999,    9
115787,19710601,-9999,    9
115787,19710602,-9999,    9
115787,19710603,-9999,    9
115787,19710604,-9999,    9
115787,19710605,-9999,    9
115787,19710606,-9999,    9
115787,19710607,-9999,    9
115787,19710608,-9999,    9
115787,19710609,-9999,    9
115787,19710610,-9999,    9
115787,19710611,-9999,    9
115787,19710612,-9999,    9
115787,19710613,-9999,    9
115787,19710614,-9999,    9
115787,19710615,-9999,    9
115787,19710616,-9999,    9
115787,19710617,-9999,    9
115787,19710618,-9999,    9
115787,19710619,-9999,    9
115787,19710620,-9999,    9
115787,19710621,-9999,    9
115787,19710622,-9999,    9
115787,19710623,-9999,    9
115787,19710624,-9999,    9
115787,19710625,-9999,    9
115787,19710626,-9999,    9
115787,19710627,-9999,    9
115787,19710628,-9999,    9
115787,19710629,-9999,    9
115787,19710630,-9999,    9
115787,19710701,-9999,    9
115787,19710702,-9999,    9
115787,19710703,-9999,    9
115787,19710704,-9999,    9
115787,19710705,-9999,    9
115787,19710706,-9999,    9
115787,19710707,-9999,    9
115787,19710708,-9999,    9
115787,19710709,-9999,    9
115787,19710710,-9999,    9
115787,19710711,-9999,    9
115787,19710712,-9999,    9
115787,19710713,-9999,    9
115787,19710714,-9999,    9
115787,19710715,-9999,    9
115787,19710716,-9999,    9
115787,19710717,-9999,    9
115787,19710718,-9999,    9
115787,19710719,-9999,    9
115787,19710720,-9999,    9
115787,19710721,-9999,    9
115787,19710722,-9999,    9
115787,19710723,-9999,    9
115787,19710724,-9999,    9
115787,19710725,-9999,    9
115787,19710726,-9999,    9
115787,19710727,-9999,    9
115787,19710728,-9999,    9
115787,19710729,-9999,    9
115787,19710730,-9999,    9
115787,19710731,-9999,    9
115787,19710801,-9999,    9
115787,19710802,-9999,    9
115787,19710803,-9999,    9
115787,19710804,-9999,    9
115787,19710805,-9999,    9
115787,19710806,-9999,    9
115787,19710807,-9999,    9
115787,19710808,-9999,    9
115787,19710809,-9999,    9
115787,19710810,-9999,    9
115787,19710811,-9999,    9
115787,19710812,-9999,    9
115787,19710813,-9999,    9
115787,19710814,-9999,    9
115787,19710815,-9999,    9
115787,19710816,-9999,    9
115787,19710817,-9999,    9
115787,19710818,-9999,    9
115787,19710819,-9999,    9
115787,19710820,-9999,    9
115787,19710821,-9999,    9
115787,19710822,-9999,    9
115787,19710823,-9999,    9
115787,19710824,-9999,    9
115787,19710825,-9999,    9
115787,19710826,-9999,    9
115787,19710827,-9999,    9
115787,19710828,-9999,    9
115787,19710829,-9999,    9
115787,19710830,-9999,    9
115787,19710831,-9999,    9
115787,19710901,-9999,    9
115787,19710902,-9999,    9
115787,19710903,-9999,    9
115787,19710904,-9999,    9
115787,19710905,-9999,    9
115787,19710906,-9999,    9
115787,19710907,-9999,    9
115787,19710908,-9999,    9
115787,19710909,-9999,    9
115787,19710910,-9999,    9
115787,19710911,-9999,    9
115787,19710912,-9999,    9
115787,19710913,-9999,    9
115787,19710914,-9999,    9
115787,19710915,-9999,    9
115787,19710916,-9999,    9
115787,19710917,-9999,    9
115787,19710918,-9999,    9
115787,19710919,-9999,    9
115787,19710920,-9999,    9
115787,19710921,-9999,    9
115787,19710922,-9999,    9
115787,19710923,-9999,    9
115787,19710924,-9999,    9
115787,19710925,-9999,    9
115787,19710926,-9999,    9
115787,19710927,-9999,    9
115787,19710928,-9999,    9
115787,19710929,-9999,    9
115787,19710930,-9999,    9
115787,19711001,-9999,    9
115787,19711002,-9999,    9
115787,19711003,-9999,    9
115787,19711004,-9999,    9
115787,19711005,-9999,    9
115787,19711006,-9999,    9
115787,19711007,-9999,    9
115787,19711008,-9999,    9
115787,19711009,-9999,    9
115787,19711010,-9999,    9
115787,19711011,-9999,    9
115787,19711012,-9999,    9
115787,19711013,-9999,    9
115787,19711014,-9999,    9
115787,19711015,-9999,    9
115787,19711016,-9999,    9
115787,19711017,-9999,    9
115787,19711018,-9999,    9
115787,19711019,-9999,    9
115787,19711020,-9999,    9
115787,19711021,-9999,    9
115787,19711022,-9999,    9
115787,19711023,-9999,    9
115787,19711024,-9999,    9
115787,19711025,-9999,    9
115787,19711026,-9999,    9
115787,19711027,-9999,    9
115787,19711028,-9999,    9
115787,19711029,-9999,    9
115787,19711030,-9999,    9
115787,19711031,-9999,    9
115787,19711101,-9999,    9
115787,19711102,-9999,    9
115787,19711103,-9999,    9
115787,19711104,-9999,    9
115787,19711105,-9999,    9
115787,19711106,-9999,    9
115787,19711107,-9999,    9
115787,19711108,-9999,    9
115787,19711109,-9999,    9
115787,19711110,-9999,    9
115787,19711111,-9999,    9
115787,19711112,-9999,    9
115787,19711113,-9999,    9
115787,19711114,-9999,    9
115787,19711115,-9999,    9
115787,19711116,-9999,    9
115787,19711117,-9999,    9
115787,19711118,-9999,    9
115787,19711119,-9999,    9
115787,19711120,-9999,    9
115787,19711121,-9999,    9
115787,19711122,-9999,    9
115787,19711123,-9999,    9
115787,19711124,-9999,    9
115787,19711125,-9999,    9
115787,19711126,-9999,    9
115787,19711127,-9999,    9
115787,19711128,-9999,    9
115787,19711129,-9999,    9
115787,19711130,-9999,    9
115787,19711201,-9999,    9
115787,19711202,-9999,    9
115787,19711203,-9999,    9
115787,19711204,-9999,    9
115787,19711205,-9999,    9
115787,19711206,-9999,    9
115787,19711207,-9999,    9
115787,19711208,-9999,    9
115787,19711209,-9999,    9
115787,19711210,-9999,    9
115787,19711211,-9999,    9
115787,19711212,-9999,    9
115787,19711213,-9999,    9
115787,19711214,-9999,    9
115787,19711215,-9999,    9
115787,19711216,-9999,    9
115787,19711217,-9999,    9
115787,19711218,-9999,    9
115787,19711219,-9999,    9
115787,19711220,-9999,    9
115787,19711221,-9999,    9
115787,19711222,-9999,    9
115787,19711223,-9999,    9
115787,19711224,-9999,    9
115787,19711225,-9999,    9
115787,19711226,-9999,    9
115787,19711227,-9999,    9
115787,19711228,-9999,    9
115787,19711229,-9999,    9
115787,19711230,-9999,    9
115787,19711231,-9999,    9
115787,19720101,-9999,    9
115787,19720102,-9999,    9
115787,19720103,-9999,    9
115787,19720104,-9999,    9
115787,19720105,-9999,    9
115787,19720106,-9999,    9
115787,19720107,-9999,    9
115787,19720108,-9999,    9
115787,19720109,-9999,    9
115787,19720110,-9999,    9
115787,19720111,-9999,    9
115787,19720112,-9999,    9
115787,19720113,-9999,    9
115787,19720114,-9999,    9
115787,19720115,-9999,    9
115787,19720116,-9999,    9
115787,19720117,-9999,    9
115787,19720118,-9999,    9
115787,19720119,-9999,    9
115787,19720120,-9999,    9
115787,19720121,-9999,    9
115787,19720122,-9999,    9
115787,19720123,-9999,    9
115787,19720124,-9999,    9
115787,19720125,-9999,    9
115787,19720126,-9999,    9
115787,19720127,-9999,    9
115787,19720128,-9999,    9
115787,19720129,-9999,    9
115787,19720130,-9999,    9
115787,19720131,-9999,    9
115787,19720201,-9999,    9
115787,19720202,-9999,    9
115787,19720203,-9999,    9
115787,19720204,-9999,    9
115787,19720205,-9999,    9
115787,19720206,-9999,    9
115787,19720207,-9999,    9
115787,19720208,-9999,    9
115787,19720209,-9999,    9
115787,19720210,-9999,    9
115787,19720211,-9999,    9
115787,19720212,-9999,    9
115787,19720213,-9999,    9
115787,19720214,-9999,    9
115787,19720215,-9999,    9
115787,19720216,-9999,    9
115787,19720217,-9999,    9
115787,19720218,-9999,    9
115787,19720219,-9999,    9
115787,19720220,-9999,    9
115787,19720221,-9999,    9
115787,19720222,-9999,    9
115787,19720223,-9999,    9
115787,19720224,-9999,    9
115787,19720225,-9999,    9
115787,19720226,-9999,    9
115787,19720227,-9999,    9
115787,19720228,-9999,    9
115787,19720229,-9999,    9
115787,19720301,-9999,    9
115787,19720302,-9999,    9
115787,19720303,-9999,    9
115787,19720304,-9999,    9
115787,19720305,-9999,    9
115787,19720306,-9999,    9
115787,19720307,-9999,    9
115787,19720308,-9999,    9
115787,19720309,-9999,    9
115787,19720310,-9999,    9
115787,19720311,-9999,    9
115787,19720312,-9999,    9
115787,19720313,-9999,    9
115787,19720314,-9999,    9
115787,19720315,-9999,    9
115787,19720316,-9999,    9
115787,19720317,-9999,    9
115787,19720318,-9999,    9
115787,19720319,-9999,    9
115787,19720320,-9999,    9
115787,19720321,-9999,    9
115787,19720322,-9999,    9
115787,19720323,-9999,    9
115787,19720324,-9999,    9
115787,19720325,-9999,    9
115787,19720326,-9999,    9
115787,19720327,-9999,    9
115787,19720328,-9999,    9
115787,19720329,-9999,    9
115787,19720330,-9999,    9
115787,19720331,-9999,    9
115787,19720401,-9999,    9
115787,19720402,-9999,    9
115787,19720403,-9999,    9
115787,19720404,-9999,    9
115787,19720405,-9999,    9
115787,19720406,-9999,    9
115787,19720407,-9999,    9
115787,19720408,-9999,    9
115787,19720409,-9999,    9
115787,19720410,-9999,    9
115787,19720411,-9999,    9
115787,19720412,-9999,    9
115787,19720413,-9999,    9
115787,19720414,-9999,    9
115787,19720415,-9999,    9
115787,19720416,-9999,    9
115787,19720417,-9999,    9
115787,19720418,-9999,    9
115787,19720419,-9999,    9
115787,19720420,-9999,    9
115787,19720421,-9999,    9
115787,19720422,-9999,    9
115787,19720423,-9999,    9
115787,19720424,-9999,    9
115787,19720425,-9999,    9
115787,19720426,-9999,    9
115787,19720427,-9999,    9
115787,19720428,-9999,    9
115787,19720429,-9999,    9
115787,19720430,-9999,    9
115787,19720501,-9999,    9
115787,19720502,-9999,    9
115787,19720503,-9999,    9
115787,19720504,-9999,    9
115787,19720505,-9999,    9
115787,19720506,-9999,    9
115787,19720507,-9999,    9
115787,19720508,-9999,    9
115787,19720509,-9999,    9
115787,19720510,-9999,    9
115787,19720511,-9999,    9
115787,19720512,-9999,    9
115787,19720513,-9999,    9
115787,19720514,-9999,    9
115787,19720515,-9999,    9
115787,19720516,-9999,    9
115787,19720517,-9999,    9
115787,19720518,-9999,    9
115787,19720519,-9999,    9
115787,19720520,-9999,    9
115787,19720521,-9999,    9
115787,19720522,-9999,    9
115787,19720523,-9999,    9
115787,19720524,-9999,    9
115787,19720525,-9999,    9
115787,19720526,-9999,    9
115787,19720527,-9999,    9
115787,19720528,-9999,    9
115787,19720529,-9999,    9
115787,19720530,-9999,    9
115787,19720531,-9999,    9
115787,19720601,-9999,    9
115787,19720602,-9999,    9
115787,19720603,-9999,    9
115787,19720604,-9999,    9
115787,19720605,-9999,    9
115787,19720606,-9999,    9
115787,19720607,-9999,    9
115787,19720608,-9999,    9
115787,19720609,-9999,    9
115787,19720610,-9999,    9
115787,19720611,-9999,    9
115787,19720612,-9999,    9
115787,19720613,-9999,    9
115787,19720614,-9999,    9
115787,19720615,-9999,    9
115787,19720616,-9999,    9
115787,19720617,-9999,    9
115787,19720618,-9999,    9
115787,19720619,-9999,    9
115787,19720620,-9999,    9
115787,19720621,-9999,    9
115787,19720622,-9999,    9
115787,19720623,-9999,    9
115787,19720624,-9999,    9
115787,19720625,-9999,    9
115787,19720626,-9999,    9
115787,19720627,-9999,    9
115787,19720628,-9999,    9
115787,19720629,-9999,    9
115787,19720630,-9999,    9
115787,19720701,-9999,    9
115787,19720702,-9999,    9
115787,19720703,-9999,    9
115787,19720704,-9999,    9
115787,19720705,-9999,    9
115787,19720706,-9999,    9
115787,19720707,-9999,    9
115787,19720708,-9999,    9
115787,19720709,-9999,    9
115787,19720710,-9999,    9
115787,19720711,-9999,    9
115787,19720712,-9999,    9
115787,19720713,-9999,    9
115787,19720714,-9999,    9
115787,19720715,-9999,    9
115787,19720716,-9999,    9
115787,19720717,-9999,    9
115787,19720718,-9999,    9
115787,19720719,-9999,    9
115787,19720720,-9999,    9
115787,19720721,-9999,    9
115787,19720722,-9999,    9
115787,19720723,-9999,    9
115787,19720724,-9999,    9
115787,19720725,-9999,    9
115787,19720726,-9999,    9
115787,19720727,-9999,    9
115787,19720728,-9999,    9
115787,19720729,-9999,    9
115787,19720730,-9999,    9
115787,19720731,-9999,    9
115787,19720801,-9999,    9
115787,19720802,-9999,    9
115787,19720803,-9999,    9
115787,19720804,-9999,    9
115787,19720805,-9999,    9
115787,19720806,-9999,    9
115787,19720807,-9999,    9
115787,19720808,-9999,    9
115787,19720809,-9999,    9
115787,19720810,-9999,    9
115787,19720811,-9999,    9
115787,19720812,-9999,    9
115787,19720813,-9999,    9
115787,19720814,-9999,    9
115787,19720815,-9999,    9
115787,19720816,-9999,    9
115787,19720817,-9999,    9
115787,19720818,-9999,    9
115787,19720819,-9999,    9
115787,19720820,-9999,    9
115787,19720821,-9999,    9
115787,19720822,-9999,    9
115787,19720823,-9999,    9
115787,19720824,-9999,    9
115787,19720825,-9999,    9
115787,19720826,-9999,    9
115787,19720827,-9999,    9
115787,19720828,-9999,    9
115787,19720829,-9999,    9
115787,19720830,-9999,    9
115787,19720831,-9999,    9
115787,19720901,-9999,    9
115787,19720902,-9999,    9
115787,19720903,-9999,    9
115787,19720904,-9999,    9
115787,19720905,-9999,    9
115787,19720906,-9999,    9
115787,19720907,-9999,    9
115787,19720908,-9999,    9
115787,19720909,-9999,    9
115787,19720910,-9999,    9
115787,19720911,-9999,    9
115787,19720912,-9999,    9
115787,19720913,-9999,    9
115787,19720914,-9999,    9
115787,19720915,-9999,    9
115787,19720916,-9999,    9
115787,19720917,-9999,    9
115787,19720918,-9999,    9
115787,19720919,-9999,    9
115787,19720920,-9999,    9
115787,19720921,-9999,    9
115787,19720922,-9999,    9
115787,19720923,-9999,    9
115787,19720924,-9999,    9
115787,19720925,-9999,    9
115787,19720926,-9999,    9
115787,19720927,-9999,    9
115787,19720928,-9999,    9
115787,19720929,-9999,    9
115787,19720930,-9999,    9
115787,19721001,-9999,    9
115787,19721002,-9999,    9
115787,19721003,-9999,    9
115787,19721004,-9999,    9
115787,19721005,-9999,    9
115787,19721006,-9999,    9
115787,19721007,-9999,    9
115787,19721008,-9999,    9
115787,19721009,-9999,    9
115787,19721010,-9999,    9
115787,19721011,-9999,    9
115787,19721012,-9999,    9
115787,19721013,-9999,    9
115787,19721014,-9999,    9
115787,19721015,-9999,    9
115787,19721016,-9999,    9
115787,19721017,-9999,    9
115787,19721018,-9999,    9
115787,19721019,-9999,    9
115787,19721020,-9999,    9
115787,19721021,-9999,    9
115787,19721022,-9999,    9
115787,19721023,-9999,    9
115787,19721024,-9999,    9
115787,19721025,-9999,    9
115787,19721026,-9999,    9
115787,19721027,-9999,    9
115787,19721028,-9999,    9
115787,19721029,-9999,    9
115787,19721030,-9999,    9
115787,19721031,-9999,    9
115787,19721101,-9999,    9
115787,19721102,-9999,    9
115787,19721103,-9999,    9
115787,19721104,-9999,    9
115787,19721105,-9999,    9
115787,19721106,-9999,    9
115787,19721107,-9999,    9
115787,19721108,-9999,    9
115787,19721109,-9999,    9
115787,19721110,-9999,    9
115787,19721111,-9999,    9
115787,19721112,-9999,    9
115787,19721113,-9999,    9
115787,19721114,-9999,    9
115787,19721115,-9999,    9
115787,19721116,-9999,    9
115787,19721117,-9999,    9
115787,19721118,-9999,    9
115787,19721119,-9999,    9
115787,19721120,-9999,    9
115787,19721121,-9999,    9
115787,19721122,-9999,    9
115787,19721123,-9999,    9
115787,19721124,-9999,    9
115787,19721125,-9999,    9
115787,19721126,-9999,    9
115787,19721127,-9999,    9
115787,19721128,-9999,    9
115787,19721129,-9999,    9
