EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 26-04-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 FG   : daily Wind speed in 0.1 m/s
23-27 Q_FG : quality code for FG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, MUENCHEN (STAID: 52).
Blended and updated with sources: 115786 910865 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   FG, Q_FG
115786,19541101,-9999,    9
115786,19541102,-9999,    9
115786,19541103,-9999,    9
115786,19541104,-9999,    9
115786,19541105,-9999,    9
115786,19541106,-9999,    9
115786,19541107,-9999,    9
115786,19541108,-9999,    9
115786,19541109,-9999,    9
115786,19541110,-9999,    9
115786,19541111,-9999,    9
115786,19541112,-9999,    9
115786,19541113,-9999,    9
115786,19541114,-9999,    9
115786,19541115,-9999,    9
115786,19541116,-9999,    9
115786,19541117,-9999,    9
115786,19541118,-9999,    9
115786,19541119,-9999,    9
115786,19541120,-9999,    9
115786,19541121,-9999,    9
115786,19541122,-9999,    9
115786,19541123,-9999,    9
115786,19541124,-9999,    9
115786,19541125,-9999,    9
115786,19541126,-9999,    9
115786,19541127,-9999,    9
115786,19541128,-9999,    9
115786,19541129,-9999,    9
115786,19541130,-9999,    9
115786,19541201,-9999,    9
115786,19541202,-9999,    9
115786,19541203,-9999,    9
115786,19541204,-9999,    9
115786,19541205,-9999,    9
115786,19541206,-9999,    9
115786,19541207,-9999,    9
115786,19541208,-9999,    9
115786,19541209,-9999,    9
115786,19541210,-9999,    9
115786,19541211,-9999,    9
115786,19541212,-9999,    9
115786,19541213,-9999,    9
115786,19541214,-9999,    9
115786,19541215,-9999,    9
115786,19541216,-9999,    9
115786,19541217,-9999,    9
115786,19541218,-9999,    9
115786,19541219,-9999,    9
115786,19541220,-9999,    9
115786,19541221,-9999,    9
115786,19541222,-9999,    9
115786,19541223,-9999,    9
115786,19541224,-9999,    9
115786,19541225,-9999,    9
115786,19541226,-9999,    9
115786,19541227,-9999,    9
115786,19541228,-9999,    9
115786,19541229,-9999,    9
115786,19541230,-9999,    9
115786,19541231,-9999,    9
115786,19550101,-9999,    9
115786,19550102,-9999,    9
115786,19550103,-9999,    9
115786,19550104,-9999,    9
115786,19550105,-9999,    9
115786,19550106,-9999,    9
115786,19550107,-9999,    9
115786,19550108,-9999,    9
115786,19550109,-9999,    9
115786,19550110,-9999,    9
115786,19550111,-9999,    9
115786,19550112,-9999,    9
115786,19550113,-9999,    9
115786,19550114,-9999,    9
115786,19550115,-9999,    9
115786,19550116,-9999,    9
115786,19550117,-9999,    9
115786,19550118,-9999,    9
115786,19550119,-9999,    9
115786,19550120,-9999,    9
115786,19550121,-9999,    9
115786,19550122,-9999,    9
115786,19550123,-9999,    9
115786,19550124,-9999,    9
115786,19550125,-9999,    9
115786,19550126,-9999,    9
115786,19550127,-9999,    9
115786,19550128,-9999,    9
115786,19550129,-9999,    9
115786,19550130,-9999,    9
115786,19550131,-9999,    9
115786,19550201,-9999,    9
115786,19550202,-9999,    9
115786,19550203,-9999,    9
115786,19550204,-9999,    9
115786,19550205,-9999,    9
115786,19550206,-9999,    9
115786,19550207,-9999,    9
115786,19550208,-9999,    9
115786,19550209,-9999,    9
115786,19550210,-9999,    9
115786,19550211,-9999,    9
115786,19550212,-9999,    9
115786,19550213,-9999,    9
115786,19550214,-9999,    9
115786,19550215,-9999,    9
115786,19550216,-9999,    9
115786,19550217,-9999,    9
115786,19550218,-9999,    9
115786,19550219,-9999,    9
115786,19550220,-9999,    9
115786,19550221,-9999,    9
115786,19550222,-9999,    9
115786,19550223,-9999,    9
115786,19550224,-9999,    9
115786,19550225,-9999,    9
115786,19550226,-9999,    9
115786,19550227,-9999,    9
115786,19550228,-9999,    9
115786,19550301,-9999,    9
115786,19550302,-9999,    9
115786,19550303,-9999,    9
115786,19550304,-9999,    9
115786,19550305,-9999,    9
115786,19550306,-9999,    9
115786,19550307,-9999,    9
115786,19550308,-9999,    9
115786,19550309,-9999,    9
115786,19550310,-9999,    9
115786,19550311,-9999,    9
115786,19550312,-9999,    9
115786,19550313,-9999,    9
115786,19550314,-9999,    9
115786,19550315,-9999,    9
115786,19550316,-9999,    9
115786,19550317,-9999,    9
115786,19550318,-9999,    9
115786,19550319,-9999,    9
115786,19550320,-9999,    9
115786,19550321,-9999,    9
115786,19550322,-9999,    9
115786,19550323,-9999,    9
115786,19550324,-9999,    9
115786,19550325,-9999,    9
115786,19550326,-9999,    9
115786,19550327,-9999,    9
115786,19550328,-9999,    9
115786,19550329,-9999,    9
115786,19550330,-9999,    9
115786,19550331,-9999,    9
115786,19550401,-9999,    9
115786,19550402,-9999,    9
115786,19550403,-9999,    9
115786,19550404,-9999,    9
115786,19550405,-9999,    9
115786,19550406,-9999,    9
115786,19550407,-9999,    9
115786,19550408,-9999,    9
115786,19550409,-9999,    9
115786,19550410,-9999,    9
115786,19550411,-9999,    9
115786,19550412,-9999,    9
115786,19550413,-9999,    9
115786,19550414,-9999,    9
115786,19550415,-9999,    9
115786,19550416,-9999,    9
115786,19550417,-9999,    9
115786,19550418,-9999,    9
115786,19550419,-9999,    9
115786,19550420,-9999,    9
115786,19550421,-9999,    9
115786,19550422,-9999,    9
115786,19550423,-9999,    9
115786,19550424,-9999,    9
115786,19550425,-9999,    9
115786,19550426,-9999,    9
115786,19550427,-9999,    9
115786,19550428,-9999,    9
115786,19550429,-9999,    9
115786,19550430,-9999,    9
115786,19550501,-9999,    9
115786,19550502,-9999,    9
115786,19550503,-9999,    9
115786,19550504,-9999,    9
115786,19550505,-9999,    9
115786,19550506,-9999,    9
115786,19550507,-9999,    9
115786,19550508,-9999,    9
115786,19550509,-9999,    9
115786,19550510,-9999,    9
115786,19550511,-9999,    9
115786,19550512,-9999,    9
115786,19550513,-9999,    9
115786,19550514,-9999,    9
115786,19550515,-9999,    9
115786,19550516,-9999,    9
115786,19550517,-9999,    9
115786,19550518,-9999,    9
115786,19550519,-9999,    9
115786,19550520,-9999,    9
115786,19550521,-9999,    9
115786,19550522,-9999,    9
115786,19550523,-9999,    9
115786,19550524,-9999,    9
115786,19550525,-9999,    9
115786,19550526,-9999,    9
115786,19550527,-9999,    9
115786,19550528,-9999,    9
115786,19550529,-9999,    9
115786,19550530,-9999,    9
115786,19550531,-9999,    9
115786,19550601,-9999,    9
115786,19550602,-9999,    9
115786,19550603,-9999,    9
115786,19550604,-9999,    9
115786,19550605,-9999,    9
115786,19550606,-9999,    9
115786,19550607,-9999,    9
115786,19550608,-9999,    9
115786,19550609,-9999,    9
115786,19550610,-9999,    9
115786,19550611,-9999,    9
115786,19550612,-9999,    9
115786,19550613,-9999,    9
115786,19550614,-9999,    9
115786,19550615,-9999,    9
115786,19550616,-9999,    9
115786,19550617,-9999,    9
115786,19550618,-9999,    9
115786,19550619,-9999,    9
115786,19550620,-9999,    9
115786,19550621,-9999,    9
115786,19550622,-9999,    9
115786,19550623,-9999,    9
115786,19550624,-9999,    9
115786,19550625,-9999,    9
115786,19550626,-9999,    9
115786,19550627,-9999,    9
115786,19550628,-9999,    9
115786,19550629,-9999,    9
115786,19550630,-9999,    9
115786,19550701,-9999,    9
115786,19550702,-9999,    9
115786,19550703,-9999,    9
115786,19550704,-9999,    9
115786,19550705,-9999,    9
115786,19550706,-9999,    9
115786,19550707,-9999,    9
115786,19550708,-9999,    9
115786,19550709,-9999,    9
115786,19550710,-9999,    9
115786,19550711,-9999,    9
115786,19550712,-9999,    9
115786,19550713,-9999,    9
115786,19550714,-9999,    9
115786,19550715,-9999,    9
115786,19550716,-9999,    9
115786,19550717,-9999,    9
115786,19550718,-9999,    9
115786,19550719,-9999,    9
115786,19550720,-9999,    9
115786,19550721,-9999,    9
115786,19550722,-9999,    9
115786,19550723,-9999,    9
115786,19550724,-9999,    9
115786,19550725,-9999,    9
115786,19550726,-9999,    9
115786,19550727,-9999,    9
115786,19550728,-9999,    9
115786,19550729,-9999,    9
115786,19550730,-9999,    9
115786,19550731,-9999,    9
115786,19550801,-9999,    9
115786,19550802,-9999,    9
115786,19550803,-9999,    9
115786,19550804,-9999,    9
115786,19550805,-9999,    9
115786,19550806,-9999,    9
115786,19550807,-9999,    9
115786,19550808,-9999,    9
115786,19550809,-9999,    9
115786,19550810,-9999,    9
115786,19550811,-9999,    9
115786,19550812,-9999,    9
115786,19550813,-9999,    9
115786,19550814,-9999,    9
115786,19550815,-9999,    9
115786,19550816,-9999,    9
115786,19550817,-9999,    9
115786,19550818,-9999,    9
115786,19550819,-9999,    9
115786,19550820,-9999,    9
115786,19550821,-9999,    9
115786,19550822,-9999,    9
115786,19550823,-9999,    9
115786,19550824,-9999,    9
115786,19550825,-9999,    9
115786,19550826,-9999,    9
115786,19550827,-9999,    9
115786,19550828,-9999,    9
115786,19550829,-9999,    9
115786,19550830,-9999,    9
115786,19550831,-9999,    9
115786,19550901,-9999,    9
115786,19550902,-9999,    9
115786,19550903,-9999,    9
115786,19550904,-9999,    9
115786,19550905,-9999,    9
115786,19550906,-9999,    9
115786,19550907,-9999,    9
115786,19550908,-9999,    9
115786,19550909,-9999,    9
115786,19550910,-9999,    9
115786,19550911,-9999,    9
115786,19550912,-9999,    9
115786,19550913,-9999,    9
115786,19550914,-9999,    9
115786,19550915,-9999,    9
115786,19550916,-9999,    9
115786,19550917,-9999,    9
115786,19550918,-9999,    9
115786,19550919,-9999,    9
115786,19550920,-9999,    9
115786,19550921,-9999,    9
115786,19550922,-9999,    9
115786,19550923,-9999,    9
115786,19550924,-9999,    9
115786,19550925,-9999,    9
115786,19550926,-9999,    9
115786,19550927,-9999,    9
115786,19550928,-9999,    9
115786,19550929,-9999,    9
115786,19550930,-9999,    9
115786,19551001,-9999,    9
115786,19551002,-9999,    9
115786,19551003,-9999,    9
115786,19551004,-9999,    9
115786,19551005,-9999,    9
115786,19551006,-9999,    9
115786,19551007,-9999,    9
115786,19551008,-9999,    9
115786,19551009,-9999,    9
115786,19551010,-9999,    9
115786,19551011,-9999,    9
115786,19551012,-9999,    9
115786,19551013,-9999,    9
115786,19551014,-9999,    9
115786,19551015,-9999,    9
115786,19551016,-9999,    9
115786,19551017,-9999,    9
115786,19551018,-9999,    9
115786,19551019,-9999,    9
115786,19551020,-9999,    9
115786,19551021,-9999,    9
115786,19551022,-9999,    9
115786,19551023,-9999,    9
115786,19551024,-9999,    9
115786,19551025,-9999,    9
115786,19551026,-9999,    9
115786,19551027,-9999,    9
115786,19551028,-9999,    9
115786,19551029,-9999,    9
115786,19551030,-9999,    9
115786,19551031,-9999,    9
115786,19551101,-9999,    9
115786,19551102,-9999,    9
115786,19551103,-9999,    9
115786,19551104,-9999,    9
115786,19551105,-9999,    9
115786,19551106,-9999,    9
115786,19551107,-9999,    9
115786,19551108,-9999,    9
115786,19551109,-9999,    9
115786,19551110,-9999,    9
115786,19551111,-9999,    9
115786,19551112,-9999,    9
115786,19551113,-9999,    9
115786,19551114,-9999,    9
115786,19551115,-9999,    9
115786,19551116,-9999,    9
115786,19551117,-9999,    9
115786,19551118,-9999,    9
115786,19551119,-9999,    9
115786,19551120,-9999,    9
115786,19551121,-9999,    9
115786,19551122,-9999,    9
115786,19551123,-9999,    9
115786,19551124,-9999,    9
115786,19551125,-9999,    9
115786,19551126,-9999,    9
115786,19551127,-9999,    9
115786,19551128,-9999,    9
115786,19551129,-9999,    9
115786,19551130,-9999,    9
115786,19551201,-9999,    9
115786,19551202,-9999,    9
115786,19551203,-9999,    9
115786,19551204,-9999,    9
115786,19551205,-9999,    9
115786,19551206,-9999,    9
115786,19551207,-9999,    9
115786,19551208,-9999,    9
115786,19551209,-9999,    9
115786,19551210,-9999,    9
115786,19551211,-9999,    9
115786,19551212,-9999,    9
115786,19551213,-9999,    9
115786,19551214,-9999,    9
115786,19551215,-9999,    9
115786,19551216,-9999,    9
115786,19551217,-9999,    9
115786,19551218,-9999,    9
115786,19551219,-9999,    9
115786,19551220,-9999,    9
115786,19551221,-9999,    9
115786,19551222,-9999,    9
115786,19551223,-9999,    9
115786,19551224,-9999,    9
115786,19551225,-9999,    9
115786,19551226,-9999,    9
115786,19551227,-9999,    9
115786,19551228,-9999,    9
115786,19551229,-9999,    9
115786,19551230,-9999,    9
115786,19551231,-9999,    9
115786,19560101,-9999,    9
115786,19560102,-9999,    9
115786,19560103,-9999,    9
115786,19560104,-9999,    9
115786,19560105,-9999,    9
115786,19560106,-9999,    9
115786,19560107,-9999,    9
115786,19560108,-9999,    9
115786,19560109,-9999,    9
115786,19560110,-9999,    9
115786,19560111,-9999,    9
115786,19560112,-9999,    9
115786,19560113,-9999,    9
115786,19560114,-9999,    9
115786,19560115,-9999,    9
115786,19560116,-9999,    9
115786,19560117,-9999,    9
115786,19560118,-9999,    9
115786,19560119,-9999,    9
115786,19560120,-9999,    9
115786,19560121,-9999,    9
115786,19560122,-9999,    9
115786,19560123,-9999,    9
115786,19560124,-9999,    9
115786,19560125,-9999,    9
115786,19560126,-9999,    9
115786,19560127,-9999,    9
115786,19560128,-9999,    9
115786,19560129,-9999,    9
115786,19560130,-9999,    9
115786,19560131,-9999,    9
115786,19560201,-9999,    9
115786,19560202,-9999,    9
115786,19560203,-9999,    9
115786,19560204,-9999,    9
115786,19560205,-9999,    9
115786,19560206,-9999,    9
115786,19560207,-9999,    9
115786,19560208,-9999,    9
115786,19560209,-9999,    9
115786,19560210,-9999,    9
115786,19560211,-9999,    9
115786,19560212,-9999,    9
115786,19560213,-9999,    9
115786,19560214,-9999,    9
115786,19560215,-9999,    9
115786,19560216,-9999,    9
115786,19560217,-9999,    9
115786,19560218,-9999,    9
115786,19560219,-9999,    9
115786,19560220,-9999,    9
115786,19560221,-9999,    9
115786,19560222,-9999,    9
115786,19560223,-9999,    9
115786,19560224,-9999,    9
115786,19560225,-9999,    9
115786,19560226,-9999,    9
115786,19560227,-9999,    9
115786,19560228,-9999,    9
115786,19560229,-9999,    9
115786,19560301,-9999,    9
115786,19560302,-9999,    9
115786,19560303,-9999,    9
115786,19560304,-9999,    9
115786,19560305,-9999,    9
115786,19560306,-9999,    9
115786,19560307,-9999,    9
115786,19560308,-9999,    9
115786,19560309,-9999,    9
115786,19560310,-9999,    9
115786,19560311,-9999,    9
115786,19560312,-9999,    9
115786,19560313,-9999,    9
115786,19560314,-9999,    9
115786,19560315,-9999,    9
115786,19560316,-9999,    9
115786,19560317,-9999,    9
115786,19560318,-9999,    9
115786,19560319,-9999,    9
115786,19560320,-9999,    9
115786,19560321,-9999,    9
115786,19560322,-9999,    9
115786,19560323,-9999,    9
115786,19560324,-9999,    9
115786,19560325,-9999,    9
115786,19560326,-9999,    9
115786,19560327,-9999,    9
115786,19560328,-9999,    9
115786,19560329,-9999,    9
115786,19560330,-9999,    9
115786,19560331,-9999,    9
115786,19560401,-9999,    9
115786,19560402,-9999,    9
115786,19560403,-9999,    9
115786,19560404,-9999,    9
115786,19560405,-9999,    9
115786,19560406,-9999,    9
115786,19560407,-9999,    9
115786,19560408,-9999,    9
115786,19560409,-9999,    9
115786,19560410,-9999,    9
115786,19560411,-9999,    9
115786,19560412,-9999,    9
115786,19560413,-9999,    9
115786,19560414,-9999,    9
115786,19560415,-9999,    9
115786,19560416,-9999,    9
115786,19560417,-9999,    9
115786,19560418,-9999,    9
115786,19560419,-9999,    9
115786,19560420,-9999,    9
115786,19560421,-9999,    9
115786,19560422,-9999,    9
115786,19560423,-9999,    9
115786,19560424,-9999,    9
115786,19560425,-9999,    9
115786,19560426,-9999,    9
115786,19560427,-9999,    9
115786,19560428,-9999,    9
115786,19560429,-9999,    9
115786,19560430,-9999,    9
115786,19560501,-9999,    9
115786,19560502,-9999,    9
115786,19560503,-9999,    9
115786,19560504,-9999,    9
115786,19560505,-9999,    9
115786,19560506,-9999,    9
115786,19560507,-9999,    9
115786,19560508,-9999,    9
115786,19560509,-9999,    9
115786,19560510,-9999,    9
115786,19560511,-9999,    9
115786,19560512,-9999,    9
115786,19560513,-9999,    9
115786,19560514,-9999,    9
115786,19560515,-9999,    9
115786,19560516,-9999,    9
115786,19560517,-9999,    9
115786,19560518,-9999,    9
115786,19560519,-9999,    9
115786,19560520,-9999,    9
115786,19560521,-9999,    9
115786,19560522,-9999,    9
115786,19560523,-9999,    9
115786,19560524,-9999,    9
115786,19560525,-9999,    9
115786,19560526,-9999,    9
115786,19560527,-9999,    9
115786,19560528,-9999,    9
115786,19560529,-9999,    9
115786,19560530,-9999,    9
115786,19560531,-9999,    9
115786,19560601,-9999,    9
115786,19560602,-9999,    9
115786,19560603,-9999,    9
115786,19560604,-9999,    9
115786,19560605,-9999,    9
115786,19560606,-9999,    9
115786,19560607,-9999,    9
115786,19560608,-9999,    9
115786,19560609,-9999,    9
115786,19560610,-9999,    9
115786,19560611,-9999,    9
115786,19560612,-9999,    9
115786,19560613,-9999,    9
115786,19560614,-9999,    9
115786,19560615,-9999,    9
115786,19560616,-9999,    9
115786,19560617,-9999,    9
115786,19560618,-9999,    9
115786,19560619,-9999,    9
115786,19560620,-9999,    9
115786,19560621,-9999,    9
115786,19560622,-9999,    9
115786,19560623,-9999,    9
115786,19560624,-9999,    9
115786,19560625,-9999,    9
115786,19560626,-9999,    9
115786,19560627,-9999,    9
115786,19560628,-9999,    9
115786,19560629,-9999,    9
115786,19560630,-9999,    9
115786,19560701,-9999,    9
115786,19560702,-9999,    9
115786,19560703,-9999,    9
115786,19560704,-9999,    9
115786,19560705,-9999,    9
115786,19560706,-9999,    9
115786,19560707,-9999,    9
115786,19560708,-9999,    9
115786,19560709,-9999,    9
115786,19560710,-9999,    9
115786,19560711,-9999,    9
115786,19560712,-9999,    9
115786,19560713,-9999,    9
115786,19560714,-9999,    9
115786,19560715,-9999,    9
115786,19560716,-9999,    9
115786,19560717,-9999,    9
115786,19560718,-9999,    9
115786,19560719,-9999,    9
115786,19560720,-9999,    9
115786,19560721,-9999,    9
115786,19560722,-9999,    9
115786,19560723,-9999,    9
115786,19560724,-9999,    9
115786,19560725,-9999,    9
115786,19560726,-9999,    9
115786,19560727,-9999,    9
115786,19560728,-9999,    9
115786,19560729,-9999,    9
115786,19560730,-9999,    9
115786,19560731,-9999,    9
115786,19560801,-9999,    9
115786,19560802,-9999,    9
115786,19560803,-9999,    9
115786,19560804,-9999,    9
115786,19560805,-9999,    9
115786,19560806,-9999,    9
115786,19560807,-9999,    9
115786,19560808,-9999,    9
115786,19560809,-9999,    9
115786,19560810,-9999,    9
115786,19560811,-9999,    9
115786,19560812,-9999,    9
115786,19560813,-9999,    9
115786,19560814,-9999,    9
115786,19560815,-9999,    9
115786,19560816,-9999,    9
115786,19560817,-9999,    9
115786,19560818,-9999,    9
115786,19560819,-9999,    9
115786,19560820,-9999,    9
115786,19560821,-9999,    9
115786,19560822,-9999,    9
115786,19560823,-9999,    9
115786,19560824,-9999,    9
115786,19560825,-9999,    9
115786,19560826,-9999,    9
115786,19560827,-9999,    9
115786,19560828,-9999,    9
115786,19560829,-9999,    9
115786,19560830,-9999,    9
115786,19560831,-9999,    9
115786,19560901,-9999,    9
115786,19560902,-9999,    9
115786,19560903,-9999,    9
115786,19560904,-9999,    9
115786,19560905,-9999,    9
115786,19560906,-9999,    9
115786,19560907,-9999,    9
115786,19560908,-9999,    9
115786,19560909,-9999,    9
115786,19560910,-9999,    9
115786,19560911,-9999,    9
115786,19560912,-9999,    9
115786,19560913,-9999,    9
115786,19560914,-9999,    9
115786,19560915,-9999,    9
115786,19560916,-9999,    9
115786,19560917,-9999,    9
115786,19560918,-9999,    9
115786,19560919,-9999,    9
115786,19560920,-9999,    9
115786,19560921,-9999,    9
115786,19560922,-9999,    9
115786,19560923,-9999,    9
115786,19560924,-9999,    9
115786,19560925,-9999,    9
115786,19560926,-9999,    9
115786,19560927,-9999,    9
115786,19560928,-9999,    9
115786,19560929,-9999,    9
115786,19560930,-9999,    9
115786,19561001,-9999,    9
115786,19561002,-9999,    9
115786,19561003,-9999,    9
115786,19561004,-9999,    9
115786,19561005,-9999,    9
115786,19561006,-9999,    9
115786,19561007,-9999,    9
115786,19561008,-9999,    9
115786,19561009,-9999,    9
115786,19561010,-9999,    9
115786,19561011,-9999,    9
115786,19561012,-9999,    9
115786,19561013,-9999,    9
115786,19561014,-9999,    9
115786,19561015,-9999,    9
115786,19561016,-9999,    9
115786,19561017,-9999,    9
115786,19561018,-9999,    9
115786,19561019,-9999,    9
115786,19561020,-9999,    9
115786,19561021,-9999,    9
115786,19561022,-9999,    9
115786,19561023,-9999,    9
115786,19561024,-9999,    9
115786,19561025,-9999,    9
115786,19561026,-9999,    9
115786,19561027,-9999,    9
115786,19561028,-9999,    9
115786,19561029,-9999,    9
115786,19561030,-9999,    9
115786,19561031,-9999,    9
115786,19561101,-9999,    9
115786,19561102,-9999,    9
115786,19561103,-9999,    9
115786,19561104,-9999,    9
115786,19561105,-9999,    9
115786,19561106,-9999,    9
115786,19561107,-9999,    9
115786,19561108,-9999,    9
115786,19561109,-9999,    9
115786,19561110,-9999,    9
115786,19561111,-9999,    9
115786,19561112,-9999,    9
115786,19561113,-9999,    9
115786,19561114,-9999,    9
115786,19561115,-9999,    9
115786,19561116,-9999,    9
115786,19561117,-9999,    9
115786,19561118,-9999,    9
115786,19561119,-9999,    9
115786,19561120,-9999,    9
115786,19561121,-9999,    9
115786,19561122,-9999,    9
115786,19561123,-9999,    9
115786,19561124,-9999,    9
115786,19561125,-9999,    9
115786,19561126,-9999,    9
115786,19561127,-9999,    9
115786,19561128,-9999,    9
115786,19561129,-9999,    9
115786,19561130,-9999,    9
115786,19561201,-9999,    9
115786,19561202,-9999,    9
115786,19561203,-9999,    9
115786,19561204,-9999,    9
115786,19561205,-9999,    9
115786,19561206,-9999,    9
115786,19561207,-9999,    9
115786,19561208,-9999,    9
115786,19561209,-9999,    9
115786,19561210,-9999,    9
115786,19561211,-9999,    9
115786,19561212,-9999,    9
115786,19561213,-9999,    9
115786,19561214,-9999,    9
115786,19561215,-9999,    9
115786,19561216,-9999,    9
115786,19561217,-9999,    9
115786,19561218,-9999,    9
115786,19561219,-9999,    9
115786,19561220,-9999,    9
115786,19561221,-9999,    9
115786,19561222,-9999,    9
115786,19561223,-9999,    9
115786,19561224,-9999,    9
115786,19561225,-9999,    9
115786,19561226,-9999,    9
115786,19561227,-9999,    9
